#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 448000
#overflow:lower center upper   -2.3648233949E-003    3.5623107916E-005   -1.5987210211E-003    2.4684046063E-005   -3.6075003672E-003    5.2961348881E-005   -1.7643566940E-003    2.6577827776E-005   -2.1428166344E-003    3.3084812052E-005   -3.2464949374E-003    4.8904387428E-005   -2.6277882547E-003    3.8578294215E-005
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -1.4336081984E-007    4.5277268901E-008   -1.0265714276E-007    3.2549322673E-008   -2.0536304613E-007    6.4596509516E-008   -1.0695920156E-007    3.3780641988E-008   -1.3759463361E-007    4.3626892458E-008   -1.9680969701E-007    6.2157886538E-008   -1.4959128085E-007    4.7053619328E-008
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -2.9465770564E-007    1.2691069473E-007   -2.1087421663E-007    9.0913363634E-008   -4.2233721947E-007    1.8168907168E-007   -2.1983937426E-007    9.4686027830E-008   -2.8264141972E-007    1.2185407291E-007   -4.0451424477E-007    1.7422651046E-007   -3.0764038029E-007    1.3234660013E-007
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -7.4558452289E-008    1.8880518531E-008   -5.3049060932E-008    1.3519794125E-008   -1.0756216412E-007    2.7047471974E-008   -5.5626861892E-008    1.4086451160E-008   -7.1103343673E-008    1.8121010083E-008   -1.0235590464E-007    2.5919697833E-008   -7.8350814345E-008    1.9702015783E-008
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002   -4.1086507771E-007    1.7319559972E-007   -2.9083348512E-007    1.2151328067E-007   -5.9614565169E-007    2.5381755265E-007   -3.0653982522E-007    1.2921845090E-007   -3.8981337051E-007    1.6286811500E-007   -5.6404693796E-007    2.3776770768E-007   -4.3424653699E-007    1.8488668491E-007
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -1.8466573603E-007    7.7916456801E-008   -1.3087379248E-007    5.4999868286E-008   -2.6747461894E-007    1.1331840721E-007   -1.3777613508E-007    5.8132215041E-008   -1.7541430670E-007    7.3718072818E-008   -2.5351422792E-007    1.0696586607E-007   -1.9483481374E-007    8.2543797422E-008
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -3.3739099448E-007    2.7368348843E-007   -2.4468723622E-007    1.9645606632E-007   -4.7665325788E-007    3.9099278550E-007   -2.5172199365E-007    2.0419084819E-007   -3.2796208534E-007    2.6331631426E-007   -4.6317968515E-007    3.7572025951E-007   -3.4720546227E-007    2.8480835616E-007
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -6.2574551868E-007    3.4654729626E-007   -4.5044028900E-007    2.5028707712E-007   -8.9143719307E-007    4.9179648926E-007   -4.6685866562E-007    2.5855336311E-007   -6.0373944627E-007    3.3546773022E-007   -8.5904074817E-007    4.7574970937E-007   -6.4934385235E-007    3.5823614876E-007
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -4.6118627053E-007    1.3027989358E-007   -3.3106821142E-007    9.4117055471E-008   -6.5892835808E-007    1.8484719097E-007   -3.4408365771E-007    9.7199732896E-008   -4.4374125388E-007    1.2614808298E-007   -6.3312926270E-007    1.7885183979E-007   -4.7997893938E-007    1.3464704862E-007
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -1.7580674305E-006    1.0872044932E-006   -1.2506142154E-006    7.7342394587E-007   -2.5355840503E-006    1.5678522420E-006   -1.3116658293E-006    8.1114578342E-007   -1.6762380105E-006    1.0366447146E-006   -2.4135235743E-006    1.4925443865E-006   -1.8469791568E-006    1.1420605093E-006
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -8.5352155650E-007    2.5658917390E-007   -6.1054275327E-007    1.8393392970E-007   -1.2241153658E-006    3.6711331528E-007   -6.3679870340E-007    1.9143705510E-007   -8.1832987144E-007    2.4653249627E-007   -1.1717379903E-006    3.5225271191E-007   -8.9167447080E-007    2.6741398749E-007
