#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1664000
#overflow:lower center upper   -1.5145861605E-003    5.1553658431E-006   -1.0662372445E-003    3.6339050001E-006   -2.2109691383E-003    7.5180078896E-006   -1.1300083704E-003    3.8463355254E-006   -1.4291116920E-003    4.8706384535E-006   -2.0792657552E-003    7.0774287610E-006   -1.6105220074E-003    5.4762940598E-006
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    3.1906008713E-007    1.4734261247E-007    2.2838314500E-007    1.0526020715E-007    4.5712458625E-007    2.1152536277E-007    2.3804559855E-007    1.0992995299E-007    3.0610919331E-007    1.4108360360E-007    4.3801450874E-007    2.0227601202E-007    3.3298031779E-007    1.5408005746E-007
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.9429995125E-007    8.3841941771E-008    2.1022752744E-007    5.9856489868E-008    4.2272291397E-007    1.2054706569E-007    2.1957245946E-007    6.2553124058E-008    2.8177464163E-007    8.0227557195E-008    4.0402310965E-007    1.1510053566E-007    3.0792132925E-007    8.7809322557E-008
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.8672115442E-007    2.2258947659E-007    2.7839975248E-007    1.6040373834E-007    5.5076143757E-007    3.1664158538E-007    2.8852643244E-007    1.6607042786E-007    3.7314804318E-007    2.1499423238E-007    5.3090149256E-007    3.0557698744E-007    4.0118760624E-007    2.3064919039E-007
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    2.7967177186E-007    1.2081116777E-007    1.9781924295E-007    8.5143359745E-008    4.0600567232E-007    1.7600235268E-007    2.0865861013E-007    9.0135268878E-008    2.6514342326E-007    1.1412035318E-007    3.8394114056E-007    1.6585291120E-007    2.9574409660E-007    1.2820426005E-007
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    3.3579369649E-007    1.7958429042E-007    2.3957236480E-007    1.2925865344E-007    4.8297514046E-007    2.5581139117E-007    2.5053027531E-007    1.3398495025E-007    3.2110646050E-007    1.7324948447E-007    4.6098687031E-007    2.4653827889E-007    3.5181047048E-007    1.8633904386E-007
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    7.9230532547E-007    2.6209016052E-007    5.7035407524E-007    1.8887390695E-007    1.1284732318E-006    3.7279889703E-007    5.9112625816E-007    1.9554125273E-007    7.6446370801E-007    2.5315370491E-007    1.0876986559E-006    3.5980461843E-007    8.2200648714E-007    2.7155549918E-007
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.4880681235E-007    1.6160328671E-007    3.9486270883E-007    1.1658483568E-007    7.8216290368E-007    2.2964839922E-007    4.0945593448E-007    1.2056961263E-007    5.2924704785E-007    1.5626236342E-007    7.5341716498E-007    2.2185345988E-007    5.6974588562E-007    1.6728130416E-007
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    7.4162393629E-007    2.0549361443E-007    5.3181675347E-007    1.4735354535E-007    1.0607890422E-006    2.9397239734E-007    5.5331368896E-007    1.5331548012E-007    7.1281090990E-007    1.9750264363E-007    1.0181218436E-006    2.8210731522E-007    7.7270372896E-007    2.1413641977E-007
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    9.1139428021E-007    3.4870735603E-007    6.4709217022E-007    2.4793626751E-007    1.3173577962E-006    5.0321684471E-007    6.7997661160E-007    2.6016494896E-007    8.6731821748E-007    3.3231686533E-007    1.2511872654E-006    4.7871509916E-007    9.5959445369E-007    3.6655500472E-007
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    8.7842946619E-007    2.7684305802E-007    6.2628104182E-007    1.9909228438E-007    1.2645578312E-006    3.9484595154E-007    6.5538209414E-007    2.0654815224E-007    8.3942440016E-007    2.6684972118E-007    1.2059322573E-006    3.8005780400E-007    9.2113371536E-007    2.8761509308E-007
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    1.5104422443E-006    5.3905993310E-007    1.0786477550E-006    3.8533648131E-007    2.1699092571E-006    7.7341895536E-007    1.1269166612E-006    4.0218394467E-007    1.4457458940E-006    5.1647874210E-007    2.0735768725E-006    7.4003637968E-007    1.5806130227E-006    5.6337658767E-007
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    1.6801387202E-006    6.0530407267E-007    1.2062469067E-006    4.3434505932E-007    2.4001828739E-006    8.6503854280E-007    1.2535244721E-006    4.5160763158E-007    1.6167710955E-006    5.8216649800E-007    2.3065408862E-006    8.3097816594E-007    1.7483497500E-006    6.3011445358E-007
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    1.9155857558E-006    4.0083168850E-007    1.3723499043E-006    2.8824303253E-007    2.7425906621E-006    5.7155021859E-007    1.4291877179E-006    2.9905407493E-007    1.8394042264E-006    3.8634130450E-007    2.6297690862E-006    5.5027282386E-007    1.9977676496E-006    4.1633064409E-007
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.3941601243E-006    8.4633252624E-007    1.7184255441E-006    6.0782311803E-007    3.4207998514E-006    1.2082081308E-006    1.7862443559E-006    6.3143508356E-007    2.3032604139E-006    8.1468465783E-007    3.2867692106E-006    1.1618686908E-006    2.4917912006E-006    8.8008726607E-007
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    2.3961737434E-006    5.1593009593E-007    1.7123698068E-006    3.6766667735E-007    3.4401649998E-006    7.4309364323E-007    1.7877466846E-006    3.8492714522E-007    2.2951437165E-006    4.9279534184E-007    3.2895335625E-006    7.0828309973E-007    2.5058972310E-006    5.4128691590E-007
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    3.4792588636E-006    5.7659216319E-007    2.4943011453E-006    4.1443663727E-007    4.9779551009E-006    8.2255369703E-007    2.5958190701E-006    4.3018613778E-007    3.3431911601E-006    5.5548260671E-007    4.7764227598E-006    7.9156166280E-007    3.6260597686E-006    5.9916749105E-007
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    6.3202917703E-006    2.0430870126E-006    4.5344607562E-006    1.4713612071E-006    9.0352237081E-006    2.9087256345E-006    4.7154680204E-006    1.5243143546E-006    6.0776819769E-006    1.9721122247E-006    8.6766712809E-006    2.8048063366E-006    6.5814698052E-006    2.1187842774E-006
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    2.1500159436E-006    9.2145059559E-007    1.5373656216E-006    6.5876838330E-007    3.0855567117E-006    1.3220311792E-006    1.6040923100E-006    6.8747946674E-007    2.0605800408E-006    8.8296821725E-007    2.9516013294E-006    1.2649928532E-006    2.2475921999E-006    9.6299865596E-007
