#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1664000
#overflow:lower center upper   -3.9071420184E-003    1.8593385065E-005   -2.6845970360E-003    1.2887318798E-005   -5.8586710787E-003    2.7634553856E-005   -2.9150558089E-003    1.3872225500E-005   -3.5982507950E-003    1.7273283286E-005   -5.3638325845E-003    2.5525513073E-005   -4.2675940352E-003    2.0129660057E-005
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.5531352683E-008    2.4643725669E-008    1.1257308978E-008    1.7835008498E-008    2.1949815065E-008    3.4889497980E-008    1.1587692397E-008    1.8386287298E-008    1.5088529279E-008    2.3904829159E-008    2.1321870362E-008    3.3831587929E-008    1.5988762398E-008    2.5414332273E-008
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.4610197935E-008    3.2040671741E-008    2.5156701123E-008    2.3293754035E-008    4.8773739013E-008    4.5142968658E-008    2.5822111933E-008    2.3905029774E-008    3.3718326662E-008    3.1221359426E-008    4.7513836601E-008    4.3986320002E-008    3.5527940533E-008    3.2883201871E-008
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -2.3991216027E-008    1.5026555743E-008   -1.7014956642E-008    1.0643813184E-008   -3.4712625411E-008    2.1770177185E-008   -1.7899460351E-008    1.1211071519E-008   -2.2805687573E-008    1.4266241354E-008   -3.2935804653E-008    2.0628871166E-008   -2.5285494126E-008    1.5857909934E-008
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    9.9313083663E-008    1.1066984912E-007    6.9991172955E-008    7.8037105287E-008    1.4465222346E-007    1.6110102219E-007    7.4095894152E-008    8.2568994169E-008    9.3811395286E-008    1.0459561430E-007    1.3633974698E-007    1.5193062858E-007    1.0536808736E-007    1.1734977986E-007
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -8.7882983394E-008    1.4438440824E-007   -6.3377737642E-008    1.0407689025E-007   -1.2489435233E-007    2.0532663899E-007   -6.5568080208E-008    1.0772288439E-007   -8.4947197585E-008    1.3949756632E-007   -1.2064818932E-007    1.9821490746E-007   -9.0975988563E-008    1.4956476103E-007
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    3.7434578237E-007    2.3577020588E-007    2.7063873208E-007    1.7001930065E-007    5.3055280464E-007    3.3510219865E-007    2.7929336643E-007    1.7590435796E-007    3.6274570067E-007    2.2788227638E-007    5.1391223967E-007    3.2367185703E-007    3.8646716193E-007    2.4409633600E-007
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    3.1513580184E-009    4.8593630970E-008    2.0270805793E-009    3.4008634532E-008    5.0412866081E-009    7.1328142334E-008    2.3511775242E-009    3.6254926380E-008    2.7169605748E-009    4.5582854558E-008    4.3262714140E-009    6.6710680075E-008    3.6721919305E-009    5.1957099260E-008
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -1.4554889322E-007    8.8451742917E-008   -1.0466264250E-007    6.3534898720E-008   -2.0748552834E-007    1.2623578310E-007   -1.0859168790E-007    6.5992422539E-008   -1.4028266869E-007    8.5157845578E-008   -1.9981354464E-007    1.2142899812E-007   -1.5113734689E-007    9.1953118339E-008
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -4.9698276194E-008    2.4907441446E-008   -3.5293985750E-008    1.7767075597E-008   -7.1854514675E-008    3.5856798847E-008   -3.7079084413E-008    1.8583041397E-008   -4.7305651678E-008    2.3813776532E-008   -6.8227167579E-008    3.4193624240E-008   -5.2340521274E-008    2.6118937012E-008
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -9.5673590898E-008    7.1521047592E-008   -6.9214985506E-008    5.1903590757E-008   -1.3553198779E-007    1.0096059623E-007   -7.1380527146E-008    5.3360703107E-008   -9.2771046560E-008    6.9568033563E-008   -1.3134335070E-007    9.8186071493E-008   -9.8724692839E-008    7.3542076771E-008
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.2894549641E-007    4.8352709028E-007    2.3352932494E-007    3.4452998656E-007    4.7543699866E-007    6.9613540126E-007    2.4542094339E-007    3.6075178395E-007    3.1300678197E-007    4.6178449929E-007    4.5158547190E-007    6.6379935772E-007    3.4631951041E-007    5.0708142618E-007
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -4.8059267232E-007    3.3071052465E-007   -3.4323651482E-007    2.3553335114E-007   -6.9023783326E-007    4.7632864061E-007   -3.5856246191E-007    2.4673780257E-007   -4.6005081796E-007    3.1569284202E-007   -6.5977090761E-007    4.5400855147E-007   -5.0278549872E-007    3.4696900341E-007
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -1.4750006922E-007    1.5274141144E-007   -1.0416880776E-007    1.0854282575E-007   -2.1460968842E-007    2.2076030948E-007   -1.1004742893E-007    1.1395791005E-007   -1.3962076629E-007    1.4548340172E-007   -2.0249217300E-007    2.0968763250E-007   -1.5632675293E-007    1.6080701021E-007
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001   -1.1751134335E-007    1.1042556578E-007   -8.3613213541E-008    7.9181647572E-008   -1.6946792000E-007    1.5794123476E-007   -8.7673322967E-008    8.2386738301E-008   -1.1206944955E-007    1.0612968073E-007   -1.6132282102E-007    1.5159526966E-007   -1.2344442534E-007    1.1504811626E-007
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001   -1.0066454294E-007    3.1343571003E-007   -6.8412650324E-008    2.2512479030E-007   -1.5218703578E-007    4.4751547520E-007   -7.5104196179E-008    2.3384934127E-007   -9.1695651197E-008    3.0174191687E-007   -1.3819506764E-007    4.3029320836E-007   -1.1085662216E-007    3.2598081493E-007
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001   -2.5391669248E-007    1.8848254137E-007   -1.8178222505E-007    1.3601980154E-007   -3.6377750417E-007    2.6769817714E-007   -1.8944315971E-007    1.4062379215E-007   -2.4364849809E-007    1.8231166632E-007   -3.4858385554E-007    2.5875404381E-007   -2.6498410409E-007    1.9499765880E-007
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    2.6568761830E-006    1.9451652868E-006    1.9106503702E-006    1.4015510516E-006    3.7880992931E-006    2.7677277631E-006    1.9822525811E-006    1.4512565302E-006    2.5609054623E-006    1.8785434529E-006    3.6474330793E-006    2.6703766841E-006    2.7593407670E-006    2.0160781061E-006
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001   -5.0042471084E-007    2.7198861585E-007   -3.5978091118E-007    1.9553469047E-007   -7.1356975111E-007    3.8790258057E-007   -3.7335882683E-007    2.0292633103E-007   -4.8222579862E-007    2.6208136492E-007   -6.8699687840E-007    3.7339349157E-007   -5.1978101734E-007    2.8255737809E-007
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001   -7.8424027967E-008    4.3936570133E-007   -5.0076313220E-008    3.1660888004E-007   -1.2559376649E-007    6.2507484586E-007   -5.8510905722E-008    3.2780368205E-007   -6.7118875362E-008    4.2436095213E-007   -1.0766267380E-007    6.0317338204E-007   -9.1485458311E-008    4.5531924354E-007
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    1.8623781548E-006    1.5308733608E-006    1.3211149469E-006    1.0878965031E-006    2.6939373591E-006    2.2105255906E-006    1.3894903827E-006    1.1421599886E-006    1.7707323834E-006    1.4581422854E-006    2.5567242205E-006    2.1016252742E-006    1.9623274375E-006    1.6101989169E-006
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000   -2.7684531606E-007    4.7082959352E-007   -2.0268609864E-007    3.3477602134E-007   -3.8684935754E-007    6.8000704649E-007   -2.0654983692E-007    3.5127838587E-007   -2.7166662474E-007    4.4871094945E-007   -3.8006090389E-007    6.4636788312E-007   -2.8179018562E-007    4.9533315261E-007
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000   -1.7271524554E-008    1.2076772031E-006   -2.0796366138E-008    8.6144987252E-007   -6.1651939290E-009    1.7373980965E-006   -1.2886006637E-008    9.0102853427E-007   -2.7874030994E-008    1.1546286639E-006   -2.3710826418E-008    1.6579326533E-006   -4.4908725006E-009    1.2655617039E-006
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    3.2986031953E-007    6.5411653767E-007    2.3958082962E-007    4.6597199592E-007    4.6470452694E-007    9.4245243525E-007    2.4610347821E-007    4.8802582651E-007    3.2111780617E-007    6.2455708707E-007    4.5284136638E-007    8.9798926743E-007    3.3850172516E-007    6.8650455659E-007
