#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3953084
#overflow:lower center upper   -5.5846708620E+001    1.6845614777E+000   -3.7407987821E+001    1.1306357411E+000   -8.5933016640E+001    2.5862718686E+000   -4.1666330941E+001    1.2568242203E+000   -5.0139115894E+001    1.5154270454E+000   -7.6667905600E+001    2.3126125701E+000   -6.2595633773E+001    1.8839013577E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -4.2639105874E+003    1.0760212842E+003   -2.8437547923E+003    7.1561310960E+002   -6.5956239203E+003    1.6713430997E+003   -3.1812350992E+003    8.0280217109E+002   -3.8115749980E+003    9.5915901195E+002   -5.8536143397E+003    1.4771917680E+003   -4.8044078465E+003    1.2174456882E+003
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    4.1387795168E+003    1.4492374344E+003    2.7869681295E+003    9.6885753786E+002    6.3301020894E+003    2.2349600478E+003    3.0878768203E+003    1.0812527371E+003    3.7354620277E+003    1.2985905740E+003    5.6818309465E+003    1.9895532173E+003    4.6109954896E+003    1.6279975511E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.0062249944E+003    1.0857169826E+003    2.6849903409E+003    7.2544713913E+002    6.1602588911E+003    1.6757249197E+003    2.9889800234E+003    8.1003597568E+002    3.5987779540E+003    9.7233987451E+002    5.4998564333E+003    1.4905022908E+003    4.4872777027E+003    1.2206375091E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.5544700723E+003    1.2933246879E+003    2.3852140767E+003    8.6475083287E+002    5.4579472888E+003    1.9941897762E+003    2.6519329431E+003    9.6492874497E+002    3.1969782923E+003    1.1590530460E+003    4.8796747866E+003    1.7755118884E+003    3.9756973862E+003    1.4526148131E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.8238537632E+003    1.1438664610E+003    1.2163814346E+003    7.6455005616E+002    2.8202779298E+003    1.7649789723E+003    1.3607479539E+003    8.5342036610E+002    1.6303547256E+003    1.0247507579E+003    2.5038368707E+003    1.5703315024E+003    2.0543568855E+003    1.2856522637E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.5015440019E+003    9.2454324989E+002    1.0168469890E+003    6.1886312965E+002    2.2826791358E+003    1.4238238393E+003    1.1202778257E+003    6.8978684637E+002    1.3629123617E+003    8.2948193654E+002    2.0613611194E+003    1.2692385345E+003    1.6627572590E+003    1.0371468277E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.9827441523E+003    8.5221421561E+002    1.3301130729E+003    5.7094675584E+002    3.0457292811E+003    1.3111761147E+003    1.4792935173E+003    6.3582331738E+002    1.7827928579E+003    7.6525809667E+002    2.7219659897E+003    1.1699432366E+003    2.2185809612E+003    9.5509157131E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.2465428547E+003    6.8303388627E+002    8.3493354031E+002    4.5810050815E+002    1.9185648687E+003    1.0496334659E+003    9.3002557176E+002    5.0960059514E+002    1.1190879804E+003    6.1400668165E+002    1.7112884944E+003    9.3768780307E+002    1.3975278489E+003    7.6457774435E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -5.1652012226E+002    5.5229655427E+002   -3.5554291438E+002    3.7003448018E+002   -7.7003008512E+002    8.4982051111E+002   -3.8536735437E+002    4.1205957479E+002   -4.7654547673E+002    4.9596898328E+002   -7.0909310419E+002    7.5820797917E+002   -5.6090805476E+002    6.1902928079E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.6262359880E+003    1.3846467581E+003    1.0462112774E+003    8.8662295381E+002    2.6176638836E+003    2.2402795927E+003    1.2133085107E+003    1.0330626725E+003    1.4022702515E+003    1.1883689454E+003    2.2325417253E+003    1.9008813512E+003    1.9067680411E+003    1.6318724329E+003
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001   -1.0921675409E+003    1.0820830821E+003   -6.9326288804E+002    6.9172155614E+002   -1.7827836348E+003    1.7536792073E+003   -8.1484863343E+002    8.0732478098E+002   -9.2920229911E+002    9.2713640294E+002   -1.4993577955E+003    1.4855135717E+003   -1.2986215993E+003    1.2774212486E+003
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -7.3155348276E+001    2.0979140385E+002   -5.1069630491E+001    1.4072245291E+002   -1.0734703445E+002    3.2235224603E+002   -5.4580028558E+001    1.5652199167E+002   -6.8450250094E+001    1.8861477952E+002   -1.0042968466E+002    2.8800743936E+002   -7.8194108825E+001    2.3480897014E+002
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    6.9027892563E+001    1.4888821659E+002    4.6233084911E+001    9.9779478288E+001    1.0622860950E+002    2.2901394325E+002    5.1500600245E+001    1.1108310335E+002    6.1967674219E+001    1.3373760839E+002    9.4763399340E+001    2.0439786008E+002    7.7379421743E+001    1.6681915149E+002
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001   -2.2064308440E+001    1.1007911912E+002   -1.4968011563E+001    7.3815525954E+001   -3.3411961557E+001    1.6920546541E+002   -1.6461825596E+001    8.2128260025E+001   -2.0062101979E+001    9.8937297249E+001   -3.0290492643E+001    1.5111965812E+002   -2.4338059933E+001    1.2325324723E+002
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    6.8300767110E+001    9.2218752246E+001    4.7113927369E+001    6.1794578047E+001    1.0145480389E+002    1.4186497814E+002    5.0958103641E+001    6.8802927603E+001    6.3148295383E+001    8.2825238426E+001    9.3765181415E+001    1.2660045268E+002    7.3902069274E+001    1.0333779220E+002
