#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3583378
#overflow:lower center upper    8.6843574414E+001    9.7608024600E-001    5.8483420014E+001    6.5504282213E-001    1.3299215736E+002    1.5012927487E+000    6.4792593888E+001    7.2823777013E-001    7.8387187999E+001    8.7797472912E-001    1.1922125994E+002    1.3399899476E+000    9.6874620517E+001    1.0935770064E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    2.1680428550E+002    4.9361171531E+001    1.4958995912E+002    3.4110318663E+001    3.2308074475E+002    7.3449565495E+001    1.6175418986E+002    3.6827576046E+001    2.0050018014E+002    4.5719145034E+001    2.9763491718E+002    6.7764380977E+001    2.3533962577E+002    5.3502393868E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.1273906901E+002    5.7429712841E+001    2.1448076177E+002    3.9351306179E+001    4.6909862678E+002    8.6210565883E+001    2.3332958861E+002    4.2847384926E+001    2.8747538689E+002    5.2743807299E+001    4.2933684031E+002    7.8841097561E+001    3.4170249100E+002    6.2797807181E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.6664405881E+002    1.3028811657E+002    3.2025321058E+002    8.9494777832E+001    6.9948435411E+002    1.9511800695E+002    3.4815562576E+002    9.7205867937E+001    4.2924556428E+002    1.1995269724E+002    6.4062186536E+002    1.7886312854E+002    5.0952088233E+002    1.4212855295E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    4.0680839057E+002    7.3912740767E+001    2.7815395383E+002    5.0119465615E+001    6.1241747212E+002    1.1231318047E+002    3.0351319620E+002    5.5145106912E+001    3.7281859142E+002    6.7176713889E+001    5.5847780570E+002    1.0146945401E+002    4.4609931433E+002    8.1811566581E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    8.6137884646E+002    2.2524672074E+002    5.8958765483E+002    1.5424186261E+002    1.2951522422E+003    3.3855838067E+002    6.4266090104E+002    1.6805295499E+002    7.9024308649E+002    2.0673527435E+002    1.1825246952E+003    3.0922492569E+002    9.4341940506E+002    2.4661390041E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    7.7112116188E+002    1.9439596637E+002    5.2649732387E+002    1.3284094823E+002    1.1626160939E+003    2.9285884455E+002    5.7532109448E+002    1.4503570342E+002    7.0568110922E+002    1.7805094812E+002    1.0586164504E+003    2.6687215714E+002    8.4687695230E+002    2.1332528169E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.5109115355E+002    1.0030099817E+002    3.7837562995E+002    6.8683162823E+001    8.2569786334E+002    1.5074065246E+002    4.1116024470E+002    7.4832961276E+001    5.0714889163E+002    9.2058227704E+001    7.5655317173E+002    1.3769598334E+002    6.0145777586E+002    1.0980304248E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.9703608819E+002    9.5979114093E+001    4.0762576493E+002    6.5335213271E+001    9.0034273086E+002    1.4531853556E+002    4.4543902136E+002    7.1608473087E+001    5.4635377788E+002    8.7570864432E+001    8.1962764827E+002    1.3176278138E+002    6.5583085588E+002    1.0585344479E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.1356822071E+002    5.7507018033E+001    3.5028391638E+002    3.8370966677E+001    7.7545046994E+002    8.9056181362E+001    3.8316498812E+002    4.2905061086E+001    4.6949667444E+002    5.1429827084E+001    7.0504065214E+002    7.8947224266E+001    5.6485639075E+002    6.4870620534E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.3236498110E+002    3.4111117248E+001    2.9537236315E+002    2.3097717715E+001    6.5153428174E+002    5.1913542230E+001    3.2258055729E+002    2.5449755861E+001    3.9589697309E+002    3.0958605712E+001    5.9356259974E+002    4.6828684836E+001    4.7459291999E+002    3.7815047165E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.3254709340E+002    2.7040924193E+001    2.2767733855E+002    1.8526746706E+001    4.9990951840E+002    4.0621954271E+001    2.4810803697E+002    2.0174798555E+001    3.0516317848E+002    2.4831987882E+001    4.5652984383E+002    3.7122528339E+001    3.6414587032E+002    2.9589988483E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.7920387765E+002    4.0769555714E+001    2.5900641539E+002    2.7595741526E+001    5.7148889387E+002    6.2051473401E+001    2.8291791317E+002    3.0417509691E+001    3.4715453663E+002    3.6987450091E+001    5.2058156717E+002    5.5969573249E+001    4.1628597371E+002    4.5199755065E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    2.7844290552E+002    1.8586934731E+001    1.9071726581E+002    1.2706037524E+001    4.1836609945E+002    2.7995128409E+001    2.0774177272E+002    1.3867413010E+001    2.5562441741E+002    1.7030306229E+001    3.8225411887E+002    2.5516657876E+001    3.0474772292E+002    2.0392311056E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.6073449145E+002    2.5408394460E+001    1.7846668725E+002    1.7407820678E+001    3.9208821094E+002    3.8166809444E+001    1.9452980984E+002    1.8956794382E+001    2.3920457732E+002    2.3332255737E+001    3.5794351845E+002    3.4881346386E+001    2.8560628986E+002    2.7801603151E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    1.9065288910E+002    1.2303366085E+001    1.3030885540E+002    8.4059108805E+000    2.8714845917E+002    1.8540215751E+001    1.4224305368E+002    9.1793435219E+000    1.7465710356E+002    1.1266709716E+001    2.6173355718E+002    1.6890401116E+001    2.0916570245E+002    1.3505129933E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.6290170876E+002    1.0548573382E+001    1.1136988311E+002    7.2787372508E+000    2.4531716718E+002    1.5731174573E+001    1.2153834444E+002    7.8701209141E+000    1.4927259661E+002    9.7559230484E+000    2.2363596956E+002    1.4481373178E+001    1.7869480388E+002    1.1458958162E+001
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.2432504040E+002    6.3093407041E+000    8.4889897515E+001    4.3488081477E+000    1.8748690407E+002    9.4236236604E+000    9.2756912726E+001    4.7072976061E+000    1.1378062969E+002    5.8288458808E+000    1.7067685270E+002    8.6616373544E+000    1.3656987784E+002    6.8643894807E+000
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.2753816179E+002    1.7845121776E+001    8.6930767907E+001    1.2124076239E+001    1.9269953132E+002    2.7054674752E+001    9.5154170907E+001    1.3313958297E+001    1.1651607319E+002    1.6250285008E+001    1.7508791458E+002    2.4498276542E+001    1.4036687833E+002    1.9707262457E+001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    9.0028345598E+001    5.7038976128E+000    6.1529735235E+001    3.9142312737E+000    1.3561025054E+002    8.5536682845E+000    6.7168700438E+001    4.2555862549E+000    8.2470261181E+001    5.2463686741E+000    1.2359340187E+002    7.8304683398E+000    9.8781701268E+001    6.2306934900E+000
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    6.6458165583E+001    3.7402559875E+000    4.5354038585E+001    2.5550758797E+000    1.0026673372E+002    5.6361847852E+000    4.9583368283E+001    2.7905448258E+000    6.0789460468E+001    3.4246494696E+000    9.1235607097E+001    5.1347268274E+000    7.3036650972E+001    4.1055297776E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    6.1895977652E+001    5.0344366635E+000    4.2257258683E+001    3.4584406728E+000    9.3353419884E+001    7.5428836354E+000    4.6179593255E+001    3.7561122097E+000    5.6638747869E+001    4.6354580347E+000    8.4972509373E+001    6.9114138399E+000    6.8000830309E+001    5.4944141390E+000
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    5.2308344070E+001    4.8354694889E+000    3.5597054718E+001    3.2371862120E+000    7.9161136608E+001    7.4491701234E+000    3.9026414068E+001    3.6076660014E+000    4.7711864657E+001    4.3389036436E+000    7.1810340920E+001    6.6382662018E+000    5.7662836823E+001    5.4261510092E+000
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    3.7444321692E+001    2.0999808564E+000    2.5560032093E+001    1.4299089427E+000    5.6480119206E+001    3.1764821671E+000    2.7936606078E+001    1.5667619363E+000    3.4258923989E+001    1.9165524362E+000    5.1404600051E+001    2.8829117784E+000    4.1141449416E+001    2.3138244437E+000
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000    3.4037203107E+001    2.3426602437E+000    2.3188849251E+001    1.5837204478E+000    5.1454462635E+001    3.5730237251E+000    2.5394609709E+001    1.7478211234E+000    3.1080752207E+001    2.1227108888E+000    4.6727213460E+001    3.2160687507E+000    3.7480642773E+001    2.6026746564E+000
