#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3583378
#overflow:lower center upper    8.5222681641E+001    9.7012095109E-001    5.7371222357E+001    6.5085674080E-001    1.3056170913E+002    1.4925931956E+000    6.3583271864E+001    7.2379163606E-001    7.6896474103E+001    8.7236399117E-001    1.1699605353E+002    1.3318088628E+000    9.5104224770E+001    1.0872400469E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    7.9106471374E+001    4.0594634484E+001    5.4609161375E+001    2.8032218332E+001    1.1783099570E+002    6.0454576521E+001    5.9020065771E+001    3.0287003775E+001    7.3194395917E+001    3.7572473837E+001    1.0859955098E+002    5.5729436548E+001    8.5830873191E+001    4.4036537757E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.1990088606E+002    4.4173038130E+001    1.5146520926E+002    3.0366826954E+001    3.2826589773E+002    6.6086432706E+001    1.6406451372E+002    3.2956793173E+001    2.0301363755E+002    4.0701624029E+001    3.0188601604E+002    6.0641968007E+001    2.3911661336E+002    4.8138914480E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.5238564330E+002    4.8983225056E+001    2.4193197867E+002    3.3442083925E+001    5.2790609597E+002    7.3832526437E+001    2.6290925993E+002    3.6545596261E+001    3.2426912602E+002    4.4823488760E+001    4.8376475361E+002    6.7245525607E+001    3.8453923698E+002    5.3781351640E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.7490527038E+002    1.2612342643E+002    4.6244954357E+002    8.5994665878E+001    1.0135549780E+003    1.9047265992E+002    5.0353596558E+002    9.4098659614E+001    6.1983583215E+002    1.1526138587E+002    9.2652861444E+002    1.7314572677E+002    7.3829732378E+002    1.3874477274E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    9.9024281725E+002    2.8780558266E+002    6.7952231744E+002    1.9752684048E+002    1.4845582363E+003    4.3145024918E+002    7.3880423672E+002    2.1472711553E+002    9.1078537530E+002    2.6475150693E+002    1.3594327170E+003    3.9510746091E+002    1.0813871932E+003    3.1427852582E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    6.5425730672E+002    9.9168717636E+001    4.4581277067E+002    6.6316250499E+001    9.8864790111E+002    1.5297628681E+002    4.8813085204E+002    7.3988184981E+001    5.9753703628E+002    8.8885779832E+001    8.9818251907E+002    1.3614155731E+002    7.2015442223E+002    1.1143153121E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    7.3643738544E+002    1.1877532334E+002    5.0108941378E+002    8.0213803213E+001    1.1147478034E+003    1.8143282810E+002    5.4944408681E+002    8.8616358104E+001    6.7162607920E+002    1.0751311177E+002    1.0110016032E+003    1.6305804769E+002    8.1200856181E+002    1.3215994627E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.5922678650E+002    7.7963964211E+001    3.8303432478E+002    5.3712809209E+001    8.4022362742E+002    1.1641182212E+002    4.1723010958E+002    5.8167659555E+001    5.1339308848E+002    7.1992986600E+001    7.6772199358E+002    1.0703108556E+002    6.1203868462E+002    8.4797113717E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.4662928447E+002    4.4562469118E+001    3.7403241535E+002    3.0248552688E+001    8.2237479658E+002    6.7682838503E+001    4.0783131596E+002    3.3247341369E+001    5.0132754296E+002    4.0543097269E+001    7.5042779451E+002    6.1176589634E+001    5.9903717574E+002    4.9301774072E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    3.7398916078E+002    2.4612821706E+001    2.5584670667E+002    1.6774168294E+001    5.6274637883E+002    3.7203668755E+001    2.7902729680E+002    1.8363230348E+001    3.4291947854E+002    2.2482951292E+001    5.1342265968E+002    3.3789162114E+001    4.0991771980E+002    2.7100028783E+001
