#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 576000
#overflow:lower center upper    8.3254680718E+001    1.2264544041E+000    5.6035814567E+001    8.1808082047E-001    1.2757760956E+002    1.8995931209E+000    6.2114978033E+001    9.1503790196E-001    7.5106584567E+001    1.0964997440E+000    1.1429432745E+002    1.6837105141E+000    9.2930536338E+001    1.3837083808E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.4054582410E+002    6.9008964156E+001    9.6908312636E+001    4.7408427681E+001    2.0942645079E+002    1.0321702063E+002    1.0485897851E+002    5.1486478065E+001    1.2988929374E+002    6.3543023517E+001    1.9294519303E+002    9.4737413900E+001    1.5255116053E+002    7.5185709468E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.4234186540E+002    7.9190059708E+001    1.6699868255E+002    5.4361697599E+001    3.6161477045E+002    1.1872593696E+002    1.8080736742E+002    5.9082429682E+001    2.2383364586E+002    7.2862712347E+001    3.3269361291E+002    1.0871430335E+002    2.6340871790E+002    8.6482769485E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.0145101615E+002    9.2615375764E+001    2.7620358834E+002    6.3068875098E+001    6.0007092628E+002    1.3999586663E+002    2.9951614533E+002    6.9098842029E+001    3.7020445453E+002    8.4533219295E+001    5.5112305398E+002    1.2714494841E+002    4.3710579947E+002    1.0197628735E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.8688683286E+002    1.0367317045E+002    4.0574055109E+002    7.1825653364E+001    8.7257648582E+002    1.5381541596E+002    4.3786682522E+002    7.7348884768E+001    5.4382696581E+002    9.6270207727E+001    8.0569446995E+002    1.4232539467E+002    6.3560526886E+002    1.1204277265E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    6.5678832657E+002    9.3182822457E+001    4.5207823022E+002    6.3639465057E+001    9.8140891701E+002    1.4050205870E+002    4.9001920523E+002    6.9522204879E+001    6.0593483100E+002    8.5297999165E+001    9.0165717309E+002    1.2792395492E+002    7.1488137567E+002    1.0234500958E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    8.0558594176E+002    1.1225918800E+002    5.4854483230E+002    7.5049536042E+001    1.2184806092E+003    1.7330452471E+002    6.0103471234E+002    8.3754774347E+001    7.3523208602E+002    1.0059128022E+002    1.1059306531E+003    1.5411251695E+002    8.8756998134E+002    1.2623909859E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    8.3932617420E+002    1.6516348237E+002    5.6954660140E+002    1.1012290449E+002    1.2744281913E+003    2.5569768023E+002    6.2620775701E+002    1.2322581734E+002    7.6338142515E+002    1.4760123151E+002    1.1522501770E+003    2.2674099491E+002    9.2832351818E+002    1.8625621413E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    7.5012492801E+002    1.5045617704E+002    5.1343647508E+002    1.0225705804E+002    1.1279060783E+003    2.2799165380E+002    5.5965614214E+002    1.1225293342E+002    6.8817523817E+002    1.3705838733E+002    1.0297922400E+003    2.0655039954E+002    8.2159335920E+002    1.6607449177E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.7300033703E+002    4.4215600939E+001    3.9189244858E+002    3.0055712199E+001    8.6247592005E+002    6.7063518410E+001    4.2750633407E+002    3.2988548600E+001    5.2526591356E+002    4.0284627028E+001    7.8663070455E+002    6.0700399408E+001    6.2824777880E+002    4.8850646726E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.8662909229E+002    4.5817589001E+001    3.3198236904E+002    3.0938232821E+001    7.3446434377E+002    6.9989297776E+001    3.6306613775E+002    3.4183766123E+001    4.4496652842E+002    4.1467497487E+001    6.6805787184E+002    6.2899652911E+001    5.3500113088E+002    5.0981853342E+001
