#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3736776
#overflow:lower center upper   -5.5564744333E+001    1.4846510333E+000   -3.7198410257E+001    9.9355401360E-001   -8.5551997193E+001    2.2871437918E+000   -4.1455961922E+001    1.1076742536E+000   -4.9858212419E+001    1.3316920459E+000   -7.6280817232E+001    2.0381699851E+000   -6.2318090232E+001    1.6660094196E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.8759258384E+003    1.3690374569E+003   -2.5955324941E+003    9.2320654540E+002   -5.9655901594E+003    2.0909284319E+003   -2.8917659192E+003    1.0214168240E+003   -3.4788747567E+003    1.2374030968E+003   -5.3209781496E+003    1.8794524710E+003   -4.3454764125E+003    1.5230815289E+003
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    5.6299169434E+003    1.8614229989E+003    3.7782509810E+003    1.2426024651E+003    8.6438163770E+003    2.8750852220E+003    4.2003904676E+003    1.3887777563E+003    5.0641099628E+003    1.6654996068E+003    7.7289056315E+003    2.5554129561E+003    6.2963594843E+003    2.0942798084E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.5357122367E+003    1.6636902393E+003    3.0376587854E+003    1.1160965626E+003    6.9803103256E+003    2.5557601175E+003    3.3840219375E+003    1.2412525251E+003    4.0714706874E+003    1.4959397220E+003    6.2267511585E+003    2.2839599569E+003    5.0846224868E+003    1.8616758794E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.6915291279E+003    2.0673960639E+003    4.4928083999E+003    1.3872983569E+003    1.0268612616E+004    3.1750461075E+003    4.9924422411E+003    1.5424509468E+003    6.0218539989E+003    1.8594401128E+003    9.1863161890E+003    2.8381784744E+003    7.4798993427E+003    2.3127783840E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.2577155977E+003    1.6221238744E+003    8.4468413432E+002    1.0918434664E+003    1.9291832581E+003    2.4827475773E+003    9.3836137561E+002    1.2102405289E+003    1.1321570117E+003    1.4634325258E+003    1.7266267449E+003    2.2268965021E+003    1.4052625339E+003    1.8084918251E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -2.2353249262E+002    1.2080329633E+003   -1.4576626104E+002    8.0819841338E+002   -3.5406359157E+002    1.8615505598E+003   -1.6677399696E+002    9.0129396127E+002   -1.9537515599E+002    1.0832540394E+003   -3.0687158593E+002    1.6584210508E+003   -2.5790826130E+002    1.3559972831E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    9.0855256290E+002    9.1668532953E+002    5.9678048030E+002    6.1144384412E+002    1.4294784264E+003    1.4177014916E+003    6.7785645203E+002    6.8392417839E+002    7.9988385924E+002    8.1953763217E+002    1.2472860773E+003    1.2584509642E+003    1.0412657622E+003    1.0326871654E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    7.9955236718E+002    6.2874815172E+002    5.3995541525E+002    4.1813013709E+002    1.2181789316E+003    9.7579076508E+002    5.9653315940E+002    4.6909888183E+002    7.2371941716E+002    5.6043312200E+002    1.0976475951E+003    8.6316284582E+002    8.8735023222E+002    7.1078898145E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -1.0289364444E+002    5.3050426122E+002   -7.1607390432E+001    3.5434741054E+002   -1.5111348433E+002    8.1900779981E+002   -7.6767292952E+001    3.9580069550E+002   -9.5977662977E+001    4.7494310490E+002   -1.4125523982E+002    7.2829091678E+002   -1.1007462199E+002    5.9658457597E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    2.3555500417E+002    3.3246212892E+002    1.5903300134E+002    2.2178966103E+002    3.5917349293E+002    5.1418959241E+002    1.7574379942E+002    2.4804464634E+002    2.1315698997E+002    2.9727173703E+002    3.2337642216E+002    4.5641320225E+002    2.6163043384E+002    3.7454781264E+002
