#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper    7.6917709615E-002    1.7655170211E-002    5.3256804609E-002    1.2255465705E-002    1.1412029214E-001    2.6125855317E-002    5.7387065831E-002    1.3172238490E-002    7.1381789130E-002    1.6426390488E-002    1.0559475832E-001    2.4237505783E-002    8.3127909298E-002    1.9030688499E-002
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.1440126797E+000    1.1411490639E+000    8.1530415843E-001    8.1326334382E-001    1.6441279458E+000    1.6400124751E+000    8.5352945748E-001    8.5139295987E-001    1.0927780955E+000    1.0900427268E+000    1.5705322354E+000    1.5666009846E+000    1.1976215289E+000    1.1946237231E+000
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.5780071782E-001    1.5211085241E-001    1.1016804364E-001    1.0608315933E-001    2.3192178750E-001    2.2381017249E-001    1.1773257716E-001    1.1348746010E-001    1.4766173295E-001    1.4218663258E-001    2.1663318818E-001    2.0882198363E-001    1.6893729374E-001    1.6302860228E-001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    2.2273722014E-001    2.2217967929E-001    1.5928223353E-001    1.5888352895E-001    3.1878367745E-001    3.1798571956E-001    1.6618065695E-001    1.6576468469E-001    2.1349104382E-001    2.1295664737E-001    3.0577981388E-001    3.0501440638E-001    2.3220954072E-001    2.3162828939E-001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    2.3637299344E-005    2.3578132044E-005    1.6165772887E-005    1.6125307810E-005    3.5543387719E-005    3.5454417898E-005    1.7635408806E-005    1.7591265035E-005    2.1667499577E-005    2.1613262947E-005    3.2449938045E-005    3.2368711540E-005    2.5890640963E-005    2.5825833250E-005
