#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 2061918
#overflow:lower center upper    8.4336715851E+001    5.0756630920E-001    5.6762897969E+001    3.4081566651E-001    1.2923374235E+002    7.8044122409E-001    6.2922267040E+001    3.7868705849E-001    7.6081117577E+001    4.5680607798E-001    1.1577977520E+002    6.9680106207E-001    9.4136902478E+001    5.6849177365E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.0344033455E+002    2.1624709472E+001    7.1400761425E+001    1.4871817741E+001    1.5406511589E+002    3.2343732709E+001    7.7175169647E+001    1.6133847878E+001    9.5700711546E+001    1.9933170339E+001    1.4200575111E+002    2.9686999027E+001    1.1222465996E+002    2.3559936875E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.8832112043E+002    3.4666939866E+001    1.9928722190E+002    2.3853787192E+001    4.2878294609E+002    5.1818299097E+001    2.1511174996E+002    2.5864446175E+001    2.6711100214E+002    3.1971989679E+001    3.9581520541E+002    4.7591733493E+001    3.1233559941E+002    3.7745669823E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.7375112368E+002    4.2747363317E+001    3.2603667083E+002    2.9221949127E+001    7.0797737954E+002    6.4375612976E+001    3.5345809253E+002    3.1893120128E+001    4.3699732000E+002    3.9167107862E+001    6.5037864050E+002    5.8684762208E+001    5.1570740214E+002    4.6892713084E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.8573892557E+002    5.4004495326E+001    4.0138133814E+002    3.6256936869E+001    8.7951160662E+002    8.2943634433E+001    4.3701039006E+002    4.0291885236E+001    5.3798417404E+002    4.8596325692E+001    8.0411859108E+002    7.4138864258E+001    6.4065697423E+002    6.0418097348E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    7.4991465414E+002    1.0359791825E+002    5.1091985636E+002    6.9051540548E+001    1.1335258428E+003    1.6046396293E+002    5.5949926018E+002    7.7292740307E+001    6.8480213405E+002    9.2551976084E+001    1.0295035703E+003    1.4222208636E+002    8.2568692806E+002    1.1688573088E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    7.1380254562E+002    6.6972291240E+001    4.8878248302E+002    4.5357515543E+001    1.0728380573E+003    1.0193591639E+002    5.3255659692E+002    4.9966949165E+001    6.5513070846E+002    6.0794120746E+001    9.7992786929E+002    9.1941413012E+001    7.8148051541E+002    7.4252522958E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.8319137758E+002    7.1072950909E+001    4.6543445575E+002    4.7054327685E+001    1.0327527293E+003    1.1090008684E+002    5.0971809686E+002    5.3026385380E+001    6.2383660488E+002    6.3068412029E+001    9.3790401149E+002    9.7570911978E+001    7.5228141811E+002    8.0782235893E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.4311685810E+002    2.8285138358E+001    3.7114071458E+002    1.9088296302E+001    8.1824460393E+002    4.3230850430E+001    4.0521075115E+002    2.1103086729E+001    4.9745170444E+002    2.5584650665E+001    7.4560583847E+002    3.8830619944E+001    5.9602864612E+002    3.1490369907E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.8188947948E+002    2.2394226967E+001    3.3000727066E+002    1.5254315681E+001    7.2420223138E+002    3.3872982820E+001    3.5952998887E+002    1.6707972502E+001    4.4231924125E+002    2.0445844494E+001    6.6155120034E+002    3.0743413919E+001    5.2752596645E+002    2.4673878682E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.1123414931E+002    1.6361949878E+001    2.8155977298E+002    1.1140744626E+001    6.1819402454E+002    2.4759015928E+001    3.0681518361E+002    1.2207387603E+001    3.7738351916E+002    1.4932294370E+001    5.6455360966E+002    2.2462137156E+001    4.5030709120E+002    1.8035050487E+001
