#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 832000
#overflow:lower center upper    8.3708126063E+001    9.5045250036E-001    5.6334251262E+001    6.3467053792E-001    1.2828852209E+002    1.4704703646E+000    6.2453286311E+001    7.0911732136E-001    7.5506588761E+001    8.5066910862E-001    1.1491682976E+002    1.3048074699E+000    9.3448381773E+001    1.0711252556E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.0696173313E+002    4.7921456901E+001    7.3791807082E+001    3.2923667782E+001    1.5929633389E+002    7.1671770347E+001    7.9802428480E+001    3.5753428120E+001    9.8905506091E+001    4.4128639115E+001    1.4684002443E+002    6.5787900929E+001    1.1603520239E+002    5.2207406000E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.7179230009E+002    7.5809127772E+001    1.8714015955E+002    5.2019156102E+001    4.0580887840E+002    1.1362362013E+002    2.0277986299E+002    5.6559970751E+001    2.5082990811E+002    6.9722929471E+001    3.7312398386E+002    1.0407286652E+002    2.9560074727E+002    8.2766121703E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.7804511390E+002    6.8070531573E+001    2.6018223120E+002    4.6399633516E+001    5.6488466757E+002    1.0278757218E+002    2.8205337818E+002    5.0786328611E+001    3.4873051997E+002    6.2190904611E+001    5.1899078427E+002    9.3449107705E+001    4.1147529969E+002    7.4872889094E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.1022158300E+002    8.1027807911E+001    4.2093722612E+002    5.5983760923E+001    9.0953917606E+002    1.2059132653E+002    4.5527650694E+002    6.0453544054E+001    5.6419555271E+002    7.5036815413E+001    8.3772906008E+002    1.1123721489E+002    6.6252976322E+002    8.7841563196E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    6.6900164673E+002    7.7503313011E+001    4.5975505480E+002    5.2926851221E+001    1.0013335969E+003    1.1684935978E+002    4.9913136694E+002    5.7823975105E+001    6.1622432315E+002    7.0939542110E+001    9.1842395667E+002    1.0639869085E+002    7.2939498190E+002    8.5115826457E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    7.7333103811E+002    8.4905263005E+001    5.2806098176E+002    5.7009760613E+001    1.1659948269E+003    1.3046890565E+002    5.7696984759E+002    6.3346450926E+001    7.0777692963E+002    7.6411995430E+001    1.0616502296E+003    1.1656029245E+002    8.4933810100E+002    9.5036624530E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    7.7441537199E+002    1.2388520652E+002    5.2691323726E+002    8.2916758904E+001    1.1723092198E+003    1.9101707127E+002    5.7777885165E+002    9.2428759747E+001    7.0623857117E+002    1.1113596925E+002    1.0631388331E+003    1.7007303660E+002    8.5393765353E+002    1.3914133479E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    7.9384252841E+002    1.3339548758E+002    5.4152993405E+002    8.9778248251E+001    1.1982387623E+003    2.0441343909E+002    5.9227314054E+002    9.9524227462E+001    7.2582979478E+002    1.2033264166E+002    1.0898089705E+003    1.8312901337E+002    8.7282534314E+002    1.4889956470E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.5934954807E+002    3.9156692620E+001    3.8242746136E+002    2.6600999575E+001    8.4220596122E+002    5.9406234331E+001    4.1732170001E+002    2.9214178482E+001    5.1257969015E+002    3.5654165815E+001    7.6789052406E+002    5.3755390203E+001    6.1348266326E+002    4.3272900608E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.5991774047E+002    3.5932938596E+001    3.1404704743E+002    2.4313396512E+001    6.9344077282E+002    5.4761861232E+001    3.4313722784E+002    2.6808987462E+001    4.2092724641E+002    3.2588018670E+001    6.3138778957E+002    4.9329731551E+001    5.0511859534E+002    3.9889829829E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.4559576942E+002    1.8063907031E+001    2.3674246312E+002    1.2364628394E+001    5.1920178041E+002    2.7173762855E+001    2.5784344424E+002    1.3477190456E+001    3.1731345327E+002    1.6572704713E+001    4.7444342702E+002    2.4798630989E+001    3.7819880846E+002    1.9794009037E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.3376804438E+002    1.7813912539E+001    2.2777495153E+002    1.2120181077E+001    5.0360779493E+002    2.6982764023E+001    2.4901896885E+002    1.3290673587E+001    3.0529401226E+002    1.6245064199E+001    4.5820599908E+002    2.4455431638E+001    3.6683978207E+002    1.9654880988E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    3.3476707239E+002    2.5316098924E+001    2.2822987310E+002    1.7128442516E+001    5.0565160815E+002    3.8589522166E+001    2.4976432759E+002    1.8887934168E+001    3.0590375811E+002    2.2957796300E+001    4.5957749236E+002    3.4754640523E+001    3.6832854377E+002    2.8109517057E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.2506252405E+002    1.1865365050E+001    1.5366960857E+002    8.0275727429E+000    3.3936465706E+002    1.8086993233E+001    1.6791552880E+002    8.8525579956E+000    2.0596826405E+002    1.0759611076E+001    3.0897205538E+002    1.6289101186E+001    2.4720121112E+002    1.3174991974E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    1.8370214165E+002    1.1474650692E+001    1.2541378849E+002    7.8347506456E+000    2.7705655451E+002    1.7314146863E+001    1.3705721282E+002    8.5610522981E+000    1.6809608969E+002    1.0501165486E+001    2.5219137891E+002    1.5752717713E+001    2.0181452134E+002    1.2612032470E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.6467424339E+002    7.5971437363E+000    1.1253239722E+002    5.1787739089E+000    2.4809234658E+002    1.1480955707E+001    1.2286080401E+002    5.6681067326E+000    1.5083075126E+002    6.9412753888E+000    2.2606935411E+002    1.0429568961E+001    1.8071630993E+002    8.3629986109E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.2220978933E+002    5.1344486336E+000    8.3552021884E+001    3.5156311975E+000    1.8401587111E+002    7.7208729994E+000    9.1178757929E+001    3.8307295318E+000    1.1198743243E+002    4.7121123140E+000    1.6777297755E+002    7.0487130375E+000    1.3404149565E+002    5.6240657849E+000
