#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3736776
#overflow:lower center upper   -5.5230982295E+001    1.7125557035E+000   -3.6984633275E+001    1.1480362325E+000   -8.5013279671E+001    2.6333330155E+000   -4.1206947434E+001    1.2777102619E+000   -4.9571680330E+001    1.5387494775E+000   -7.5822619478E+001    2.3510438173E+000   -6.1925675698E+001    1.9181818058E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.3560731188E+003    6.0884478345E+002   -2.2476899710E+003    4.0855077089E+002   -5.1648657072E+003    9.3497491222E+002   -2.5039121675E+003    4.5424929894E+002   -3.0126503593E+003    5.4759359280E+002   -4.6073099636E+003    8.3583895160E+002   -3.7622098576E+003    6.8105775266E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.7564977942E+003    1.3445960593E+003    2.5207620807E+003    9.0252317219E+002    5.7676704953E+003    2.0643270260E+003    2.8026625765E+003    1.0031814904E+003    3.3786575933E+003    1.2096805138E+003    5.1570240287E+003    1.8458986445E+003    4.2013070664E+003    1.5037044382E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.2570387011E+003    1.5400178483E+003    2.2090910670E+003    1.0262527181E+003    4.9388788331E+003    2.3839331685E+003    2.4300241815E+003    1.1489825436E+003    2.9609150205E+003    1.3755191596E+003    4.4713527769E+003    2.1141790794E+003    3.5975956946E+003    1.7365130818E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    4.4329891848E+003    1.4297693864E+003    2.9807940632E+003    9.5477606516E+002    6.7928224172E+003    2.2077844401E+003    3.3073819209E+003    1.0667279396E+003    3.9952530915E+003    1.2797167282E+003    6.0857301128E+003    1.9628269428E+003    4.9480518773E+003    1.6082021982E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    3.5850040015E+003    1.1013485297E+003    2.3981348621E+003    7.3859185990E+002    5.5246015710E+003    1.6925992661E+003    2.6747138165E+003    8.2169842150E+002    3.2142964319E+003    9.8995816184E+002    4.9215926088E+003    1.5119617108E+003    4.0242499356E+003    1.2329291806E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.0689658816E+003    1.1116878321E+003    1.3898612003E+003    7.4372579114E+002    3.1719134706E+003    1.7134987713E+003    1.5436221625E+003    8.2941240870E+002    1.8628751734E+003    9.9683933318E+002    2.8403335634E+003    1.5261557910E+003    2.3104964975E+003    1.2481528725E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.3948844093E+003    9.9460697767E+002    9.2429887843E+002    6.6620116167E+002    2.1736285054E+003    1.5310602238E+003    1.0407008194E+003    7.4206026660E+002    1.2388671855E+003    8.9293060651E+002    1.9149358818E+003    1.3654239571E+003    1.5833222107E+003    1.1152603365E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -3.1021450397E+002    7.9654654409E+002   -2.0837389514E+002    5.3417882542E+002   -4.7589568092E+002    1.2242610798E+003   -2.3144605124E+002    5.9429056315E+002   -2.7929015930E+002    7.1597687007E+002   -4.2587104762E+002    1.0935211180E+003   -3.4665362537E+002    8.9178061231E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    9.1906098027E+002    5.6393751442E+002    6.1718965654E+002    3.7803962057E+002    1.4100528405E+003    8.6723894722E+002    6.8569661319E+002    4.2074470790E+002    8.2723892731E+002    5.0669852757E+002    1.2617123232E+003    7.7418901111E+002    1.0271157078E+003    6.3171728000E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -8.4838641382E+002    4.5926435331E+002   -5.6794736685E+002    3.0708522010E+002   -1.3061314452E+003    7.0829712466E+002   -6.3296745605E+002    3.4264974619E+002   -7.6123792021E+002    4.1159608781E+002   -1.1646883244E+003    6.3049080162E+002   -9.5141691520E+002    5.1594031202E+002
