#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 768000
#overflow:lower center upper    4.3445567196E-001    9.6857239752E-004    2.9844154406E-001    6.6468533227E-004    6.5115470424E-001    1.4543631227E-003    3.2414038811E-001    7.2263628515E-004    4.0001069389E-001    8.9089889216E-004    5.9643275796E-001    1.3296829657E-003    4.7431642680E-001    1.0593923611E-003
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    2.2332834649E-009    1.4061304199E-009    1.5876935613E-009    1.0000866140E-009    3.2227078576E-009    2.0281168307E-009    1.6662168681E-009    1.0490912870E-009    2.1280361792E-009    1.3404478980E-009    3.0659132847E-009    1.9303747160E-009    2.3474963256E-009    1.4773280788E-009
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.1624015036E-009    1.8690551027E-009    2.2496403457E-009    1.3377461128E-009    4.5604355533E-009    2.6774507354E-009    2.3594168908E-009    1.3944719462E-009    3.0152645085E-009    1.7930236640E-009    4.3414322158E-009    2.5658905192E-009    3.3219286940E-009    1.9503181924E-009
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.3975577948E-009    7.6321629234E-009    1.0021638360E-009    5.3948416567E-009    1.9974037238E-009    1.1080747909E-008    1.0426953893E-009    5.6942339847E-009    1.3432320647E-009    7.2308778635E-009    1.9186059793E-009    1.0477644269E-008    1.4549559283E-009    8.0714778223E-009
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    7.4525449037E-009    3.6418643819E-009    5.2709180609E-009    2.6015313949E-009    1.0816647050E-008    5.2276365534E-009    5.5602238696E-009    2.7171364316E-009    7.0647791265E-009    3.4869152743E-009    1.0231059686E-008    4.9996521110E-009    7.8791005349E-009    3.8079336207E-009
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.0983598176E-008    3.9381224833E-009    7.6038999341E-009    2.7439090325E-009    1.6319531873E-008    5.8128233188E-009    8.1946859149E-009    2.9381698354E-009    1.0191748935E-008    3.6777485504E-009    1.5078587242E-008    5.4063634233E-009    1.1887531480E-008    4.2341974468E-009
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    9.9830152357E-009    1.2105137697E-008    6.8419154536E-009    8.5536977222E-009    1.4990754437E-008    1.7588194626E-008    7.4481670787E-009    9.0314485101E-009    9.1704368999E-009    1.1464793120E-008    1.3704959318E-008    1.6618267704E-008    1.0919618692E-008    1.2811655317E-008
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.5651603844E-008    1.5681418749E-008    3.8992597781E-008    1.1019609390E-008    8.1592642288E-008    2.2917657652E-008    4.1520766406E-008    1.1699654274E-008    5.2263019024E-008    1.4769932960E-008    7.6400060371E-008    2.1527885207E-008    5.9434002842E-008    1.6693761739E-008
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.0546134584E-008    1.7174874987E-008    3.5585467551E-008    1.2180581080E-008    7.3733258855E-008    2.4854271267E-008    3.7711657918E-008    1.2813897950E-008    4.7696334008E-008    1.6326020243E-008    6.9391131017E-008    2.3578143220E-008    5.3709042795E-008    1.8104436720E-008
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    7.7614187138E-008    2.8178804776E-008    5.4587032199E-008    1.9865861339E-008    1.1332745550E-007    4.1054447071E-008    5.7906696507E-008    2.1023752954E-008    7.3164735479E-008    2.6626845817E-008    1.0655090192E-007    3.8684642262E-008    8.2550388412E-008    2.9905026428E-008
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -7.8564847179E-008    1.6726175147E-007   -5.7495997089E-008    1.1961616195E-007   -1.0970976089E-007    2.3981074047E-007   -5.8615968671E-008    1.2479130217E-007   -7.7063713645E-008    1.6032534644E-007   -1.0785599431E-007    2.2962155675E-007   -7.9915174426E-008    1.7468379294E-007
