#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 768000
#overflow:lower center upper    4.3514242679E-001    9.6876051398E-004    2.9892572794E-001    6.6483379713E-004    6.5215475589E-001    1.4546024870E-003    3.2465276485E-001    7.2277663581E-004    4.0065966094E-001    8.9109788433E-004    5.9737555399E-001    1.3299412171E-003    4.7504488798E-001    1.0595667198E-003
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.8574556531E-008    3.1358689083E-009    1.3019706519E-008    2.2051752817E-009    2.7221412458E-008    4.5792503559E-009    1.3858177834E-008    2.3396213483E-009    1.7450726759E-008    2.9556665689E-009    2.5499664742E-008    4.3050075354E-009    1.9828718130E-008    3.3356338395E-009
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.9625369196E-008    5.2374630421E-009    2.0749678953E-008    3.6853285295E-009    4.3455853775E-008    7.6430038868E-009    2.2103011398E-008    3.9075869249E-009    2.7811454675E-008    4.9395630456E-009    4.0670525892E-008    7.1901340656E-009    3.1654267644E-008    5.5673440888E-009
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.8446280233E-008    1.1572923660E-008    3.3810381036E-008    7.9765380473E-009    7.1357080217E-008    1.7286815567E-008    3.6144990366E-008    8.6343721786E-009    4.5317129093E-008    1.0691207651E-008    6.6508392910E-008    1.5887629560E-008    5.1978178296E-008    1.2592123710E-008
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.3249539186E-008    8.9014510466E-009    2.3136761770E-008    6.3006012018E-009    4.9126641497E-008    1.2909801241E-008    2.4806946328E-008    6.6412294354E-009    3.1010937700E-008    8.4448961908E-009    4.5645886652E-008    1.2220158097E-008    3.5785003016E-008    9.4038033592E-009
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    3.3032186753E-008    9.6598767064E-009    2.3043430237E-008    6.7773235410E-009    4.8672681732E-008    1.4139529178E-008    2.4644783175E-008    7.2070786200E-009    3.0885842478E-008    9.0838623050E-009    4.5347499223E-008    1.3261345811E-008    3.5454328029E-008    1.0299566159E-008
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    8.6500262887E-008    1.5043803079E-008    6.0397796783E-008    1.0510733928E-008    1.2731976224E-007    2.2126265423E-008    6.4536454680E-008    1.1223939480E-008    8.0953088071E-008    1.4087870993E-008    1.1874995238E-007    2.0652548786E-008    9.2742714278E-008    1.6117292996E-008
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    9.6592552164E-008    1.8101269116E-008    6.7514872136E-008    1.2796958545E-008    1.4201699139E-007    2.6286259691E-008    7.2066149363E-008    1.3505065707E-008    9.0492330535E-008    1.7152170564E-008    1.3260492613E-007    2.4849922693E-008    1.0344852224E-007    1.9147530824E-008
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.2397813046E-007    2.1575497625E-008    8.6935358847E-008    1.5250584332E-008    1.8164476569E-007    3.1333761074E-008    9.2498088802E-008    1.6097131710E-008    1.1652222657E-007    2.0440843248E-008    1.7020060515E-007    2.9619439642E-008    1.3231432661E-007    2.2824249742E-008
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.9674441493E-007    3.6061784433E-008    1.3859831480E-007    2.5674831694E-008    2.8679919601E-007    5.1962626260E-008    1.4678784311E-007    2.6905117268E-008    1.8576772966E-007    3.4412793546E-008    2.7009617226E-007    4.9506614678E-008    2.0891129093E-007    3.7850801129E-008
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -6.8673438537E-008    1.7444076373E-007   -4.9993138622E-008    1.2440816684E-007   -9.6503615959E-008    2.5092457731E-007   -5.1236147799E-008    1.3014744773E-007   -6.7007393802E-008    1.6674822301E-007   -9.4276795055E-008    2.3947710325E-007   -7.0295507345E-008    1.8277937352E-007
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    2.6595426304E-007    4.7007553546E-008    1.8627632345E-007    3.3172612445E-008    3.9010908945E-007    6.8393180000E-008    1.9842419746E-007    3.5071579528E-008    2.4967208112E-007    4.4462307565E-008    3.6510936520E-007    6.4533269137E-008    2.8416465114E-007    4.9819203553E-008
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    2.7972754747E-007    4.7872292607E-008    1.9562755947E-007    3.3707859203E-008    4.1105998668E-007    6.9826196779E-008    2.0870022342E-007    3.5716747432E-008    2.6220584019E-007    4.5179715819E-008    3.8401771086E-007    6.5720406828E-008    2.9942577825E-007    5.0863046734E-008
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    2.8329725772E-007    3.9951166629E-008    1.9793692170E-007    2.8063275227E-008    4.1673076193E-007    5.8433808439E-008    2.1136352681E-007    2.9806922760E-008    2.6530115184E-007    3.7614100381E-008    3.8891830779E-007    5.4846066087E-008    3.0355650454E-007    4.2564562680E-008
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    3.6203824054E-007    4.5910950685E-008    2.5252461370E-007    3.2216828903E-008    5.3354034533E-007    6.7223553149E-008    2.7011090745E-007    3.4253421774E-008    3.3846677167E-007    4.3181240484E-008    4.9701610597E-007    6.3027822411E-008    3.8864335695E-007    4.8967219800E-008
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    3.6043913362E-007    7.1742959573E-008    2.5311784885E-007    5.0339136719E-008    5.2716857292E-007    1.0513947568E-007    2.6891783950E-007    5.3526268067E-008    3.3926190361E-007    6.7471146056E-008    4.9482080778E-007    9.8490718397E-008    3.8400200781E-007    7.6586071014E-008
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.1571487509E-006    3.1996228212E-007    8.1323753973E-007    2.2558290474E-007    1.6911890299E-006    4.6599076795E-007    8.6333006896E-007    2.3871871172E-007    1.0900081407E-006    3.0235594223E-007    1.5885657973E-006    4.3925306697E-007    1.2319019313E-006    3.3943865342E-007
