#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3583378
#overflow:lower center upper    8.5296932648E+001    1.3380179788E+000    5.7401177194E+001    8.8166387940E-001    1.3073015611E+002    2.1016511101E+000    6.3638669346E+001    9.9827369037E-001    7.6936623523E+001    1.1817221402E+000    1.1709798736E+002    1.8368680738E+000    9.5226925517E+001    1.5308921803E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    3.1801181614E+002    5.8698593099E+001    2.1788121101E+002    3.9800191989E+001    4.7763292518E+002    8.9232301844E+001    2.3726350042E+002    4.3794076075E+001    2.9203311716E+002    5.3345463227E+001    4.3657541334E+002    8.0583051460E+001    3.4791907501E+002    6.4998910842E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.9376661712E+002    5.4247349891E+001    2.0122305118E+002    3.6848880899E+001    4.4130793056E+002    8.2262387735E+001    2.1917454745E+002    4.0473075120E+001    2.6970565570E+002    4.9389727104E+001    4.0329093382E+002    7.4472261719E+001    3.2145909317E+002    5.9921861204E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.2101187126E+002    3.8970363192E+001    2.2134074958E+002    2.6943559885E+001    4.7877424842E+002    5.7960685357E+001    2.3950179329E+002    2.9075161093E+001    2.9667004674E+002    3.6113310295E+001    4.4069397195E+002    5.3499592012E+001    3.4875044175E+002    4.2219928681E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.4423421561E+002    2.4979922258E+002    4.3983403857E+002    1.6896596575E+002    9.7128169116E+002    3.8041290272E+002    4.8065278499E+002    1.8637118165E+002    5.8952355148E+002    2.2647045811E+002    8.8442254248E+002    3.4293127901E+002    7.0750446578E+002    2.7710172029E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    3.2151260045E+002    2.9496617549E+001    2.2070657807E+002    2.0133082316E+001    4.8186327761E+002    4.4506669228E+001    2.3987537928E+002    2.2006951865E+001    2.9582004650E+002    2.6985010591E+001    4.4138138683E+002    4.0493772071E+001    3.5100056338E+002    3.2419706376E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.1006568059E+003    4.8845720319E+002    7.5767620519E+002    3.3836570494E+002    1.6446055215E+003    7.2476251178E+002    8.2118233752E+002    3.6443006188E+002    1.0155375169E+003    4.5352231657E+002    1.5110120933E+003    6.7056755303E+002    1.1979694063E+003    5.2793408790E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    4.6177967399E+002    5.9465383865E+001    3.1640483723E+002    4.0918223848E+001    6.9369987701E+002    8.8917038610E+001    3.4452638649E+002    4.4366166330E+001    4.2408746707E+002    5.4843996890E+001    6.3394390339E+002    8.1635723023E+001    5.0530733294E+002    6.4769265675E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.9472116155E+002    4.8956261787E+001    3.3955151589E+002    3.3550194176E+001    7.4158422294E+002    7.3503332560E+001    3.6910350045E+002    3.6525479399E+001    4.5511169670E+002    4.4968392369E+001    6.7916688825E+002    6.7208509686E+001    5.4018741860E+002    5.3541559065E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.6536138662E+002    5.4020845025E+001    3.1938154790E+002    3.6952928813E+001    6.9767090880E+002    8.1300709747E+001    3.4719864467E+002    4.0304083483E+001    4.2807724706E+002    4.9529185831E+001    6.3886097751E+002    7.4161309577E+001    5.0819992605E+002    5.9221352302E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    5.4323142922E+002    1.0530690218E+002    3.6612006021E+002    6.8117965383E+001    8.3138693412E+002    1.6850009427E+002    4.0529623081E+002    7.8567785729E+001    4.9072236170E+002    9.1300675596E+001    7.4576312487E+002    1.4456822676E+002    6.0560182904E+002    1.2273943827E+002
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.6483866478E+002    3.0963818625E+001    2.4957126954E+002    2.0956000962E+001    5.4899117390E+002    4.7179867992E+001    2.7220025893E+002    2.3101606986E+001    3.3450831056E+002    2.8087994626E+001    5.0086060579E+002    4.2507986272E+001    3.9989810448E+002    3.4366927332E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.0688436693E+002    2.1123312361E+001    2.1075154906E+002    1.4602892219E+001    4.5975031377E+002    3.1417278723E+001    2.2896148957E+002    1.5759763559E+001    2.8247700448E+002    1.9572720908E+001    4.2129934342E+002    2.8998667211E+001    3.3489295958E+002    2.2885085966E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    3.0157684486E+002    2.6373055577E+001    2.0614894290E+002    1.8045893318E+001    4.5423783931E+002    3.9723831200E+001    2.2500163272E+002    1.9676512524E+001    2.7630798504E+002    2.4187484791E+001    4.1401303038E+002    3.6205659839E+001    3.3087754332E+002    2.8935774480E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.1825961091E+002    1.2564084665E+001    1.4897682364E+002    8.5417591215E+000    3.2923142765E+002    1.9048329118E+001    1.6283998473E+002    9.3738614603E+000    1.9967837516E+002    1.1448791434E+001    2.9963282813E+002    1.7248322790E+001    2.3981992810E+002    1.3875251679E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    1.7590439913E+002    9.0373432402E+000    1.2017567801E+002    6.1743213480E+000    2.6507438028E+002    1.3624261008E+001    1.3123944256E+002    6.7426164151E+000    1.6107528361E+002    8.2756392862E+000    2.4148642240E+002    1.2406714658E+001    1.9308642335E+002    9.9242326857E+000
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.4133554904E+002    7.1228399678E+000    9.6409794868E+001    4.8116344509E+000    2.1338288403E+002    1.0891427001E+001    1.0544817959E+002    5.3142363206E+000    1.2922111452E+002    6.4491866958E+000    1.9402934926E+002    9.7784316346E+000    1.5543311971E+002    7.9335720133E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.4935761407E+002    2.0479760995E+001    1.0141050228E+002    1.3661840079E+001    2.2665042695E+002    3.1693175690E+001    1.1143331326E+002    1.5279620237E+001    1.3592372173E+002    1.8311398793E+001    2.0504226191E+002    2.8115182102E+001    1.6509751053E+002    2.3086055816E+001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.3507256313E+002    2.4693016076E+001    9.2497900907E+001    1.6957737888E+001    2.0300170323E+002    3.6977726134E+001    1.0077546655E+002    1.8423062078E+001    1.2397787862E+002    2.2728995458E+001    1.8543134905E+002    3.3899255162E+001    1.4787122305E+002    2.6935446855E+001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    9.4890991116E+001    7.2610451600E+000    6.4853237593E+001    4.9653004834E+000    1.4293856351E+002    1.0936729944E+001    7.0796642037E+001    5.4173489913E+000    8.6924857100E+001    6.6551501668E+000    1.3026897608E+002    9.9681635435E+000    1.0411981708E+002    7.9665717441E+000
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    6.7781271488E+001    3.0281384044E+000    4.6319654645E+001    2.0781056591E+000    1.0211321301E+002    4.5413857977E+000    5.0570516315E+001    2.2592453523E+000    6.2083706387E+001    2.7853511122E+000    9.3052003463E+001    4.1571121212E+000    7.4381669989E+001    3.3080524032E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    5.9769591014E+001    4.3206422403E+000    4.0697779216E+001    2.8871318297E+000    9.0405343240E+001    6.6768019104E+000    4.4593130391E+001    3.2235616728E+000    5.4548527937E+001    3.8697146209E+000    8.2053347008E+001    5.9314971213E+000    6.5853381830E+001    4.8635398069E+000
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    5.0011093514E+001    3.8128229308E+000    3.4035902125E+001    2.5880953581E+000    7.5693742719E+001    5.7882231281E+000    3.7312472383E+001    2.8446858548E+000    4.5619402181E+001    3.4689065267E+000    6.8656611844E+001    5.2343487334E+000    5.5137105427E+001    4.2162780883E+000
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    4.0594841755E+001    3.7609070557E+000    2.7730980758E+001    2.5879201818E+000    6.1178747149E+001    5.6200394044E+000    3.0287158417E+001    2.8059522556E+000    3.7168715535E+001    3.4686717324E+000    5.5729721097E+001    5.1630771847E+000    4.4564040703E+001    4.0937691018E+000
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000    2.8348717417E+001    1.3878807450E+000    1.9347592721E+001    9.4650913690E-001    4.2771001754E+001    2.0959799938E+000    2.1150522042E+001    1.0354754982E+000    2.5932193904E+001    1.2686363013E+000    3.8917903034E+001    1.9053210579E+000    3.1155405298E+001    1.5267612056E+000
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000    2.8484827939E+001    2.0757047178E+000    1.9405838160E+001    1.3997438691E+000    4.3063260872E+001    3.1746232393E+000    2.1252071913E+001    1.5486498998E+000    2.6010262118E+001    1.8761212287E+000    3.9104759321E+001    2.8495848241E+000    3.1368293724E+001    2.3124703568E+000
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000    2.0153799154E+001    8.9785625366E-001    1.3767548367E+001    6.1582951508E-001    3.0374818593E+001    1.3474952700E+000    1.5036425351E+001    6.6987610777E-001    1.8453082974E+001    8.2541588644E-001    2.7667692676E+001    1.2326018883E+000    2.2125733449E+001    9.8154729964E-001
    3.9810717055E+000    4.4964720209E+000    5.0118723363E+000    1.6400408875E+001    8.9001326488E-001    1.1195041179E+001    6.0889625916E-001    2.4739175260E+001    1.3396396452E+000    1.2236081241E+001    6.6402458000E-001    1.5005069767E+001    8.1612302302E-001    2.2514934729E+001    1.2218348164E+000    1.8020598077E+001    9.7582507746E-001
    5.0118723363E+000    5.6607228905E+000    6.3095734448E+000    1.7505001177E+001    3.2244194314E+000    1.1905468610E+001    2.1786129692E+000    2.6511880499E+001    4.9191196824E+000    1.3060199790E+001    2.4056874692E+000    1.5957278249E+001    2.9200642566E+000    2.4031349581E+001    4.4265721418E+000    1.9311878335E+001    3.5832026637E+000
    6.3095734448E+000    7.1264278960E+000    7.9432823472E+000    1.1071371656E+001    8.1426929401E-001    7.5311080080E+000    5.5057808361E-001    1.6763992322E+001    1.2411483700E+000    8.2601722964E+000    6.0751322177E-001    1.0094183601E+001    7.3795731742E-001    1.5199085102E+001    1.1178513991E+000    1.2211286942E+001    9.0408171227E-001
    7.9432823472E+000    8.9716411736E+000    1.0000000000E+001    8.8291683676E+000    7.3102991420E-001    6.0061580330E+000    4.8583116127E-001    1.3370011793E+001    1.1357547098E+000    6.5873004914E+000    5.4540965950E-001    8.0502446465E+000    6.5117495804E-001    1.2120926437E+001    1.0035780772E+000    9.7390315671E+000    8.2731048728E-001
    1.0000000000E+001    1.1294627059E+001    1.2589254118E+001    6.4704358937E+000    3.3979757234E-001    4.4147278329E+000    2.3225301343E-001    9.7645156071E+000    5.1158957937E-001    4.8274881357E+000    2.5351750267E-001    5.9172001315E+000    3.1129610106E-001    8.8827932846E+000    4.6648350177E-001    7.1127032055E+000    3.7265390189E-001
    1.2589254118E+001    1.4219093021E+001    1.5848931925E+001    5.1637928751E+000    1.9498450786E-001    3.5185364536E+000    1.3190960019E-001    7.8048560921E+000    2.9718821957E-001    3.8526227983E+000    1.4547480476E-001    4.7160063212E+000    1.7680263272E-001    7.0889976235E+000    2.6768012317E-001    5.6852410481E+000    2.1647890044E-001
    1.5848931925E+001    1.7900777537E+001    1.9952623150E+001    4.5883421084E+000    4.0321050083E-001    3.1259817297E+000    2.7342075282E-001    6.9358575907E+000    6.1239895845E-001    3.4232882382E+000    3.0082886855E-001    4.1898527389E+000    3.6647453156E-001    6.2990029014E+000    5.5353852320E-001    5.0522420675E+000    4.4608582853E-001
    1.9952623150E+001    2.2535743732E+001    2.5118864315E+001    3.0961528312E+000    1.2325271925E-001    2.1079159581E+000    8.2736264179E-002    4.6840927538E+000    1.8953167538E-001    2.3099898220E+000    9.1956871168E-002    2.8253068041E+000    1.1089404643E-001    4.2504842067E+000    1.6920474059E-001    3.4120035120E+000    1.3805933743E-001
