#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3583378
#overflow:lower center upper    8.3470505482E+001    1.3203311902E+000    5.6143679410E+001    8.6880275393E-001    1.2800203919E+002    2.0768272710E+000    6.2276001417E+001    9.8507786190E-001    7.5251159247E+001    1.1644839647E+000    1.1459061765E+002    1.8125871614E+000    9.3239700881E+001    1.5128099111E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.5960980448E+002    5.2526189186E+001    1.1079266900E+002    3.6531617302E+001    2.3625694416E+002    7.7598741021E+001    1.1908230761E+002    3.9188944805E+001    1.4849893819E+002    4.8964488614E+001    2.1911675236E+002    7.2109404718E+001    1.7209512398E+002    5.6524751069E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.7782130886E+002    6.4195134008E+001    1.9131592897E+002    4.3661042797E+001    4.1481373426E+002    9.7160904882E+001    2.0727800946E+002    4.7894956828E+001    2.5642682468E+002    5.8520284366E+001    3.8140077380E+002    8.8128854784E+001    3.0216009642E+002    7.0774292081E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.4153246609E+002    7.7378218796E+001    3.0376086192E+002    5.3208302768E+001    6.6002005523E+002    1.1572830282E+002    3.2942027038E+002    5.7730644323E+001    4.0714034480E+002    7.1316780570E+001    6.0614797660E+002    1.0622695806E+002    4.8077415731E+002    8.4299222156E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.2882135563E+003    7.4211865424E+002    8.8694082734E+002    5.1317691733E+002    1.9243936861E+003    1.1033573652E+003    9.6111541188E+002    5.5368279007E+002    1.1887950014E+003    6.8782734467E+002    1.7684951856E+003    1.0188010061E+003    1.4017736968E+003    8.0371149824E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.7790265474E+002    5.0809107592E+001    3.2820638589E+002    3.4668004840E+001    7.1590549275E+002    7.6701737029E+001    3.5655548307E+002    3.7907857849E+001    4.3990545810E+002    4.6466629555E+001    6.5607797711E+002    6.9752147633E+001    5.2148242657E+002    5.5871352230E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    5.9224116596E+002    9.8290846072E+001    4.0651749893E+002    6.7423628605E+001    8.8783639243E+002    1.4746135170E+002    4.4186160702E+002    7.3333219129E+001    5.4486833371E+002    9.0370033929E+001    8.1304504646E+002    1.3493639096E+002    6.4672094433E+002    1.0741432254E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.0310642443E+002    6.7881694681E+001    4.1407341866E+002    4.6510328683E+001    9.0375263076E+002    1.0195889033E+002    4.4996800158E+002    5.0645440443E+001    5.5499577325E+002    6.2339272865E+001    8.2796117368E+002    9.3189867199E+001    6.5831470730E+002    7.4269257712E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.9951705687E+002    5.8267851021E+001    3.4269340211E+002    3.9912896005E+001    7.4912839506E+002    8.7549127416E+001    3.7268164081E+002    4.3472706339E+001    4.5932286673E+002    5.3496524005E+001    6.8575082594E+002    7.9991716827E+001    5.4568277130E+002    6.3772846936E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.4946710968E+002    3.5921680731E+001    3.0795163580E+002    2.4528462771E+001    6.7510722014E+002    5.4168840995E+001    3.3534018032E+002    2.6800588150E+001    4.1275737233E+002    3.2876278816E+001    6.1704087469E+002    4.9314276442E+001    4.9176400366E+002    3.9457859917E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.6780906819E+002    5.9217961077E+001    3.1805310473E+002    3.8844748648E+001    7.0892514456E+002    9.3420306139E+001    3.4902482051E+002    4.4181568168E+001    4.2629669243E+002    5.2064852129E+001    6.4222122244E+002    8.1296054180E+001    5.1639777650E+002    6.8049551834E+001
