#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 2061918
#overflow:lower center upper    8.6662030849E+001    5.4991860972E-001    5.8361641955E+001    3.7007772725E-001    1.3271333733E+002    8.4335767730E-001    6.4657147155E+001    4.1028542862E-001    7.8223964992E+001    4.9602694871E-001    1.1897203192E+002    7.5494347116E-001    9.6671521435E+001    6.1432160038E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    2.9780895974E+002    3.6460079141E+001    2.0457520485E+002    2.4850117975E+001    4.4594150756E+002    5.5081021340E+001    2.2219047425E+002    2.7202278544E+001    2.7419865388E+002    3.3307403517E+001    4.0884037352E+002    5.0053404666E+001    3.2483429982E+002    4.0122313570E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.5866475315E+002    2.7462966764E+001    1.7784736783E+002    1.8750159598E+001    3.8696440884E+002    4.1423907181E+001    1.9298561140E+002    2.0489677728E+001    2.3837448381E+002    2.5131435286E+001    3.5510212449E+002    3.7701920049E+001    2.8187399170E+002    3.0174149875E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.0450974133E+002    4.2174946200E+001    2.7821691369E+002    2.9080414328E+001    6.0495969811E+002    6.2910267492E+001    3.0179821098E+002    3.1466048925E+001    3.7290297852E+002    3.8977404270E+001    5.5532215647E+002    5.7898932163E+001    4.4066689605E+002    4.5825320912E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.5853385125E+002    1.1269542613E+002    4.4963372345E+002    7.5801733539E+001    9.9294846551E+002    1.7276739163E+002    4.9132151312E+002    8.4080244595E+001    6.0265838082E+002    1.0159947445E+002    9.0405347764E+002    1.5471139671E+002    7.2328705465E+002    1.2584783820E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.9140317403E+002    6.2836264948E+001    4.0594793159E+002    4.2801309983E+001    8.8637845361E+002    9.4989850546E+001    4.4123639472E+002    4.6881126482E+001    5.4410492449E+002    5.7367957130E+001    8.1189462797E+002    8.6263361770E+001    6.4565894735E+002    6.9192844955E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    5.5435689169E+002    4.5647910839E+001    3.8038401764E+002    3.1141841819E+001    8.3127159697E+002    6.8910848855E+001    4.1359675940E+002    3.4057171976E+001    5.0984079753E+002    4.1740401103E+001    7.6103646735E+002    6.2666714038E+001    6.0551781474E+002    5.0196285742E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.6768816479E+002    5.7830876175E+001    4.5695680398E+002    3.9082835875E+001    1.0041636397E+003    8.8220600501E+001    4.9815139919E+002    4.3146686436E+001    6.1247373857E+002    5.2383968012E+001    9.1662077236E+002    7.9391825677E+001    7.3145645176E+002    6.4261963750E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.4074518831E+002    3.1373987557E+001    3.6982249764E+002    2.1152499337E+001    8.1387513663E+002    4.7998043315E+001    4.0344128647E+002    2.3407627428E+001    4.9568485635E+002    2.8351367649E+001    7.4234994462E+002    4.3071077522E+001    5.9284582320E+002    3.4962905512E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.8978334146E+002    2.6882992773E+001    3.3463525824E+002    1.8145796185E+001    7.3796810923E+002    4.1061881404E+001    3.6541947231E+002    2.0056968463E+001    4.4852228019E+002    2.4321387781E+001    6.7238811231E+002    3.6905715719E+001    5.3755335618E+002    2.9910441771E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.2552276095E+002    1.9355100283E+001    2.9091560828E+002    1.3096383611E+001    6.4066961710E+002    2.9491450482E+001    3.1747568690E+002    1.4440528971E+001    3.8992344279E+002    1.7553499504E+001    5.8416941076E+002    2.6571216783E+001    4.6667884231E+002    2.1482267305E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.7491212489E+002    1.8907780708E+001    2.5589649248E+002    1.2716423185E+001    5.6558892906E+002    2.9019851809E+001    2.7971590547E+002    1.4106791032E+001    3.4298620805E+002    1.7044226460E+001    5.1468973033E+002    2.5957124103E+001    4.1198830035E+002    2.1138743722E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.3401177143E+002    1.5656156679E+001    2.2872562735E+002    1.0733688011E+001    5.0203536039E+002    2.3515730568E+001    2.4920080969E+002    1.1680806650E+001    3.0656823329E+002    1.4386703442E+001    4.5854059433E+002    2.1493204738E+001    3.6569438371E+002    1.7129412141E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    3.3096019818E+002    2.2989797749E+001    2.2604837862E+002    1.5582843459E+001    4.9887479499E+002    3.4965263878E+001    2.4692407998E+002    1.7152318282E+001    3.0297983167E+002    2.0886180723E+001    4.5435131020E+002    3.1561029954E+001    3.6339215341E+002    2.5469521938E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.1911297079E+002    8.2741163928E+000    1.4981044924E+002    5.6432692897E+000    3.2989946067E+002    1.2498369585E+001    1.6347666281E+002    6.1731851416E+000    2.0079571006E+002    7.5638533216E+000    3.0080434417E+002    1.1358935740E+001    2.4030653909E+002    9.1041068488E+000
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    2.2408796880E+002    1.3234322059E+001    1.5262361592E+002    8.7164288475E+000    3.3893153455E+002    2.0834779392E+001    1.6718842880E+002    9.8739147983E+000    2.0456628684E+002    1.1682906823E+001    3.0763415899E+002    1.8168443215E+001    2.4688571448E+002    1.5176544145E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.5891789174E+002    7.0733298870E+000    1.0845340929E+002    4.8217811083E+000    2.3977832798E+002    1.0687423364E+001    1.1856608265E+002    5.2772976457E+000    1.4536355400E+002    6.4627865834E+000    2.1816687543E+002    9.7104628268E+000    1.7466018292E+002    7.7849709577E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.3823398909E+002    6.4775824309E+000    9.4435247526E+001    4.4265811820E+000    2.0832619845E+002    9.7611628517E+000    1.0313415561E+002    4.8328200521E+000    1.2657456591E+002    5.9330875522E+000    1.8977144202E+002    8.8926042484E+000    1.5174971081E+002    7.1102609795E+000
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.1861394997E+002    4.4180992779E+000    8.0869146744E+001    2.9943487981E+000    1.7916694534E+002    6.7211164781E+000    8.8495960024E+001    3.2962728008E+000    1.0839148955E+002    4.0134209339E+000    1.6283650986E+002    6.0652888369E+000    1.3050942389E+002    4.8958195820E+000
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    9.7144456756E+001    7.2659318113E+000    6.6269959989E+001    4.8931844973E+000    1.4665950716E+002    1.1138908959E+001    7.2477916501E+001    5.4209948433E+000    8.8823735189E+001    6.5584908168E+000    1.3336259601E+002    9.9748720735E+000    1.0683024010E+002    8.1138437017E+000
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    7.2925892064E+001    2.3617688112E+000    4.9775775035E+001    1.5959025342E+000    1.1001188271E+002    3.6062391236E+000    5.4408834969E+001    1.7620777181E+000    6.6716054472E+001    2.1390389267E+000    1.0011468082E+002    3.2423015203E+000    8.0135247078E+001    2.6268695352E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    5.8813502943E+001    1.9114565674E+000    4.0140932089E+001    1.2951724111E+000    8.8728746580E+001    2.9085565758E+000    4.3879808461E+001    1.4261069969E+000    5.3802168022E+001    1.7359607775E+000    8.0740802871E+001    2.6241004222E+000    6.4632109324E+001    2.1186611310E+000
