#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 2061918
#overflow:lower center upper    8.4886347933E+001    5.4257800964E-001    5.7142332334E+001    3.6494963453E-001    1.3005293564E+002    8.3256607663E-001    6.3332338695E+001    4.0480872498E-001    7.6589685525E+001    4.8915360293E-001    1.1653432531E+002    7.4486609241E-001    9.4733622169E+001    6.0646074422E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.0492141631E+002    2.2213494903E+001    7.2608629299E+001    1.5316483124E+001    1.5584386239E+002    3.3134432936E+001    7.8280180922E+001    1.6573131217E+001    9.7319655276E+001    2.0529169495E+001    1.4403902110E+002    3.0495299945E+001    1.1352034081E+002    2.4135901548E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.8234683722E+002    3.8350589820E+001    1.9470844321E+002    2.6388355898E+001    4.2093201832E+002    5.7314933618E+001    2.1065443337E+002    2.8612758149E+001    2.6097391942E+002    3.5369152731E+001    3.8761354425E+002    5.2648749992E+001    3.0661679867E+002    4.1749547901E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.5690053960E+002    7.0339599754E+001    3.8384218191E+002    4.8295139706E+001    8.3077450678E+002    1.0539655910E+002    4.1549453419E+002    5.2479243880E+001    5.1447588509E+002    6.4731511847E+001    7.6452845753E+002    9.6564147238E+001    6.0515572253E+002    7.6773336634E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.5193690610E+002    1.0571829507E+002    4.4611898183E+002    7.0944522892E+001    9.8055957316E+002    1.6247645609E+002    4.8639963846E+002    7.8874719346E+001    5.9794746083E+002    9.5089200530E+001    8.9499700894E+002    1.4513299829E+002    7.1426269360E+002    1.1835167831E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    6.6929899936E+002    7.0322182963E+001    4.5869542163E+002    4.7683186803E+001    1.0049250978E+003    1.0685703562E+002    4.9935321695E+002    5.2466249493E+001    6.1480406310E+002    6.3911291907E+001    9.1883217059E+002    9.6540236985E+001    7.3201111579E+002    7.7837182139E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    6.0055675463E+002    5.0647405001E+001    4.1186438453E+002    3.4154307922E+001    9.0110197290E+002    7.7440031970E+001    4.4806573396E+002    3.7787214147E+001    5.5203493455E+002    4.5778105237E+001    8.2446091649E+002    6.9530157846E+001    6.5638390567E+002    5.6409143658E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.5121034572E+002    4.0168379066E+001    4.4527125349E+002    2.7163091428E+001    9.8033011357E+002    6.1238868884E+001    4.8585756345E+002    2.9968981465E+001    5.9681122358E+002    3.6407555404E+001    8.9399956677E+002    5.5144261327E+001    7.1409554983E+002    4.4607834791E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    6.1525521494E+002    3.1789658234E+001    4.2082236879E+002    2.1552220020E+001    9.2590499296E+002    4.8331151606E+001    4.5903201875E+002    2.3717752634E+001    5.6404160578E+002    2.8887125993E+001    8.4463936917E+002    4.3641721720E+001    6.7445100980E+002    3.5205549439E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.7285624929E+002    2.1858049663E+001    3.2341647486E+002    1.4752583488E+001    7.1161107433E+002    3.3399662806E+001    3.5279044114E+002    1.6307939241E+001    4.3348538800E+002    1.9773356877E+001    6.4915013219E+002    3.0007334892E+001    5.1835427103E+002    2.4329101233E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.3009489783E+002    1.9950336375E+001    2.9465684179E+002    1.3536204275E+001    6.4605123598E+002    3.0304938411E+001    3.2088688469E+002    1.4884625045E+001    3.9493793705E+002    1.8143005129E+001    5.9044616668E+002    2.7388373348E+001    4.7059894029E+002    2.2074831078E+001
