#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1446064
#overflow:lower center upper   -5.5181235792E+001    2.7947359396E+000   -3.6946052854E+001    1.8729748843E+000   -8.4951246821E+001    4.2990440646E+000   -4.1169832368E+001    2.0851075279E+000   -4.9519969765E+001    2.5104078103E+000   -7.5754326103E+001    3.8366907646E+000   -6.1880489508E+001    3.1315249757E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.4506522623E+003    1.0858462864E+003   -2.3195672198E+003    7.2961955634E+002   -5.2875949096E+003    1.6650232751E+003   -2.5744761450E+003    8.1013244717E+002   -3.1089897220E+003    9.7793229801E+002   -4.7371508266E+003    1.4906798026E+003   -3.8516086999E+003    1.2128421790E+003
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    4.2038458100E+003    3.1736810270E+003    2.8659735597E+003    2.1391056246E+003    6.3401548252E+003    4.8501882188E+003    3.1364217350E+003    2.3678323618E+003    3.8413555186E+003    2.8671113062E+003    5.7711557527E+003    4.3569170573E+003    4.6183181392E+003    3.5329913617E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    7.1734594470E+003    2.0164500922E+003    4.8352151104E+003    1.3575510138E+003    1.0960796375E+004    3.0853855740E+003    5.3520026997E+003    1.5044409768E+003    6.4807926037E+003    1.8195688027E+003    9.8479234551E+003    2.7682384359E+003    7.9841022998E+003    2.2474675391E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    2.1506562979E+003    2.1744486314E+003    1.4211067204E+003    1.4558712619E+003    3.3602703936E+003    3.3491850752E+003    1.6045700680E+003    1.6223211453E+003    1.9047545378E+003    1.9513505585E+003    2.9524804254E+003    2.9851431987E+003    2.4477001176E+003    2.4396253105E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -9.1705192108E+002    2.5399014447E+003   -6.2931958411E+002    1.7116162588E+003   -1.3725073239E+003    3.8826717468E+003   -6.8419768645E+002    1.8949796106E+003   -8.4349705503E+002    2.2941337122E+003   -1.2589542312E+003    3.4868469246E+003   -9.9976666896E+002    2.8282295702E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    3.3499828712E+003    2.2519372970E+003    2.2542718843E+003    1.5171335481E+003    5.1280713308E+003    3.4432013471E+003    2.4993683317E+003    1.6801341922E+003    3.0214723071E+003    2.0334623492E+003    4.5989491033E+003    3.0915217812E+003    3.7354079670E+003    2.5081089779E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.7547428384E+003    1.2623907785E+003    1.1759260768E+003    8.4324186253E+002    2.6985674912E+003    1.9491566251E+003    1.3091854046E+003    9.4184945275E+002    1.5761311228E+003    1.1302238889E+003    2.4089594823E+003    1.7330449623E+003    1.9657001348E+003    1.4198116049E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    2.4570367296E+002    1.5660728669E+003    1.7121338170E+002    1.0537338250E+003    3.5961623823E+002    2.3982397589E+003    1.8331555796E+002    1.1684217739E+003    2.2948274119E+002    1.4123529612E+003    3.3730879526E+002    2.1499481293E+003    2.6195293994E+002    1.7469343393E+003
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    7.7350745462E+002    8.3754583269E+002    4.9908837765E+002    5.5841180720E+002    1.2402910457E+003    1.2958512421E+003    5.7710146910E+002    6.2487947285E+002    6.6894402681E+002    7.4845710631E+002    1.0618924190E+003    1.1498060749E+003    9.0345721711E+002    9.4392857303E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.0356103667E+003    1.5990841542E+003    6.6278364411E+002    1.0350544996E+003    1.6762758806E+003    2.5570409051E+003    7.7265223555E+002    1.1930509643E+003    8.8834999903E+002    1.3873164673E+003    1.4217145431E+003    2.1952669371E+003    1.2210388420E+003    1.8626088353E+003
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001   -9.7703546477E+002    1.2306620558E+003   -6.2828487358E+002    7.9575816131E+002   -1.5733202011E+003    1.9701581970E+003   -7.2895044348E+002    9.1817716320E+002   -8.4211019961E+002    1.0665799739E+003   -1.3413012984E+003    1.6894868947E+003   -1.1460434996E+003    1.4351096446E+003
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -2.0366667795E+002    3.5340021489E+002   -1.3380575024E+002    2.3650451538E+002   -3.2041572539E+002    5.4448320332E+002   -1.5195243220E+002    2.6366621547E+002   -1.7934410294E+002    3.1699452435E+002   -2.7959924631E+002    4.8515758554E+002   -2.3339836289E+002    3.9661439250E+002
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    5.8235179112E+001    2.1837451222E+002    3.7446479541E+001    1.4640644916E+002    9.3638201928E+001    3.3571407106E+002    4.3448330353E+001    1.6292571076E+002    5.0190707571E+001    1.9623322048E+002    7.9946863926E+001    2.9979056783E+002    6.8208272259E+001    2.4454203828E+002
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    6.4560955094E+001    1.7119819479E+002    4.4599815392E+001    1.1469201424E+002    9.5800521831E+001    2.6342308727E+002    4.8167890056E+001    1.2772821921E+002    5.9778551135E+001    1.5372535464E+002    8.8631064085E+001    2.3502561497E+002    6.9783357018E+001    1.9188358262E+002
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001   -1.1810615752E+002    1.5003948319E+002   -7.9412845383E+001    1.0051434742E+002   -1.8091509063E+002    2.3084669830E+002   -8.8117104251E+001    1.1194204485E+002   -1.0643956251E+002    1.3472257685E+002   -1.6213939836E+002    2.0597835070E+002   -1.3178281410E+002    1.6815417344E+002
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    4.2696672175E+001    1.1424838638E+002    2.8071658013E+001    7.6481743014E+001    6.6961046126E+001    1.7590657261E+002    3.1855300283E+001    8.5238883257E+001    3.7625336096E+001    1.0251091278E+002    5.8615172006E+001    1.5684334348E+002    4.8776003499E+001    1.2813449158E+002
