#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3657580
#overflow:lower center upper   -5.7705482209E+001    1.7526420353E+000   -3.8643718471E+001    1.1714582552E+000   -8.8816396676E+001    2.7037519354E+000   -4.3053132015E+001    1.3076180292E+000   -5.1795404988E+001    1.5701427595E+000   -7.9219681373E+001    2.4060754417E+000   -6.4695955719E+001    1.9694766061E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -2.7111420975E+003    8.2960645127E+002   -1.8186354350E+003    5.5805600671E+002   -4.1641500305E+003    1.2706158583E+003   -2.0227395070E+003    6.1895602808E+002   -2.4375749180E+003    7.4798021561E+002   -3.7219308271E+003    1.1389066726E+003   -3.0332649833E+003    9.2554652502E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.9749104898E+003    1.2501972712E+003    2.0103632777E+003    8.3283329221E+002    4.5320631006E+003    1.9353848084E+003    2.2195328614E+003    9.3275207310E+002    2.6945538437E+003    1.1162729511E+003    4.0840393684E+003    1.7163053783E+003    3.3012615310E+003    1.4097798892E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.5365705774E+003    1.2897899914E+003    3.0368372711E+003    8.6029658773E+002    6.9845750334E+003    1.9941295576E+003    3.3846623316E+003    9.6229156480E+002    4.0703695856E+003    1.1530828796E+003    6.2279295122E+003    1.7706593594E+003    5.0877290004E+003    1.4525709484E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    4.7905985916E+003    1.2934868974E+003    3.2047205922E+003    8.6546479421E+002    7.3820234801E+003    1.9928776441E+003    3.5741885467E+003    9.6504976689E+002    4.2953889407E+003    1.1600099911E+003    6.5766661934E+003    1.7757345741E+003    5.3772398123E+003    1.4516590252E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.8906129681E+003    1.1755766949E+003    1.2616646456E+003    7.8789691697E+002    2.9228160615E+003    1.8079166801E+003    1.4105559227E+003    8.7707886151E+002    1.6910492536E+003    1.0560432981E+003    2.5954857528E+003    1.6138641882E+003    2.1290480764E+003    1.3169291016E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.7920387092E+003    1.8862097045E+003    1.8612626739E+003    1.2571138020E+003    4.3171970044E+003    2.9188963698E+003    2.0830951677E+003    1.4072707186E+003    2.4947095620E+003    1.6849496132E+003    3.8329879321E+003    2.5894408308E+003    3.1447480047E+003    2.1261928806E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.2486296583E+002    1.5665698217E+003    3.5980686680E+002    1.0424773665E+003    7.8630933141E+002    2.4282803964E+003    3.9159181576E+002    1.1687925439E+003    4.8226058777E+002    1.3972655719E+003    7.2054639050E+002    2.1506303626E+003    5.7276624126E+002    1.7688166474E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -3.6474813753E+002    7.0524127670E+002   -2.4120269057E+002    4.6919030503E+002   -5.6918655173E+002    1.0935905260E+003   -2.7213271800E+002    5.2616917190E+002   -3.2329163798E+002    6.2887068914E+002   -5.0073632748E+002    9.6817472262E+002   -4.1460889346E+002    7.9659710249E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    9.6782122337E+002    5.5954912471E+002    6.5569293261E+002    3.7476369864E+002    1.4699556576E+003    8.6132685750E+002    7.2207584620E+002    4.1747060093E+002    8.7884609288E+002    5.0230770521E+002    1.3286517330E+003    7.6816450839E+002    1.0707503309E+003    6.2741077457E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    6.3097383114E+002    5.6949989436E+002    4.1754734081E+002    3.7491854909E+002    9.8367162270E+002    8.9371226970E+002    4.7075942545E+002    4.2489471010E+002    5.5965198161E+002    5.0251525620E+002    8.6621832008E+002    7.8182520008E+002    7.1652958380E+002    6.5100107177E+002
