#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3657580
#overflow:lower center upper    3.5725269363E+002    3.4979745905E+000    2.3396775206E+002    2.2969624424E+000    5.6386162597E+002    5.5058321789E+000    2.6654048788E+002    2.6097825729E+000    3.1359441978E+002    3.0786918199E+000    4.9044637486E+002    4.8021162271E+000    4.1073009209E+002    4.0105778683E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    5.9404261670E+003    7.4199437894E+002    3.9878690908E+003    4.9943812039E+002    9.1181731572E+003    1.1356599802E+003    4.4320564044E+003    5.5359007026E+002    5.3450677826E+003    6.6941279813E+002    8.1551812784E+003    1.0186303975E+003    6.6418921382E+003    8.2724148400E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.4280711688E+004    8.9570312716E+002    9.5811658894E+003    6.0015352947E+002    2.1933074112E+004    1.3777934006E+003    1.0654609268E+004    6.6826969472E+002    1.2841941385E+004    8.0440486433E+002    1.9604955828E+004    1.2296460167E+003    1.5976567894E+004    1.0036171717E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.9668706773E+004    1.0063191698E+003    1.3172670663E+004    6.6961949033E+002    3.0268888338E+004    1.5598433571E+003    1.4674505729E+004    7.5079854476E+002    1.7655749466E+004    8.9751230114E+002    2.7001744444E+004    1.3815027783E+003    2.2048571355E+004    1.1362266489E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    2.1130288209E+004    1.0788933504E+003    1.4164240371E+004    7.2165029441E+002    3.2485848677E+004    1.6628091577E+003    1.5764968127E+004    8.0494497343E+002    1.8984781885E+004    9.6725084277E+002    2.9008243848E+004    1.4811346198E+003    2.3663457494E+004    1.2112293638E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    2.0774947146E+004    8.2025803018E+002    1.3918196694E+004    5.4943951765E+002    3.1961085587E+004    1.2625462009E+003    1.5499853876E+004    6.1198132149E+002    1.8655001718E+004    7.3643126125E+002    2.8520421812E+004    1.1260729017E+003    2.3281207697E+004    9.1966839645E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.0789790915E+004    1.7689357468E+003    1.3917840150E+004    1.1781115516E+003    3.2009080994E+004    2.7394347800E+003    1.5510928573E+004    1.3197745053E+003    1.8654523830E+004    1.5790603842E+003    2.8540799749E+004    2.4284438994E+003    2.3316168682E+004    1.9954688307E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.7971440705E+004    6.8362025063E+002    1.2039482237E+004    4.5450428357E+002    2.7648291812E+004    1.0607256533E+003    1.3408202818E+004    5.1003807215E+002    1.6136900977E+004    6.0918654746E+002    2.4671690660E+004    9.3849278028E+002    2.0139667108E+004    7.7265755496E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.6311031651E+004    4.8534810392E+002    1.0925275221E+004    3.2330641983E+002    2.5098979484E+004    7.5172353458E+002    1.2169398333E+004    3.6211041293E+002    1.4643493873E+004    4.3333787774E+002    2.2392235206E+004    6.6629929559E+002    1.8282687950E+004    5.4757313206E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.5245743891E+004    5.0896711811E+002    1.0220139833E+004    3.4172291414E+002    2.3438158668E+004    7.8126154805E+002    1.1374604271E+004    3.7973217948E+002    1.3698378485E+004    4.5802209083E+002    2.0929778716E+004    6.9872413128E+002    1.7072906942E+004    5.6908931695E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.2687230458E+004    5.3571618840E+002    8.4914501775E+003    3.5295630476E+002    1.9540157200E+004    8.3980073099E+002    9.4657385556E+003    3.9968923053E+002    1.1381360756E+004    4.7307856158E+002    1.7417380740E+004    7.3544599450E+002    1.4233510841E+004    6.1173063689E+002
