#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1990110
#overflow:lower center upper    4.1386742692E+002    5.0539912964E+000    2.7175806656E+002    3.3196247383E+000    6.5132947979E+002    7.9547279076E+000    3.0877982967E+002    3.7707016068E+000    3.6424598029E+002    4.4493986224E+000    5.6816864596E+002    6.9382589806E+000    4.7444373742E+002    5.7944112093E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.0285435540E+004    8.6412390484E+002    6.8908024511E+003    5.7767312436E+002    1.5823053414E+004    1.3328318252E+003    7.6737980030E+003    6.4470894494E+002    9.2359616975E+003    7.7427366234E+002    1.4120130273E+004    1.1862931872E+003    1.1525884874E+004    9.7086610098E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.3709591658E+004    2.0626482168E+003    9.1762715812E+003    1.3653447930E+003    2.1112695273E+004    3.2164018224E+003    1.0228505801E+004    1.5389086544E+003    1.2299248665E+004    1.8300150529E+003    1.8820906460E+004    2.8316604985E+003    1.5378984620E+004    2.3429028611E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.3761208622E+004    8.1249393383E+002    9.2080622610E+003    5.4154294925E+002    2.1198435498E+004    1.2573278918E+003    1.0267016387E+004    6.0618865410E+002    1.2341858725E+004    7.2584723946E+002    1.8891767655E+004    1.1154141356E+003    1.5441439820E+004    9.1586725714E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.6784469425E+004    1.4310550869E+003    1.1229167177E+004    9.4948008643E+002    2.5859977787E+004    2.2252154830E+003    1.2522622640E+004    1.0676871801E+003    1.5050809928E+004    1.2726183595E+003    2.3042183671E+004    1.9645919881E+003    1.8837017042E+004    1.6208993806E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.8304318716E+004    1.0331947753E+003    1.2275685689E+004    6.9520256788E+002    2.8127492662E+004    1.5820497686E+003    1.3656557747E+004    7.7085000169E+002    1.6453491976E+004    9.3180211369E+002    2.5128674797E+004    1.4183983525E+003    2.0488728297E+004    1.1524023222E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.8441348305E+004    8.1708201603E+002    1.2362645840E+004    5.4693329851E+002    2.8349189262E+004    1.2582673195E+003    1.3758793319E+004    6.0961174843E+002    1.6570047431E+004    7.3307209603E+002    2.5316792805E+004    1.1217127817E+003    2.0650217323E+004    9.1655155844E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.7587604473E+004    1.0215018763E+003    1.1767320008E+004    6.7935237933E+002    2.7098534476E+004    1.5852783282E+003    1.3121828780E+004    7.6212611784E+002    1.5772113284E+004    9.1055760184E+002    2.4144749669E+004    1.4023460175E+003    1.9739210913E+004    1.1547540810E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.5720634222E+004    8.0426369391E+002    1.0529966282E+004    5.3934361591E+002    2.4189537853E+004    1.2361480072E+003    1.1728912308E+004    6.0004820448E+002    1.4113648729E+004    7.2289940304E+002    2.1581721291E+004    1.1041154347E+003    1.7620229242E+004    9.0043933027E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.4048034493E+004    7.7573926052E+002    9.4181865442E+003    5.2178271069E+002    2.1595103407E+004    1.1883468211E+003    1.0481012556E+004    5.7876658359E+002    1.2623494985E+004    6.9936196323E+002    1.9285530141E+004    1.0649563039E+003    1.5730382070E+004    8.6561982019E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.3514308661E+004    6.8128268165E+002    9.0393887522E+003    4.5258090178E+002    2.0828693663E+004    1.0583777470E+003    1.0082808298E+004    5.0829404954E+002    1.2115780256E+004    6.0660857768E+002    1.8552816563E+004    9.3528370095E+002    1.5172111157E+004    7.7094728471E+002
