#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1471108
#overflow:lower center upper    8.6462074292E+001    6.0631690022E-001    5.8213657722E+001    4.0805793995E-001    1.3244155883E+002    9.2987660078E-001    6.4507962784E+001    4.5236328593E-001    7.8025617017E+001    5.4693303581E-001    1.1869752603E+002    8.3236860361E-001    9.6473551574E+001    6.7734402250E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    2.4846887492E+002    3.5345356465E+001    1.7016695556E+002    2.3945347063E+001    3.7338352793E+002    5.3792211446E+001    1.8537863066E+002    2.6370601887E+001    2.2808018296E+002    3.2094710287E+001    3.4110494097E+002    4.8523082557E+001    2.7198135810E+002    3.9183514081E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.1717553544E+002    3.6166349049E+001    2.1796434389E+002    2.4842178813E+001    4.7479198473E+002    5.4177556364E+001    2.3663956485E+002    2.6983131247E+001    2.9214454280E+002    3.3296762406E+001    4.3542734408E+002    4.9650163874E+001    3.4584966706E+002    3.9464208398E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.3531703208E+002    8.8413491211E+001    3.6684285960E+002    6.0093343636E+001    8.0380317971E+002    1.3398602231E+002    3.9939142642E+002    6.5963883556E+001    4.9169115271E+002    8.0545019834E+001    7.3489802168E+002    1.2137648512E+002    5.8550917250E+002    9.7598575156E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.5090031333E+002    7.1464585028E+001    3.7639547508E+002    4.8273975916E+001    8.3018455681E+002    1.0908863389E+002    4.1101786188E+002    5.3318577296E+001    5.0449482708E+002    6.4703145347E+001    7.5629118100E+002    9.8108558124E+001    6.0472598908E+002    7.9462730892E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.2419045595E+002    7.0099276544E+001    3.6101631661E+002    4.8174460432E+001    7.8272223032E+002    1.0493606944E+002    3.9109006696E+002    5.2299942599E+001    4.8388165182E+002    6.4569761578E+001    7.1962315035E+002    9.6234224891E+001    5.7015331233E+002    7.6437905114E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    9.1653818413E+002    1.5418742361E+002    6.2533868812E+002    1.0429413215E+002    1.3831254172E+003    2.3498423752E+002    6.8381439557E+002    1.1503675646E+002    8.3816133353E+002    1.3978874255E+002    1.2582489589E+003    2.1167275798E+002    1.0075011383E+003    1.7116805449E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.5323954395E+002    6.3576574094E+001    4.4671065331E+002    4.3028283179E+001    9.8327501569E+002    9.6828489916E+001    4.8737151560E+002    4.7433459227E+001    5.9874049693E+002    5.7672176524E+001    8.9678530620E+002    8.7279678633E+001    7.1624068591E+002    7.0532153188E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.0406358970E+002    3.4708326706E+001    3.4505703060E+002    2.3555987264E+001    7.5781321311E+002    5.2700419497E+001    3.7607373581E+002    2.5895324231E+001    4.6249091318E+002    3.1572838964E+001    6.9199243190E+002    4.7648550492E+001    5.5200899737E+002    3.8388227105E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.4740920818E+002    3.4667852625E+001    3.7391494782E+002    2.3355750465E+001    8.2510880923E+002    5.3121661163E+001    4.0841320450E+002    2.5865127170E+001    5.0117009749E+002    3.1304455213E+001    7.5149849534E+002    4.7592986554E+001    6.0102869497E+002    3.8695069458E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.2136642384E+002    2.5126655794E+001    2.8775035312E+002    1.6894015187E+001    6.3532519211E+002    3.8585943092E+001    3.1437471064E+002    1.8746593696E+001    3.8568095062E+002    2.2643585895E+001    5.7846347626E+002    3.4494567756E+001    4.6278583724E+002    2.8106909975E+001
