#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper   -5.5355652580E-002    6.0639151553E-002   -3.7947033028E-002    4.1585876876E-002   -8.3045856936E-002    9.0948669778E-002   -4.1299961928E-002    4.5241895521E-002   -5.0861615330E-002    5.5738873479E-002   -7.5993770292E-002    8.3247103757E-002   -6.0492558628E-002    6.6249153680E-002
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -9.4928748118E-006    9.4691128851E-006   -6.6062428200E-006    6.5897065167E-006   -1.4005356958E-005    1.3970299689E-005   -7.0824811929E-006    7.0647528016E-006   -8.8545573731E-006    8.8323932398E-006   -1.3032080993E-005    1.2999459963E-005   -1.0201831953E-005    1.0176295413E-005
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    2.5838802553E+001    2.5774124598E+001    1.8346128347E+001    1.8300205551E+001    3.7302991076E+001    3.7209616735E+001    1.9277914937E+001    1.9229659755E+001    2.4589899350E+001    2.4528347566E+001    3.5472222516E+001    3.5383430831E+001    2.7172377502E+001    2.7104361432E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -1.7319975431E+001    1.3612516870E+001   -1.2249877729E+001    9.6502904560E+000   -2.5115088644E+001    1.9687202599E+001   -1.2922155057E+001    1.0156079863E+001   -1.6418900746E+001    1.2934591240E+001   -2.3777341122E+001    1.8687639508E+001   -1.8294422242E+001    1.4340622174E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -5.2769116659E-002    5.2605581171E-002   -3.8081811113E-002    3.7963868706E-002   -7.4850983027E-002    7.4618845513E-002   -3.9370189085E-002    3.9248177888E-002   -5.1042262685E-002    5.0884180725E-002   -7.2442902269E-002    7.2218396230E-002   -5.4523219413E-002    5.4354124979E-002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    8.2882870908E-001    1.5503613815E+000    5.6725129328E-001    1.0886891097E+000    1.2450419720E+000    2.2668525537E+000    6.1837576715E-001    1.1566996874E+000    7.6030495066E-001    1.4592046411E+000    1.1378389666E+000    2.1283789678E+000    9.0691790369E-001    1.6512288037E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.0939915022E+000    1.0520200127E+000    7.6186262531E-001    7.3538488088E-001    1.6145422003E+000    1.5456637846E+000    8.1620946161E-001    7.8489520851E-001    1.0211487089E+000    9.8565974586E-001    1.5018617800E+000    1.4442421589E+000    1.1760705749E+000    1.1258979142E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -3.1782666334E-002    3.1703110098E-002   -1.9869403020E-002    1.9819667265E-002   -5.2640151319E-002    5.2508386028E-002   -2.3712536090E-002    2.3653180462E-002   -2.6631592844E-002    2.6564930429E-002   -4.3632123046E-002    4.3522906046E-002   -3.8344326344E-002    3.8248345401E-002
