#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper    7.4313051751E-001    1.4520799222E-001    5.1085711673E-001    9.9690734247E-002    1.1123170061E+000    2.1788201997E-001    5.5443772498E-001    1.0833734716E-001    6.8471804214E-001    1.3361866193E-001    1.0201901199E+000    1.9934554632E-001    8.1023791177E-001    1.5871039632E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    2.5838802553E+001    2.5774124598E+001    1.8346128347E+001    1.8300205551E+001    3.7302991076E+001    3.7209616735E+001    1.9277914937E+001    1.9229659755E+001    2.4589899350E+001    2.4528347566E+001    3.5472222516E+001    3.5383430831E+001    2.7172377502E+001    2.7104361432E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.2669006397E+000    2.2612262863E+000    1.6095502105E+000    1.6055212925E+000    3.2726816253E+000    3.2644896685E+000    1.6912981015E+000    1.6870645577E+000    2.1573313412E+000    2.1519312543E+000    3.1120638717E+000    3.1042739625E+000    2.3838983953E+000    2.3779311810E+000
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    2.9346950877E+000    2.0654098101E+000    2.0821677350E+000    1.4660947942E+000    4.2421998984E+000    2.9847886751E+000    2.1895287969E+000    1.5409690347E+000    2.7907956417E+000    1.9650534841E+000    4.0288305526E+000    2.8354516902E+000    3.0901183458E+000    2.1741903881E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.0941131489E+000    1.0520193732E+000    7.6194515455E-001    7.3538444872E-001    1.6147268423E+000    1.5456628092E+000    8.1630022027E-001    7.8489473134E-001    1.0212593255E+000    9.8565916663E-001    1.5020287800E+000    1.4442412809E+000    1.1762050724E+000    1.1258972037E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.2645759371E-002    1.2614105356E-002    7.9056831420E-003    7.8858941669E-003    2.0944582807E-002    2.0892155734E-002    9.4347976449E-003    9.4111810931E-003    1.0596238567E-002    1.0569714775E-002    1.7360448085E-002    1.7316992578E-002    1.5256527539E-002    1.5218338424E-002
