#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper    7.9848617009E-001    1.5897635263E-001    5.4880414976E-001    1.0911977684E-001    1.1953628630E+000    2.3852819271E-001    5.9573768691E-001    1.1860969937E-001    7.3557965747E-001    1.4625670762E-001    1.0961838902E+000    2.1824713214E-001    8.7073047039E-001    1.7374955494E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    9.4928748118E-006    9.4691128851E-006    6.6062428200E-006    6.5897065167E-006    1.4005356958E-005    1.3970299689E-005    7.0824811929E-006    7.0647528016E-006    8.8545573731E-006    8.8323932398E-006    1.3032080993E-005    1.2999459963E-005    1.0201831953E-005    1.0176295413E-005
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.9586876071E+001    1.5771309816E+001    1.3859427939E+001    1.1185158336E+001    2.8387770270E+001    2.2798938406E+001    1.4613453158E+001    1.1766720553E+001    1.8576232087E+001    1.4991823478E+001    2.6889404993E+001    2.1651290148E+001    2.0678320638E+001    1.6607283844E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.2769116659E-002    5.2605581171E-002    3.8081811113E-002    3.7963868706E-002    7.4850983027E-002    7.4618845513E-002    3.9370189085E-002    3.9248177888E-002    5.1042262685E-002    5.0884180725E-002    7.2442902269E-002    7.2218396230E-002    5.4523219413E-002    5.4354124979E-002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    2.1058663786E+000    2.1005951154E+000    1.5149164417E+000    1.5111244046E+000    2.9971579264E+000    2.9896556420E+000    1.5711530297E+000    1.5672202250E+000    2.0304906910E+000    2.0254081031E+000    2.8909915860E+000    2.8837550500E+000    2.1832004421E+000    2.1777356014E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.2164672489E-004    1.2134222698E-004    8.2529241567E-005    8.2322659912E-005    1.8464193330E-004    1.8417975002E-004    9.0758664612E-005    9.0531483618E-005    1.1061656744E-004    1.1033967948E-004    1.6699998713E-004    1.6658196398E-004    1.3449753410E-004    1.3416086891E-004
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.4428425705E-002    4.4317215454E-002    2.7775086162E-002    2.7705561432E-002    7.3584734126E-002    7.3400541762E-002    3.3147333735E-002    3.3064361555E-002    3.7227831411E-002    3.7134645204E-002    6.0992571131E-002    6.0839898624E-002    5.3600853883E-002    5.3466683826E-002
