#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 2236468
#overflow:lower center upper    1.8999014732E-003    4.2175825373E-005    3.1398289808E-003    6.8771934852E-005    5.5089278513E-003    1.1890183122E-004    2.2888925304E-003    5.0133803130E-005    2.6062235893E-003    5.7855437525E-005    4.4803307003E-003    9.8133055310E-005    3.8606729007E-003    8.3326754319E-005
    0.0000000000E+000    5.0000000000E+000    1.0000000000E+001   -1.5073131788E-001    3.3671827022E-004   -2.0957572312E-001    4.7018163277E-004   -3.0034688136E-001    6.7861125955E-004   -1.5277784559E-001    3.4275600161E-004   -2.0676836238E-001    4.6189926751E-004   -2.9905085661E-001    6.7091845349E-004   -2.1048398109E-001    4.7557277396E-004
    1.0000000000E+001    1.5000000000E+001    2.0000000000E+001    4.5210880878E-002    1.8744167155E-004    6.1873946344E-002    2.5913379354E-004    8.6976454612E-002    3.6959290209E-004    4.5105263529E-002    1.8890500344E-004    6.2018828818E-002    2.5712644203E-004    8.8290076641E-002    3.6976698341E-004    6.0953356148E-002    2.5901179683E-004
    2.0000000000E+001    2.5000000000E+001    3.0000000000E+001    2.5191034673E-002    1.4008048726E-004    3.4582402945E-002    1.9384897589E-004    4.8788623780E-002    2.7672593889E-004    2.5210100381E-002    1.4131326122E-004    3.4556249222E-002    1.9215789632E-004    4.9346828299E-002    2.7660981640E-004    3.4191211570E-002    1.9393035488E-004
    3.0000000000E+001    3.5000000000E+001    4.0000000000E+001    1.6672921491E-002    1.1513443217E-004    2.2973418590E-002    1.5961777375E-004    3.2550696396E-002    2.2828786679E-004    1.6747309019E-002    1.1635918144E-004    2.2871376177E-002    1.5793770219E-004    3.2781566521E-002    2.2776412869E-004    2.2811624125E-002    1.5998481096E-004
    4.0000000000E+001    4.5000000000E+001    5.0000000000E+001    1.2023531970E-002    9.9770881687E-005    1.6626999156E-002    1.3858785780E-004    2.3656997156E-002    1.9862080377E-004    1.2120855755E-002    1.0102865935E-004    1.6493493526E-002    1.3686247895E-004    2.3725640863E-002    1.9775581339E-004    1.6578893443E-002    1.3919404561E-004
    5.0000000000E+001    5.5000000000E+001    6.0000000000E+001    9.1681069879E-003    8.7345433587E-005    1.2737644105E-002    1.2177124495E-004    1.8223152322E-002    1.7524281324E-004    9.2855689354E-003    8.8769577798E-005    1.2576513592E-002    1.1981764983E-004    1.8175785459E-002    1.7375960618E-004    1.2770838942E-002    1.2281068084E-004
    6.0000000000E+001    6.5000000000E+001    7.0000000000E+001    7.0459266906E-003    7.8260920264E-005    9.8341242689E-003    1.0940352657E-004    1.4145443922E-002    1.5794771618E-004    7.1689425507E-003    7.9753679675E-005    9.6653750780E-003    1.0735580734E-004    1.4032652460E-002    1.5611168054E-004    9.9131688581E-003    1.1069022576E-004
    7.0000000000E+001    7.5000000000E+001    8.0000000000E+001    5.6904335314E-003    7.1551445270E-005    7.9759962500E-003    1.0032893315E-004    1.1529376441E-002    1.4532230988E-004    5.8143925517E-003    7.3138424763E-005    7.8059532624E-003    9.8151965848E-005    1.1381225246E-002    1.4316282896E-004    8.0798210446E-003    1.0184230376E-004
    8.0000000000E+001    8.5000000000E+001    9.0000000000E+001    4.5707211100E-003    6.4600204997E-005    6.4360670593E-003    9.0873835807E-005    9.3541351891E-003    1.3210756635E-004    4.6918051612E-003    6.6245787672E-005    6.2699678616E-003    8.8616478545E-005    9.1838469583E-003    1.2967102314E-004    6.5554055541E-003    9.2581372481E-005
    9.0000000000E+001    9.5000000000E+001    1.0000000000E+002    3.6618196780E-003    5.7652297170E-005    5.1790438147E-003    8.1370921587E-005    7.5662671536E-003    1.1874481749E-004    3.7754523494E-003    5.9318292733E-005    5.0231661796E-003    7.9085562584E-005    7.3901569618E-003    1.1611098577E-004    5.3024623570E-003    8.3216718635E-005
    1.0000000000E+002    1.0500000000E+002    1.1000000000E+002    3.0443967845E-003    5.1972926648E-005    4.3222112111E-003    7.3582488689E-005    6.3430783603E-003    1.0776818224E-004    3.1508330602E-003    5.3640631308E-005    4.1762053596E-003    7.1294785202E-005    6.1675128488E-003    1.0499740116E-004    4.4452480398E-003    7.5524260246E-005
    1.1000000000E+002    1.1500000000E+002    1.2000000000E+002    2.5467693676E-003    4.8402601392E-005    3.6326820831E-003    6.8832095138E-005    5.3604262768E-003    1.0131229274E-004    2.6481757243E-003    5.0177659159E-005    3.4935761123E-003    6.6397128120E-005    5.1835998588E-003    9.8218900106E-005    3.7566025589E-003    7.0999953829E-005
    1.2000000000E+002    1.2500000000E+002    1.3000000000E+002    2.1055862249E-003    4.4610600368E-005    3.0143338964E-003    6.3556106855E-005    4.4673951646E-003    9.3748976428E-005    2.1974083244E-003    4.6331535613E-005    2.8883753006E-003    6.1195383367E-005    4.3012574186E-003    9.0690409725E-005    3.1307637192E-003    6.5699559429E-005
    1.3000000000E+002    1.3500000000E+002    1.4000000000E+002    1.7595492823E-003    4.1132335903E-005    2.5279628584E-003    5.8705580473E-005    3.7620003412E-003    8.6763237968E-005    1.8428504671E-003    4.2795567994E-005    2.4136929787E-003    5.6424012311E-005    3.6072377423E-003    8.3769025663E-005    2.6364209446E-003    6.0803933295E-005
    1.4000000000E+002    1.4500000000E+002    1.5000000000E+002    1.5282887221E-003    3.8525315530E-005    2.2066339995E-003    5.5230736197E-005    3.3030557561E-003    8.2056902482E-005    1.6086061087E-003    4.0262453880E-005    2.0964571979E-003    5.2847785812E-005    3.1487224663E-003    7.8810650038E-005    2.3147912246E-003    5.7505719493E-005
    1.5000000000E+002    1.5500000000E+002    1.6000000000E+002    1.2376041861E-003    3.3547655521E-005    1.7925161004E-003    4.8192851107E-005    2.6930875031E-003    7.1770262702E-005    1.3067198048E-003    3.5131931577E-005    1.6977055230E-003    4.6019592289E-005    2.5578032959E-003    6.8768048091E-005    1.8873236722E-003    5.0296811969E-005
    1.6000000000E+002    1.6500000000E+002    1.7000000000E+002    1.0948065342E-003    3.1363706302E-005    1.5942505765E-003    4.5288270807E-005    2.4105856289E-003    6.7861946791E-005    1.1621869402E-003    3.3014532129E-005    1.5018203077E-003    4.3023721160E-005    2.2748913541E-003    6.4623401880E-005    1.6893455248E-003    4.7557852641E-005
    1.7000000000E+002    1.7500000000E+002    1.8000000000E+002    9.4198549845E-004    2.9336926463E-005    1.3751096909E-003    4.2419776747E-005    2.0852772376E-003    6.3658217364E-005    1.0024362216E-003    3.0923439057E-005    1.2921853378E-003    4.0243449919E-005    1.9621916360E-003    6.0530248374E-005    1.4613684439E-003    4.4611866649E-005
    1.8000000000E+002    1.8500000000E+002    1.9000000000E+002    8.1998998604E-004    2.6461233510E-005    1.2015713036E-003    3.8423641019E-005    1.8301861558E-003    5.7953116162E-005    8.7592910260E-004    2.8010310580E-005    1.1248358269E-003    3.6298667036E-005    1.7145637017E-003    5.4828023924E-005    1.2825998607E-003    4.0613714885E-005
    1.9000000000E+002    1.9500000000E+002    2.0000000000E+002    7.3269665496E-004    2.5212982834E-005    1.0753826043E-003    3.6683422916E-005    1.6408713522E-003    5.5442747441E-005    7.8393926083E-004    2.6741715302E-005    1.0050896496E-003    3.4586357001E-005    1.5345006770E-003    5.2344846451E-005    1.1499274875E-003    3.8854441075E-005
    2.0000000000E+002    2.0500000000E+002    2.1000000000E+002    6.0595712941E-004    2.2263473846E-005    8.9207310686E-004    3.2458817774E-005    1.3660991462E-003    4.9176248780E-005    6.5030913575E-004    2.3662035736E-005    8.3123245445E-004    3.0540315662E-005    1.2729300073E-003    4.6316611082E-005    9.5736631442E-004    3.4462860314E-005
    2.1000000000E+002    2.1500000000E+002    2.2000000000E+002    5.4313077030E-004    2.0432527980E-005    8.0412329952E-004    2.9992565853E-005    1.2397135029E-003    4.5815369886E-005    5.8619492497E-004    2.1864171701E-005    7.4504928050E-004    2.8028683152E-005    1.1474313817E-003    4.2797430813E-005    8.6879488250E-004    3.2107546464E-005
    2.2000000000E+002    2.2500000000E+002    2.3000000000E+002    4.8065462390E-004    1.8722250494E-005    7.1312737598E-004    2.7497500289E-005    1.1021226756E-003    4.2023219719E-005    5.1986013700E-004    2.0045302913E-005    6.5934651706E-004    2.5682579634E-005    1.0175861473E-003    3.9237135360E-005    7.7237082457E-004    2.9449996432E-005
    2.3000000000E+002    2.3500000000E+002    2.4000000000E+002    4.1970946328E-004    1.6976091897E-005    6.2542087950E-004    2.5049962514E-005    9.7153769863E-004    3.8496477067E-005    4.5592329653E-004    1.8261081236E-005    5.7574391056E-004    2.3287255566E-005    8.9243471036E-004    3.5744658954E-005    6.8085648720E-004    2.6978444771E-005
    2.4000000000E+002    2.4500000000E+002    2.5000000000E+002    3.5537029097E-004    1.5290848425E-005    5.3148507896E-004    2.2647302895E-005    8.2925244586E-004    3.4961762105E-005    3.8744537830E-004    1.6509575122E-005    4.8748550824E-004    2.0975492902E-005    7.5839446370E-004    3.2316220743E-005    5.8114256203E-004    2.4501306091E-005
    2.5000000000E+002    2.5500000000E+002    2.6000000000E+002    3.2523989393E-004    1.4189321866E-005    4.8763373469E-004    2.1064020642E-005    7.6302236957E-004    3.2605150706E-005    3.5547834603E-004    1.5355383941E-005    4.4615360096E-004    1.9464454281E-005    6.9582146206E-004    3.0056980470E-005    5.3472832905E-004    2.2849785866E-005
    2.6000000000E+002    2.6500000000E+002    2.7000000000E+002    2.5776173310E-004    1.2210856612E-005    3.8725207659E-004    1.8135625685E-005    6.0743018730E-004    2.8085237540E-005    2.8230148550E-004    1.3220623932E-005    3.5358923540E-004    1.6750459431E-005    5.5258339804E-004    2.5878352300E-005    4.2568886840E-004    1.9682217377E-005
    2.7000000000E+002    2.7500000000E+002    2.8000000000E+002    2.4141046869E-004    1.1750577872E-005    3.6427669872E-004    1.7552085611E-005    5.7428843259E-004    2.7361873263E-005    2.6555274820E-004    1.2795231171E-005    3.3115909803E-004    1.6119063894E-005    5.1979903577E-004    2.5045678761E-005    4.0246302887E-004    1.9175281556E-005
    2.8000000000E+002    2.8500000000E+002    2.9000000000E+002    2.2631291601E-004    1.0965657859E-005    3.4154550475E-004    1.6395589300E-005    5.3855167124E-004    2.5587933368E-005    2.4898201762E-004    1.1952161124E-005    3.1044876200E-004    1.5042335926E-005    4.8736310795E-004    2.3395434127E-005    3.7741860102E-004    1.7932099240E-005
    2.9000000000E+002    2.9500000000E+002    3.0000000000E+002    1.8848075632E-004    9.4137678656E-006    2.8608740053E-004    1.4134984254E-005    4.5417046784E-004    2.2171695050E-005    2.0855381555E-004    1.0304210858E-005    2.5855182502E-004    1.2913503264E-005    4.0822801860E-004    2.0169698505E-005    3.1828400458E-004    1.5537989342E-005
    3.0000000000E+002    3.0500000000E+002    3.1000000000E+002    2.0070408325E-004    1.0049497747E-005    3.0509115257E-004    1.5113645268E-005    4.8519567255E-004    2.3753693199E-005    2.2240729176E-004    1.1017641398E-005    2.7531939083E-004    1.3785577020E-005    4.3534513046E-004    2.1566183796E-005    3.4002655963E-004    1.6646658315E-005
    3.1000000000E+002    3.1500000000E+002    3.2000000000E+002    1.5812060794E-004    8.9594968195E-006    2.4060564817E-004    1.3508045250E-005    3.8314213365E-004    2.1292989966E-005    1.7539823801E-004    9.8471808698E-006    2.1690475227E-004    1.2290348889E-005    3.4332853119E-004    1.9275097531E-005    2.6850713830E-004    1.4922190226E-005
    3.2000000000E+002    3.2500000000E+002    3.3000000000E+002    1.3864686957E-004    7.9600637760E-006    2.1204889257E-004    1.2041652493E-005    3.3969869545E-004    1.9057513276E-005    1.5458075241E-004    8.7782005367E-006    1.9019130579E-004    1.0919358860E-005    3.0257990775E-004    1.7182650926E-005    2.3806184857E-004    1.3355561562E-005
    3.3000000000E+002    3.3500000000E+002    3.4000000000E+002    1.3348778491E-004    7.7554696493E-006    2.0438547321E-004    1.1754865466E-005    3.2782776939E-004    1.8644396728E-005    1.4899422415E-004    8.5691367033E-006    1.8311423977E-004    1.0638703233E-005    2.9164470929E-004    1.6773424587E-005    2.2974266854E-004    1.3066048266E-005
    3.4000000000E+002    3.4500000000E+002    3.5000000000E+002    1.2298710571E-004    7.3676549358E-006    1.8872714396E-004    1.1194433396E-005    3.0349317130E-004    1.7805903499E-005    1.3757951556E-004    8.1605893631E-006    1.6870974658E-004    1.0106711512E-005    2.6930129706E-004    1.5973724659E-005    2.1268891036E-004    1.2478429735E-005
    3.5000000000E+002    3.5500000000E+002    3.6000000000E+002    1.0141515899E-004    6.6214341205E-006    1.5624170071E-004    1.0084810083E-005    2.5244664968E-004    1.6086758228E-005    1.1389807021E-004    7.3516890919E-006    1.3911804555E-004    9.0830698557E-006    2.2294669316E-004    1.4390364729E-005    1.7691535732E-004    1.1273647654E-005
    3.6000000000E+002    3.6500000000E+002    3.7000000000E+002    1.0679930030E-004    6.6478269996E-006    1.6467490071E-004    1.0154794847E-005    2.6629053397E-004    1.6252924560E-005    1.2004575806E-004    7.4027070316E-006    1.4650383701E-004    9.1192747564E-006    2.3498031827E-004    1.4490228413E-005    1.8661719230E-004    1.1390097511E-005
    3.7000000000E+002    3.7500000000E+002    3.8000000000E+002    8.9037344770E-005    5.7606834479E-006    1.3772722933E-004    8.8157673599E-006    2.2355424643E-004    1.4141492083E-005    1.0040127293E-004    6.4265742445E-006    1.2213855905E-004    7.9023198331E-006    1.9652775282E-004    1.2579523723E-005    1.5666747583E-004    9.9103993975E-006
    3.8000000000E+002    3.8500000000E+002    3.9000000000E+002    8.1336324331E-005    5.4586688098E-006    1.2576153990E-004    8.3522431615E-006    2.0401979744E-004    1.3392902451E-005    9.1678448429E-005    6.0886714217E-006    1.1157454749E-004    7.4880258893E-006    1.7945349622E-004    1.1918104993E-005    1.4297767631E-004    9.3857855737E-006
    3.9000000000E+002    3.9500000000E+002    4.0000000000E+002    7.4004642730E-005    4.8167946995E-006    1.1522222364E-004    7.4269271558E-006    1.8845535158E-004    1.2019196279E-005    8.3995430532E-005    5.4141286659E-006    1.0151718303E-004    6.6075236784E-006    1.6441458089E-004    1.0597739542E-005    1.3207006671E-004    8.4230882329E-006
    4.0000000000E+002    4.0500000000E+002    4.1000000000E+002    6.6528973617E-005    4.7920185305E-006    1.0352412187E-004    7.3799438560E-006    1.6922921879E-004    1.1925547995E-005    7.5467673786E-005    5.3798784808E-006    9.1262301156E-005    6.5735365285E-006    1.4772215438E-004    1.0530697445E-005    1.1859633610E-004    8.3574592395E-006
    4.1000000000E+002    4.1500000000E+002    4.2000000000E+002    5.7558417733E-005    4.2381722706E-006    8.9758214410E-005    6.5342346488E-006    1.4706211817E-004    1.0572984079E-005    6.5432514880E-005    4.7633679959E-006    7.8956781800E-005    5.8137880848E-006    1.2807910434E-004    9.3239256912E-006    1.0306156655E-004    7.4095784545E-006
    4.2000000000E+002    4.2500000000E+002    4.3000000000E+002    4.9976060568E-005    3.6604839829E-006    7.8274321457E-005    5.6641085110E-006    1.2892540666E-004    9.2035549173E-006    5.7060913446E-005    4.1290579015E-006    6.8555548691E-005    5.0213339161E-006    1.1169233981E-004    8.0823125741E-006    9.0351305575E-005    6.4498784551E-006
    4.3000000000E+002    4.3500000000E+002    4.4000000000E+002    4.9089822843E-005    3.6829871150E-006    7.7039075762E-005    5.7181036410E-006    1.2719435078E-004    9.3292769377E-006    5.6160436171E-005    4.1684196152E-006    6.7339836351E-005    5.0522029872E-006    1.0992972495E-004    8.1593600947E-006    8.9138176509E-005    6.5379848181E-006
    4.4000000000E+002    4.4500000000E+002    4.5000000000E+002    4.5187594716E-005    3.4733715565E-006    7.0942423476E-005    5.3971237642E-006    1.1716046076E-004    8.8119117220E-006    5.1716059753E-005    3.9344296601E-006    6.1986885612E-005    4.7646591219E-006    1.0123020069E-004    7.7013427935E-006    8.2106396760E-005    6.1754137477E-006
    4.5000000000E+002    4.5500000000E+002    4.6000000000E+002    4.3335624525E-005    3.4305399955E-006    6.8027107607E-005    5.3360781307E-006    1.1233411046E-004    8.7227274011E-006    4.9590834221E-005    3.8899282253E-006    5.9446412611E-005    4.7059041674E-006    9.7070235522E-005    7.6142346651E-006    7.8724076221E-005    6.1129131123E-006
    4.6000000000E+002    4.6500000000E+002    4.7000000000E+002    3.8088368105E-005    3.0736075238E-006    6.0028630787E-005    4.7945959602E-006    9.9595188240E-005    7.8659936755E-006    4.3760053640E-005    3.4951951036E-006    5.2248395422E-005    4.2162757100E-006    8.5656931972E-005    6.8415750053E-006    6.9796601925E-005    5.5125115884E-006
    4.7000000000E+002    4.7500000000E+002    4.8000000000E+002    3.4693022442E-005    3.0807917262E-006    5.4663369525E-005    4.8023328885E-006    9.0666591710E-005    7.8710498488E-006    3.9848851310E-005    3.5008352188E-006    4.7590769705E-005    4.2261307672E-006    7.8001054887E-005    6.8526150962E-006    6.3539415120E-005    5.5160549695E-006
    4.8000000000E+002    4.8500000000E+002    4.9000000000E+002    3.0745016382E-005    2.6075389765E-006    4.8752438268E-005    4.0859537341E-006    8.1468044312E-005    6.7391456494E-006    3.5539862991E-005    2.9786045797E-006    4.2175022273E-005    3.5769379025E-006    6.9566542389E-005    5.8303888737E-006    5.7093045949E-005    4.7228131652E-006
    4.9000000000E+002    4.9500000000E+002    5.0000000000E+002    3.2100585734E-005    2.6946554584E-006    5.0888355023E-005    4.2276774993E-006    8.5019372999E-005    6.9823718694E-006    3.7096917192E-005    3.0819192728E-006    4.4034548608E-005    3.6964414839E-006    7.2614355971E-005    6.0326194220E-006    5.9581827576E-005    4.8932668182E-006
    5.0000000000E+002    5.0500000000E+002    5.1000000000E+002    2.9317175789E-005    2.5406609127E-006    4.6446433243E-005    3.9852079126E-006    7.7528807428E-005    6.5781813677E-006    3.3858816759E-005    2.9051622490E-006    4.0216356580E-005    3.4851967307E-006    6.6276023966E-005    5.6866311722E-006    5.4332417112E-005    4.6100089214E-006
    5.1000000000E+002    5.1500000000E+002    5.2000000000E+002    2.1862055405E-005    1.9836791311E-006    3.4824748671E-005    3.1271425147E-006    5.8494522259E-005    5.1927542155E-006    2.5386767112E-005    2.2796442696E-006    2.9989662786E-005    2.7211470795E-006    4.9692639807E-005    4.4622279425E-006    4.0993133876E-005    3.6390974834E-006
    5.2000000000E+002    5.2500000000E+002    5.3000000000E+002    2.7117329999E-005    2.2962724789E-006    4.3209364132E-005    3.6319064534E-006    7.2613167309E-005    6.0537897791E-006    3.1499037499E-005    2.6476103008E-006    3.7198679047E-005    3.1499525562E-006    6.1656937955E-005    5.1824930859E-006    5.0887522006E-005    4.2425137481E-006
