#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1451026
#overflow:lower center upper    8.7491031888E+001    1.4182346094E+000    5.8934563390E+001    9.5288992136E-001    1.3394776023E+002    2.1793369957E+000    6.5275651494E+001    1.0581220281E+000    7.8991869814E+001    1.2771886697E+000    1.2011010746E+002    1.9469916821E+000    9.7570704159E+001    1.5874804096E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    2.1014125168E+002    4.6652160423E+001    1.4521686040E+002    3.2315058143E+001    3.1255278159E+002    6.9205490617E+001    1.5678300750E+002    3.4806426436E+001    1.9463877683E+002    4.3312900258E+001    2.8848772013E+002    6.4045375632E+001    2.2767080939E+002    5.0410909743E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    5.0775077656E+002    1.8495137405E+002    3.4676028764E+002    1.2523222421E+002    7.6497042933E+002    2.8109774186E+002    3.7882468661E+002    1.3798924502E+002    4.6477384275E+002    1.6785273331E+002    6.9705430396E+002    2.5390635969E+002    5.5722248228E+002    2.0475821741E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.7480193244E+002    1.9787584506E+002    3.2688347103E+002    1.3692390246E+002    7.0923366448E+002    2.9386882538E+002    3.5424208404E+002    1.4763198493E+002    4.3813231324E+002    1.8352346154E+002    6.5182121982E+002    2.7164943081E+002    5.1662250969E+002    2.1406097551E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.7262926145E+002    6.6897840269E+001    2.5626602558E+002    4.6002724832E+001    5.5731839056E+002    1.0007510989E+002    2.7801269779E+002    4.9911402493E+001    3.4348150501E+002    6.1658915279E+001    5.1155575229E+002    9.1839204661E+001    4.0596384527E+002    7.2897067666E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.4799056130E+002    7.9036497049E+001    3.0851179130E+002    5.4351863684E+001    6.6907783120E+002    1.1823255876E+002    3.3423855132E+002    5.8967859052E+001    4.1350816656E+002    7.2849531639E+001    6.1501382825E+002    1.0850348829E+002    4.8737205471E+002    8.6123381184E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    4.9407909893E+002    7.9740871348E+001    3.3711794448E+002    5.3742385066E+001    7.4582029671E+002    1.2222529700E+002    3.6862446786E+002    5.9493381386E+001    4.5184990354E+002    7.2032628061E+001    6.7828544693E+002    1.0947047280E+002    5.4327307453E+002    8.9031785781E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.8771717502E+002    2.9565748471E+002    4.7266686269E+002    2.0339238396E+002    1.0294335716E+003    4.4214774050E+002    5.1309472153E+002    2.2058529334E+002    6.3353042994E+002    2.7261328143E+002    9.4411715134E+002    4.0588676912E+002    7.4986366547E+002    3.2207083052E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.1418001224E+002    6.0950173513E+001    2.8472178392E+002    4.1568698608E+001    6.1975883581E+002    9.2003264781E+001    3.0901304456E+002    4.5473944002E+001    3.8162166299E+002    5.5715848899E+001    5.6859777174E+002    8.3674083302E+001    4.5144693659E+002    6.7017345525E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    6.3219277212E+002    1.6064091244E+002    4.3028433329E+002    1.0765726317E+002    9.5672973355E+002    2.4731204448E+002    4.7166885771E+002    1.1985160067E+002    5.7672377774E+002    1.4429645402E+002    8.6789171595E+002    2.2053228587E+002    6.9690447703E+002    1.8014791950E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    5.5223509017E+002    1.3389335718E+002    3.7319590488E+002    8.7315255823E+001    8.4248531975E+002    2.1239302051E+002    4.1201371742E+002    9.9895679954E+001    5.0020634137E+002    1.1703141457E+002    7.5812359956E+002    1.8381250251E+002    6.1368615459E+002    1.5471207980E+002
