#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1024000
#overflow:lower center upper   -5.7054010445E-003    3.2733902853E-003   -4.4033102863E-003    2.2644265146E-003   -7.4106641367E-003    4.8754248208E-003   -4.2567079412E-003    2.4422238355E-003   -5.9018968306E-003    3.0350828810E-003   -7.8325322925E-003    4.4938006839E-003   -5.3981023413E-003    3.5513742972E-003
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -2.9497453723E+000    3.1931096699E-001   -2.0526331976E+000    2.2455068255E-001   -4.3593451951E+000    4.6654886245E-001   -2.2007575721E+000    2.3823277598E-001   -2.7512095618E+000    3.0097242200E-001   -4.0494919994E+000    4.3835892355E-001   -3.1754497397E+000    3.3984518260E-001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -1.8265228326E+000    4.4497150898E-001   -1.2529321790E+000    3.1320961331E-001   -2.7417715860E+000    6.4945955560E-001   -1.3627393036E+000    3.3198608495E-001   -1.6793448510E+000    4.1980480682E-001   -2.5075010429E+000    6.1086918976E-001   -1.9971710152E+000    4.7308164059E-001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -1.8283431574E+000    4.2257233829E-001   -1.2466485542E+000    2.9688683946E-001   -2.7620388657E+000    6.1806168267E-001   -1.3640974187E+000    3.1527442402E-001   -1.6709227087E+000    3.9792687386E-001   -2.5100000351E+000    5.8011898896E-001   -2.0119341793E+000    4.5021069026E-001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002   -6.9730934247E-001    4.2519160556E-001   -4.6005133801E-001    2.9863825781E-001   -1.0903545044E+000    6.2207468019E-001   -5.2025128337E-001    3.1722861720E-001   -6.1662144096E-001    4.0027435558E-001   -9.5728554402E-001    5.8371479149E-001   -7.9423990809E-001    4.5313385220E-001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    8.8526579430E-002    4.3601114172E-001    8.4121286538E-002    3.0562802786E-001    7.6556581282E-002    6.3938718432E-001    6.6048256857E-002    3.2530089908E-001    1.1275043595E-001    4.0964296670E-001    1.2153173576E-001    5.9856814986E-001    5.5765617364E-002    4.6574468806E-001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    9.8402740672E-001    3.9707366642E-001    6.9642832515E-001    2.7714367215E-001    1.4258311390E+000    5.8507624962E-001    7.3416701890E-001    2.9625027511E-001    9.3344503515E-001    3.7146447876E-001    1.3509000296E+000    5.4511370724E-001    1.0386089921E+000    4.2618332374E-001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    3.9563276132E-002    3.5055404073E-001    3.0470843513E-002    2.4390411054E-001    5.0413126907E-002    5.1842868283E-001    2.9517523900E-002    2.6154273071E-001    4.0841040732E-002    3.2691243710E-001    5.4313559290E-002    4.8125027896E-001    3.6722109296E-002    3.7763566597E-001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.9314091602E-001    2.9953454940E-001    1.3849460950E-001    2.0763015991E-001    2.7570450386E-001    4.4489774308E-001    1.4409933054E-001    2.2347790894E-001    1.8562873014E-001    2.7829330731E-001    2.6514918933E-001    4.1120931072E-001    2.0082965579E-001    3.2407399718E-001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    9.6931388370E-002    2.4134787356E-001    5.6828524424E-002    1.6702175331E-001    1.6875117167E-001    3.5919295421E-001    7.2318949606E-002    1.8006576610E-001    7.6169078803E-002    2.2386456834E-001    1.3307008984E-001    3.3132903343E-001    1.2292232897E-001    2.6164460989E-001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    2.2331624039E-001    2.0723445762E-001    1.5350138023E-001    1.4326235933E-001    3.3461522877E-001    3.0880393364E-001    1.6661265465E-001    1.5461429522E-001    2.0574278227E-001    1.9201909688E-001    3.0657470889E-001    2.8449719288E-001    2.4374161567E-001    2.2494006022E-001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001   -4.2603018698E-002    1.6606849382E-001   -2.6829682785E-002    1.1466431488E-001   -6.9297653822E-002    2.4781986465E-001   -3.1785426930E-002    1.2390103183E-001   -3.5960677196E-002    1.5368822830E-001   -5.8486601924E-002    2.2798341965E-001   -5.0478043592E-002    1.8051782767E-001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    1.0085601384E-001    1.2527388731E-001    6.7175822370E-002    8.6429248537E-002    1.5618903734E-001    1.8717442840E-001    7.5247049534E-002    9.3464832141E-002    9.0037891351E-002    1.1584387083E-001    1.3845792418E-001    1.7197945597E-001    1.1377177438E-001    1.3634226319E-001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -4.4561731780E-003    9.7604980173E-002   -3.0682879786E-003    6.7330970072E-002   -6.9359571804E-003    1.4583562459E-001   -3.3246791253E-003    7.2821505615E-002   -4.1125239693E-003    9.0245840750E-002   -6.1175577396E-003    1.3399481529E-001   -5.0523146109E-003    1.0623010462E-001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001   -1.0535487833E-002    7.4370053136E-002   -6.4831581722E-003    5.1448631701E-002   -1.7682285847E-002    1.1077301838E-001   -7.8603579962E-003    5.5486300314E-002   -8.6895831047E-003    6.8958237470E-002   -1.4463408974E-002    1.0209726507E-001   -1.2880193579E-002    8.0689676233E-002
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    7.1553947437E-002    6.2917159329E-002    4.8911205924E-002    4.3637325623E-002    1.0805235259E-001    9.3445407517E-002    5.3385249152E-002    4.6941480478E-002    6.5557244995E-002    5.8488495484E-002    9.8231237310E-002    8.6374415812E-002    7.8707879181E-002    6.8067836269E-002
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    2.8323566492E-002    5.2445930715E-002    2.0016268898E-002    3.6448260938E-002    4.1173758864E-002    7.7716864308E-002    2.1131757341E-002    3.9129065251E-002    2.6828441852E-002    4.8852763427E-002    3.8883375148E-002    7.1999223670E-002    2.9991935949E-002    5.6610794855E-002
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001   -3.2794253165E-002    3.9906977313E-002   -2.3994027441E-002    2.7660921599E-002   -4.5677231645E-002    5.9317778987E-002   -2.4467264752E-002    2.9773953822E-002   -3.2159958145E-002    3.7074813017E-002   -4.5020857415E-002    5.4785401773E-002   -3.3272371617E-002    4.3208467652E-002
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    3.0765328988E-003    2.8904276733E-002    2.7875683422E-003    1.9957583963E-002    2.9978220755E-003    4.3139719182E-002    2.2953517061E-003    2.1565015911E-002    3.7362665119E-003    2.6749784567E-002    4.2235494211E-003    3.9680590223E-002    2.1836842240E-003    3.1423987759E-002
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    1.4329997180E-002    2.3657030355E-002    9.8749525752E-003    1.6356992342E-002    2.1381945686E-002    3.5258155141E-002    1.0691380381E-002    1.7650129796E-002    1.3235713024E-002    2.1923797095E-002    1.9672616313E-002    3.2477025323E-002    1.5575112964E-002    2.5682870834E-002
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000   -8.0026095117E-003    1.8435210553E-002   -5.5282770948E-003    1.2758916769E-002   -1.1907383117E-002    2.7441170740E-002   -5.9706182252E-003    1.3754214041E-002   -7.4097256253E-003    1.7101181963E-002   -1.0986203588E-002    2.5308366730E-002   -8.6736183825E-003    1.9988795239E-002
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000   -6.0487603063E-003    1.4238736519E-002   -4.4928449999E-003    9.8404024730E-003   -8.2744933237E-003    2.1228498823E-002   -4.5128827630E-003    1.0623292270E-002   -6.0219030550E-003    1.3189404423E-002   -8.3039053799E-003    1.9547331156E-002   -6.0273358716E-003    1.5463338654E-002
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000   -2.9948796150E-003    1.1840540261E-002   -1.9379935965E-003    8.1949912726E-003   -4.7823513483E-003    1.7625800482E-002   -2.2344315046E-003    8.8340366195E-003   -2.5975544582E-003    1.0984007457E-002   -4.1114535356E-003    1.6255021028E-002   -3.4835773871E-003    1.2839048308E-002
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000   -9.7407209140E-003    9.0186639592E-003   -6.6393462594E-003    6.2396569634E-003   -1.4723945312E-002    1.3431915371E-002   -7.2673951829E-003    6.7286801040E-003   -8.8989269659E-003    8.3632106897E-003   -1.3372330975E-002    1.2381071224E-002   -1.0725268639E-002    9.7841235920E-003
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000    1.6564522596E-003    7.1095798230E-003    9.8988123151E-004    4.9097801532E-003    2.8575142871E-003    1.0609573746E-002    1.2358523849E-003    5.3043431399E-003    1.3267692992E-003    6.5807345022E-003    2.2740234584E-003    9.7602277413E-003    2.0814807254E-003    7.7282634622E-003
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000    6.5519852540E-003    5.5693082714E-003    4.7949259487E-003    3.8524004740E-003    9.1225531831E-003    8.2960821362E-003    4.8883308015E-003    4.1551713124E-003    6.4267917589E-003    5.1634948867E-003    8.9947465010E-003    7.6457003710E-003    6.6450826522E-003    6.0430616712E-003
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000    9.4592831202E-004    4.4906509384E-003    5.2086616487E-004    3.1123289789E-003    1.7190072077E-003    6.6755782521E-003    7.0574189722E-004    3.3504024276E-003    6.9813348770E-004    4.1715535227E-003    1.2985965390E-003    6.1648897623E-003    1.2521653473E-003    4.8626484654E-003
    3.9810717055E+000    4.4964720209E+000    5.0118723363E+000   -1.9135044358E-003    3.5489051980E-003   -1.3125328134E-003    2.4582829905E-003   -2.8784219834E-003    5.2781551940E-003   -1.4276348786E-003    2.6477810799E-003   -1.7592294769E-003    3.2949148816E-003   -2.6269117926E-003    4.8720351732E-003   -2.0967103840E-003    3.8447325887E-003
