#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3849064
#overflow:lower center upper    4.0057639629E+002    3.2430316565E+000    2.6306202792E+002    2.1362564981E+000    6.3033687050E+002    5.0880284623E+000    2.9886360552E+002    2.4195737509E+000    3.5259040310E+002    2.8632925313E+000    5.4992235165E+002    4.4521235188E+000    4.5915222626E+002    3.7062397982E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    9.9095351841E+003    5.6916425852E+002    6.6469043789E+003    3.8156253085E+002    1.5224834752E+004    8.7528467659E+002    7.3933447942E+003    4.2464429760E+002    8.9090573539E+003    5.1142039627E+002    1.3604083872E+004    7.8136442992E+002    1.1090128307E+004    6.3757797882E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.0996188282E+004    5.4724061085E+002    7.3672913665E+003    3.6597413374E+002    1.6915853965E+004    8.4379135188E+002    8.2040791904E+003    4.0828741674E+002    9.8746149463E+003    4.9052677181E+002    1.5095871288E+004    7.5126704027E+002    1.2321906540E+004    6.1463749917E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.5608691941E+004    1.2190837952E+003    1.0448056845E+004    8.1270098221E+002    2.4035334712E+004    1.8866608195E+003    1.1645393973E+004    9.0953880919E+002    1.4003862905E+004    1.0892889756E+003    2.1428043834E+004    1.6735919384E+003    1.7507904040E+004    1.3742881878E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.5978852037E+004    8.0987706009E+002    1.0708954741E+004    5.4127568732E+002    2.4571215984E+004    1.2492908513E+003    1.1921564466E+004    6.0423624669E+002    1.4353552654E+004    7.2548901980E+002    2.1936209847E+004    1.1118216189E+003    1.7898252584E+004    9.1001288750E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    2.0140266295E+004    1.0910690256E+003    1.3496235306E+004    7.2978697522E+002    3.0974452808E+004    1.6816435410E+003    1.5026328702E+004    8.1402904888E+002    1.8089433449E+004    9.7815669486E+002    2.7649114392E+004    1.4978497234E+003    2.2562521137E+004    1.2249487722E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.9695474119E+004    8.5868405586E+002    1.3203087165E+004    5.7582335004E+002    3.0278192982E+004    1.3197469270E+003    1.4694476415E+004    6.4065036112E+002    1.7696517671E+004    7.7179435098E+002    2.7038491396E+004    1.1788252121E+003    2.2055349077E+004    9.6133475290E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.7562352312E+004    7.4000980860E+002    1.1773531641E+004    4.9663503469E+002    2.6998086547E+004    1.1363508560E+003    1.3102988549E+004    5.5210941426E+002    1.5780438933E+004    6.6565573321E+002    2.4110082805E+004    1.0159059245E+003    1.9666042275E+004    8.2774473426E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.6221743642E+004    6.3271485863E+002    1.0872299015E+004    4.2442038056E+002    2.4944160236E+004    9.7223575073E+002    1.2102781985E+004    4.7205837805E+002    1.4572488179E+004    5.6886413539E+002    2.2269658158E+004    8.6860845074E+002    1.8169913963E+004    7.0819942525E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.4117093813E+004    4.3228438853E+002    9.4611909687E+003    2.9011364416E+002    2.1708714438E+004    6.6380783039E+002    1.0532536603E+004    3.2252042847E+002    1.2681135183E+004    3.8884854476E+002    1.9380336685E+004    5.9345196004E+002    1.5813139021E+004    4.8353326197E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.2048681429E+004    4.5302078871E+002    8.0675460356E+003    3.0187986685E+002    1.8547298206E+004    7.0115966427E+002    8.9893273969E+003    3.3799152308E+002    1.0813188552E+004    4.0461918728E+002    1.6540762979E+004    6.2191946351E+002    1.3510288960E+004    5.1074121772E+002
