#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1585219
#overflow:lower center upper    8.3186418323E+001    1.3815594820E+000    5.5962906492E+001    9.3003804584E-001    1.2753956579E+002    2.1179653912E+000    6.2064048558E+001    1.0307593055E+000    7.5008863556E+001    1.2465595741E+000    1.1420061495E+002    1.8966430533E+000    9.2902824361E+001    1.5427758871E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    3.0535122161E+001    7.5586739018E+000    2.1124390523E+001    5.2136462245E+000    4.5362331752E+001    1.1268010288E+001    2.2781763450E+001    5.6394050079E+000    2.8313692511E+001    6.9880158626E+000    4.1919459914E+001    1.0376756509E+001    3.3042991117E+001    8.2078841510E+000
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.1825589056E+003    8.0265064875E+002    8.1704660847E+002    5.5685855325E+002    1.7596740325E+003    1.1891899215E+003    8.8228817662E+002    5.9884473744E+002    1.0951135567E+003    7.4637523064E+002    1.6234495601E+003    1.1019010017E+003    1.2817880206E+003    8.6623395438E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.5077001130E+002    1.1313068706E+002    3.0812799025E+002    7.6253308813E+001    6.7897107684E+002    1.7326302616E+002    3.3631225426E+002    8.4404985772E+001    4.1299374581E+002    1.0220473515E+002    6.1882953406E+002    1.5530893494E+002    4.9457852791E+002    1.2620887007E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.2134460659E+002    2.0888324627E+002    4.2858684892E+002    1.4366631954E+002    9.2613491346E+002    3.1223132350E+002    4.6357521591E+002    1.5584442991E+002    5.7444858545E+002    1.9256053761E+002    8.5299905438E+002    2.8676069552E+002    6.7461848931E+002    2.2743665174E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.0608281056E+002    1.3221574028E+002    3.4854305793E+002    9.0968461407E+001    7.5553289921E+002    1.9757136870E+002    3.7758024402E+002    9.8644036975E+001    4.6716334648E+002    1.2192792221E+002    6.9476447413E+002    1.8150942365E+002    5.5034796301E+002    1.4391563944E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    3.9657383392E+002    6.1732613705E+001    2.7186532787E+002    4.2185301000E+001    5.9514375111E+002    9.2957644449E+001    2.9587735812E+002    4.6057710043E+001    3.6438974603E+002    5.6542300697E+001    5.4442752337E+002    8.4748238831E+001    4.3351672900E+002    6.7712538159E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    3.8735282233E+002    3.7220444778E+001    2.6628581181E+002    2.5556338945E+001    5.7959961793E+002    5.5785971124E+001    2.8899770971E+002    2.7769575113E+001    3.5691134318E+002    3.4253973946E+001    5.3176866373E+002    5.1097255633E+001    4.2219401620E+002    4.0635815600E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.5418756229E+002    6.6486014071E+001    3.7919646013E+002    4.5231789634E+001    8.3363959365E+002    1.0068701306E+002    4.1347042546E+002    4.9604145591E+001    5.0824907643E+002    6.0625606311E+001    7.6080400726E+002    9.1273838271E+001    6.0724271931E+002    7.3342792346E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.6419257013E+002    5.8115726701E+001    3.1847692827E+002    3.9555832053E+001    6.9614543240E+002    8.7943092924E+001    3.4632660948E+002    4.3359208831E+001    4.2686475659E+002    5.3017939833E+001    6.3725639391E+002    7.9782876355E+001    5.0708873310E+002    6.4059820693E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    3.5850636784E+002    4.0561707925E+001    2.4615052860E+002    2.7839161466E+001    5.3714652611E+002    6.0793899370E+001    2.6747583404E+002    3.0262437799E+001    3.2992338267E+002    3.7313713580E+001    4.9216745348E+002    5.5684234058E+001    3.9127018399E+002    4.4283708514E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    4.6729281353E+002    8.7590298956E+001    3.1666652789E+002    5.8543211689E+001    7.1060534466E+002    1.3522296412E+002    3.4863965121E+002    6.5349713057E+001    4.2443821938E+002    7.8467328682E+001    6.4151249376E+002    1.2024638404E+002    5.1762167385E+002    9.8499592715E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.1902045594E+002    3.3001319412E+001    2.1788060797E+002    2.2400632373E+001    4.8088510821E+002    5.0084449145E+001    2.3801603036E+002    2.4621753548E+001    2.9203230888E+002    3.0024280055E+001    4.3796010195E+002    4.5305123684E+001    3.5028804175E+002    3.6482692672E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    2.8205804146E+002    3.9023886530E+001    1.9284692671E+002    2.6631304482E+001    4.2456596251E+002    5.8812414909E+001    2.1043896749E+002    2.9115093994E+001    2.5847886966E+002    3.5694784446E+001    3.8721707744E+002    5.3573070331E+001    3.0926384923E+002    4.2840348552E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.2454057871E+002    1.4461119471E+001    1.5347188013E+002    9.8339559358E+000    3.3819561953E+002    2.1910341543E+001    1.6752611377E+002    1.0789208613E+001    2.0570324235E+002    1.3180763925E+001    3.0825551438E+002    1.9852624620E+001    2.4634965665E+002    1.5960008954E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    2.7844100198E+002    7.8983019609E+001    1.8723249073E+002    5.1488719526E+001    4.2724155287E+002    1.2531338591E+002    2.0774035253E+002    5.8927960395E+001    2.5095366253E+002    6.9011968457E+001    3.8225150565E+002    1.0843007298E+002    3.1121281228E+002    9.1281222494E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.4310060826E+002    9.0526115907E+000    9.7911861233E+001    6.1946414977E+000    2.1527351467E+002    1.3620706190E+001    1.0676506188E+002    6.7540078858E+000    1.3123438184E+002    8.3028750293E+000    1.9645247136E+002    1.2427675471E+001    1.5681029961E+002    9.9216432720E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.5138680270E+002    2.1031261427E+001    1.0323910510E+002    1.4337755859E+001    2.2858171599E+002    3.1769673101E+001    1.1294725825E+002    1.5691085838E+001    1.3837465624E+002    1.9217350211E+001    2.0782798817E+002    2.8872297143E+001    1.6650430697E+002    2.3141778332E+001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.0346600507E+002    6.8498595703E+000    7.0591265346E+001    4.6371684160E+000    1.5613676737E+002    1.0424895303E+001    7.7194322009E+001    5.1105700373E+000    9.4615718204E+001    6.2153443201E+000    1.4204099231E+002    9.4036765978E+000    1.1373369970E+002    7.5937393338E+000
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    8.7810796012E+001    7.8828907725E+000    5.9927343436E+001    5.4269848437E+000    1.3249078299E+002    1.1777509748E+001    6.5514222364E+001    5.8812979997E+000    8.0322524486E+001    7.2739603994E+000    1.2054908849E+002    1.0821850393E+001    9.6509407615E+001    8.5790155609E+000
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    7.7399838670E+001    6.3480088547E+000    5.2846187858E+001    4.3501805366E+000    1.1672258663E+002    9.5350271316E+000    5.7746774563E+001    4.7361472912E+000    7.0831426439E+001    5.8306853372E+000    1.0625663842E+002    8.7147220606E+000    8.5023481909E+001    6.9455383936E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    7.6913161416E+001    1.3262453463E+001    5.2163724945E+001    8.8246585376E+000    1.1686127656E+002    2.0575491228E+001    5.7383672493E+001    9.8949031867E+000    6.9916699690E+001    1.1827970519E+001    1.0558851443E+002    1.8207062785E+001    8.5124506921E+001    1.4987672538E+001
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    4.3327274891E+001    4.0006599282E+000    2.9620175447E+001    2.7570441278E+000    6.5248349641E+001    5.9722428187E+000    3.2325782826E+001    2.9848280170E+000    3.9700863266E+001    3.6953539364E+000    5.9480880850E+001    5.4922165566E+000    4.7528435031E+001    4.3503223662E+000
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    3.4731859960E+001    1.8240496064E+000    2.3760425526E+001    1.2571612971E+000    5.2260211673E+001    2.7222797515E+000    2.5912882013E+001    1.3608940693E+000    3.1846854069E+001    1.6850132724E+000    4.7680857593E+001    2.5041057296E+000    3.8067569354E+001    1.9829727038E+000
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000    4.1861816691E+001    6.7059982123E+000    2.8583217401E+001    4.5834927658E+000    6.3120885429E+001    1.0099535080E+001    3.1232428036E+001    5.0032373922E+000    3.8310995414E+001    6.1434011388E+000    5.7469059317E+001    9.2061797482E+000    4.5978739979E+001    7.3567392821E+000
