#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1585219
#overflow:lower center upper   -2.0607731129E+000    3.3520096651E-001   -1.4151712624E+000    2.3176330445E-001   -3.0876599255E+000    4.9855774198E-001   -1.5375096696E+000    2.5008804901E-001   -1.8967990546E+000    3.1063972854E-001   -2.8290863041E+000    4.6017315421E-001   -2.2491242304E+000    3.6316120453E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -1.3122043086E+002    4.2582718803E+001   -9.0076201029E+001    2.9231826503E+001   -1.9659127109E+002    6.3756024915E+001   -9.7901452628E+001    3.1770281505E+001   -1.2073199725E+002    3.9180346824E+001   -1.8014303537E+002    5.8458733667E+001   -1.4320171326E+002    4.6441390544E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    9.9484499403E+002    8.0463534549E+002    6.8738987549E+002    5.5823241395E+002    1.4802839362E+003    1.1921371356E+003    7.4223784678E+002    6.0032548775E+002    9.2133051358E+002    7.4821665984E+002    1.3657507125E+003    1.1046256482E+003    1.0782736924E+003    8.6838077454E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -6.8957864372E+001    2.6565325439E+002   -4.5110432218E+001    1.7904368109E+002   -1.0818210225E+002    4.0599950138E+002   -5.1448353339E+001    1.9819961975E+002   -6.0462947107E+001    2.3997794052E+002   -9.4667262705E+001    3.6469613221E+002   -7.8802391889E+001    2.9573960155E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002   -2.3389386050E+002    5.7762201022E+002   -1.6438785927E+002    4.0124169411E+002   -3.4171183323E+002    8.5451260997E+002   -1.7450444686E+002    4.3095449009E+002   -2.2033427639E+002    5.3779700471E+002   -3.2109595821E+002    7.9297546528E+002   -2.4891094954E+002    6.2244711613E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.0944433736E+001    1.6752073587E+002    9.0837109706E+000    1.1467451657E+002    1.2268991649E+001    2.5188473918E+002    8.1654659562E+000    1.2498452626E+002    1.2175186735E+001    1.5370190195E+002    1.5024821216E+001    2.2997709769E+002    8.9370225558E+000    1.8347877805E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -1.8165521208E+002    2.2736604083E+002   -1.2569068515E+002    1.5623166772E+002   -2.6969001543E+002    3.4019498181E+002   -1.3553003159E+002    1.6963414561E+002   -1.6846722308E+002    2.0940227342E+002   -2.4938129741E+002    3.1213438689E+002   -1.9644856073E+002    2.4780603923E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -8.7644580103E+001    6.9667291284E+001   -5.7512923834E+001    4.7365053667E+001   -1.3789502735E+002    1.0560004290E+002   -6.5390211348E+001    5.1977645345E+001   -7.7086401100E+001    6.3484887947E+001   -1.2032090270E+002    9.5641183582E+001   -1.0044598652E+002    7.6921559030E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    2.3334953771E+002    7.0226235542E+001    1.5854291403E+002    4.7849145005E+001    3.5372073552E+002    1.0617688362E+002    1.7409833638E+002    5.2394664666E+001    2.1250011036E+002    6.4133730964E+001    3.2034869683E+002    9.6408517714E+001    2.5765851688E+002    7.7341743397E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    7.0746091884E+000    5.3781288286E+001    4.9482938125E+000    3.6820994876E+001    1.0366313322E+001    8.0870816399E+001    5.2782521120E+000    4.0125354054E+001    6.6323555848E+000    4.9352350579E+001    9.7122190873E+000    7.3832439462E+001    7.5510668387E+000    5.8908207860E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -8.0352644512E+001    5.0398006907E+001   -5.4533935301E+001    3.4211619523E+001   -1.2198737868E+002    7.6498082961E+001   -5.9949815502E+001    3.7601142241E+001   -7.3093568018E+001    4.5854921799E+001   -1.1031033191E+002    6.9187777247E+001   -8.8858480470E+001    5.5723005809E+001
