#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1585219
#overflow:lower center upper    8.5247191436E+001    1.4217058574E+000    5.7378077755E+001    9.5853091054E-001    1.3062722571E+002    2.1759335292E+000    6.3601558228E+001    1.0607118704E+000    7.6905662611E+001    1.2847494669E+000    1.1702970125E+002    1.9517571073E+000    9.5151948591E+001    1.5850012444E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.6175555302E+002    4.2506479656E+001    1.1120059155E+002    2.9172151136E+001    2.4195360284E+002    6.3659298388E+001    1.2068321608E+002    3.1713400704E+001    1.4904568976E+002    3.9100362032E+001    2.2206249528E+002    5.8354070458E+001    1.7624470437E+002    4.6370932663E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.8771391159E+002    5.6519299595E+001    1.2965673298E+002    3.9167478444E+001    2.7939009633E+002    8.3834501195E+001    1.4005032983E+002    4.2168140247E+001    1.7378304315E+002    5.2497417139E+001    2.5769884760E+002    7.7591257086E+001    2.0351432818E+002    6.1067025685E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.1972787567E+002    2.4072145818E+002    3.5323842247E+002    1.6224915372E+002    7.8715317909E+002    3.6769678463E+002    3.8776060760E+002    1.7959840766E+002    4.7345669292E+002    2.1746770130E+002    7.1349679676E+002    3.3046907307E+002    5.7338091979E+002    2.6783900031E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    8.5523846708E+002    5.3957687326E+002    5.9297470819E+002    3.7537676270E+002    1.2678467467E+003    7.9695064911E+002    6.3807966276E+002    4.0256962541E+002    7.9478286184E+002    5.0312941446E+002    1.1740950126E+003    7.4074604942E+002    9.2352943885E+002    5.8051762777E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.9513837683E+002    1.0610349048E+002    3.3945934696E+002    7.2060229915E+001    7.4326390756E+002    1.6103798010E+002    3.6941477806E+002    7.9162107447E+001    4.5498815974E+002    9.6584618139E+001    6.7973965292E+002    1.4566180520E+002    5.4141094045E+002    1.1730385852E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    5.7822904600E+002    2.2361855889E+002    3.9755601302E+002    1.5371184971E+002    8.6483376654E+002    3.3444793632E+002    4.3140738972E+002    1.6683820962E+002    5.3285696911E+002    2.0602488121E+002    7.9380882078E+002    3.0698974009E+002    6.2996528973E+002    2.4361975591E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    4.7499740243E+002    6.5542485917E+001    3.2379873564E+002    4.4418773900E+001    7.1749464528E+002    9.9676952037E+001    3.5438792106E+002    4.8900194414E+001    4.3399774428E+002    5.9535895465E+001    6.5208956642E+002    8.9978536735E+001    5.2264000272E+002    7.2607040103E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    3.2083802458E+002    3.2561953453E+001    2.2065354611E+002    2.2346380050E+001    4.7991885813E+002    4.8856011273E+001    2.3937208908E+002    2.4293949673E+001    2.9574896607E+002    2.9951563941E+001    4.4045531043E+002    4.4701949948E+001    3.4958420243E+002    3.5587869585E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.5711796094E+002    6.0019838865E+001    3.1352863445E+002    4.0856340044E+001    6.8577911907E+002    9.0820974495E+001    3.4104835737E+002    4.4779836287E+001    4.2023240101E+002    5.4761052059E+001    6.2754417482E+002    8.2396894177E+001    4.9953766626E+002    6.6156137428E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.3885901235E+002    5.6737990608E+001    3.0068446390E+002    3.8619333626E+001    6.5913390479E+002    8.5857815510E+001    3.2742564954E+002    4.2331302094E+001    4.0301695069E+002    5.1762721205E+001    6.0247778539E+002    7.7891482155E+001    4.8012866446E+002    6.2540855499E+001
