#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper    1.4572670671E-002    1.4512447335E-002    9.8239397949E-003    9.7834031814E-003    2.2267110528E-002    2.2174918831E-002    1.0872435169E-002    1.0827503507E-002    1.3167338972E-002    1.3113006460E-002    2.0005765191E-002    1.9923088931E-002    1.6219887888E-002    1.6152733284E-002
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.2772741976E+001    1.2740770107E+001    9.1099897148E+000    9.0871862004E+000    1.8355017986E+001    1.8309072938E+001    9.5295373239E+000    9.5056836261E+000    1.2210408972E+001    1.2179844696E+001    1.7534773316E+001    1.7490881449E+001    1.3370227518E+001    1.3336760062E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -7.3517564814E+000    7.3333540583E+000   -5.2435433249E+000    5.2304180394E+000   -1.0564812371E+001    1.0538367242E+001   -5.4850272490E+000    5.4712974972E+000   -7.0280878971E+000    7.0104956595E+000   -1.0092694553E+001    1.0067431198E+001   -7.6956582221E+000    7.6763949673E+000
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -6.1114605571E-001    1.5170672543E+000   -4.0477947585E-001    1.0549734110E+000   -9.4850828308E-001    2.2417356120E+000   -4.5596624115E-001    1.1318594746E+000   -5.4253880610E-001    1.4140144178E+000   -8.3899820177E-001    2.0826718695E+000   -6.9091577883E-001    1.6329330317E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -1.9006567896E+000    1.8958991932E+000   -1.3495878257E+000    1.3462096281E+000   -2.7424083432E+000    2.7355437308E+000   -1.4180494564E+000    1.4144998902E+000   -1.8088954885E+000    1.8043675828E+000   -2.6092741886E+000    2.6027428287E+000   -1.9976348442E+000    1.9926344988E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.8603526071E+000    1.3166383105E+000    1.3037897144E+000    9.2427983232E-001    2.7241636992E+000    1.9248847037E+000    1.3879791541E+000    9.8232266375E-001    1.7475108233E+000    1.2388416574E+000    2.5539434926E+000    1.8075174740E+000    1.9843450157E+000    1.4021313655E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    5.3224783369E-002    5.3091554666E-002    3.4582967812E-002    3.4496402049E-002    8.4564078628E-002    8.4352403505E-002    3.9710154687E-002    3.9610754895E-002    4.6352651721E-002    4.6236624876E-002    7.3068454127E-002    7.2885554080E-002    6.1598467075E-002    6.1444277929E-002
