#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper    7.8917033557E-001    1.5453698194E-001    5.4060603708E-001    1.0557659167E-001    1.1861148186E+000    2.3331522192E-001    5.8878729263E-001    1.1529755631E-001    7.2459146628E-001    1.4150766384E-001    1.0833948550E+000    2.1215264133E-001    8.6399397695E-001    1.6995230421E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.2772741976E+001    1.2740770107E+001    9.1099897148E+000    9.0871862004E+000    1.8355017986E+001    1.8309072938E+001    9.5295373239E+000    9.5056836261E+000    1.2210408972E+001    1.2179844696E+001    1.7534773316E+001    1.7490881449E+001    1.3370227518E+001    1.3336760062E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    7.5478757951E-001    7.5289824593E-001    5.3834228382E-001    5.3699474157E-001    1.0846644850E+000    1.0819494257E+000    5.6313487141E-001    5.6172527003E-001    7.2155728578E-001    7.1975113205E-001    1.0361932569E+000    1.0335995276E+000    7.9009516391E-001    7.8811745076E-001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.8605378270E+000    1.3166369888E+000    1.3039153532E+000    9.2427893761E-001    2.7244448864E+000    1.9248826933E+000    1.3881173437E+000    9.8232167770E-001    1.7476792209E+000    1.2388404582E+000    2.5541977676E+000    1.8075156596E+000    1.9845498391E+000    1.4021299011E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    2.3222915962E+000    2.2637428934E+000    1.6605051289E+000    1.6220457667E+000    3.3286346338E+000    3.2366256824E+000    1.7326244031E+000    1.6889421578E+000    2.2256278392E+000    2.1740795327E+000    3.1881061082E+000    3.1077288303E+000    2.4246558849E+000    2.3576343971E+000
