#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1969150
#overflow:lower center upper    8.2212416274E+001    1.1812547533E+000    5.5334759608E+001    7.9523012818E-001    1.2597609929E+002    1.8105187053E+000    6.1337361297E+001    8.8131516955E-001    7.4166938308E+001    1.0658722343E+000    1.1286347801E+002    1.6216591838E+000    9.1763958529E+001    1.3188244780E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.0178973924E+002    5.1001691131E+001    7.0601114657E+001    3.5537253170E+001    1.5080616357E+002    7.5197047543E+001    7.5943687034E+001    3.8051541330E+001    9.4628919550E+001    4.7631710740E+001    1.3973976823E+002    7.0016531641E+001    1.0985076231E+002    5.4775300960E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.2307194357E+003    7.9679137027E+002    8.4486682835E+002    5.4537829754E+002    1.8438153527E+003    1.1974932645E+003    9.1821997340E+002    5.9447322402E+002    1.1324018823E+003    7.3098787877E+002    1.6895656673E+003    1.0938572222E+003    1.3430785404E+003    8.7228230502E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.7803817548E+002    6.2626162028E+001    2.6080720651E+002    4.3224153887E+001    5.6331951570E+002    9.3287994157E+001    2.8204820154E+002    4.6724372072E+001    3.4956819425E+002    5.7934708264E+001    5.1898125902E+002    8.5974926672E+001    4.1033520619E+002    6.7953172669E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.9984175917E+002    1.8673445133E+002    4.7996761257E+002    1.2647692135E+002    1.0502062032E+003    2.8445162791E+002    5.2214067873E+002    1.3931957029E+002    6.4331585722E+002    1.6952104048E+002    9.6076211567E+002    2.5635421748E+002    7.6499493967E+002    2.0720126702E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.1929441862E+002    5.1306840270E+001    2.8878648207E+002    3.5329314555E+001    6.2602423916E+002    7.6619124950E+001    3.1282882089E+002    3.8279208194E+001    3.8706970721E+002    4.7353004001E+001    5.7561897022E+002    7.0435448815E+001    4.5601080399E+002    5.5811175645E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    6.5539659965E+002    1.4319152159E+002    4.5202069860E+002    1.0005373435E+002    9.7723046360E+002    2.1049601875E+002    4.8898086017E+002    1.0683289085E+002    6.0585771953E+002    1.3410520251E+002    8.9974657191E+002    1.9657727969E+002    7.1183769177E+002    1.5333025903E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.4540615408E+002    6.2863919234E+001    3.7424624165E+002    4.2985734295E+001    8.1770430257E+002    9.4615495928E+001    4.0691875805E+002    4.6901758899E+001    5.0161414115E+002    5.7615146902E+001    7.4874864729E+002    8.6301326337E+001    5.9563507787E+002    6.8920156233E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    7.8118708339E+002    1.6720177190E+002    5.3151518933E+002    1.1162601758E+002    1.1827179110E+003    2.5861630272E+002    5.8283111659E+002    1.2474655238E+002    7.1240671390E+002    1.4961590180E+002    1.0724352257E+003    2.2953921514E+002    8.6151958946E+002    1.8838220751E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.5795654189E+002    8.3117880549E+001    3.8230039765E+002    5.6850187509E+001    8.3801206967E+002    1.2510165880E+002    4.1628240051E+002    6.2012913627E+001    5.1240938261E+002    7.6198114524E+001    7.6597816666E+002    1.1410652440E+002    6.1042773385E+002    9.1126995477E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.7477677642E+002    6.1103257744E+001    3.2343578070E+002    4.1126687626E+001    7.1766519161E+002    9.3621520007E+001    3.5422331554E+002    4.5588157684E+001    4.3351126423E+002    5.5123407522E+001    6.5178668493E+002    8.3884241566E+001    5.2276423268E+002    6.8196120756E+001
