#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1969150
#overflow:lower center upper    8.4332056724E+001    1.2461382301E+000    5.6790704878E+001    8.4132867441E-001    1.2915103259E+002    1.9039964995E+000    6.2918790940E+001    9.2972368790E-001    7.6118388062E+001    1.1276595820E+000    1.1577337902E+002    1.7107330146E+000    9.4076654744E+001    1.3869159055E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.3267009680E+002    2.3822527691E+001    9.1416131616E+001    1.6441980664E+001    1.9798227282E+002    3.5486301777E+001    9.8983025069E+001    1.7773604696E+001    1.2252794883E+002    2.2037709646E+001    1.8213317685E+002    3.2704224641E+001    1.4421495169E+002    2.5849058218E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.8574895059E+002    4.5602821907E+001    1.9625677339E+002    3.1305261559E+001    4.2795944317E+002    6.8335316065E+001    2.1319269543E+002    3.4023531849E+001    2.6304919562E+002    4.1959437778E+001    3.9228405954E+002    6.2604814706E+001    3.1173574049E+002    4.9777054099E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    2.7161588905E+002    4.7039677970E+001    1.8595197930E+002    3.2219409664E+001    4.0821640618E+002    7.0649125795E+001    2.0264824555E+002    3.5095547044E+001    2.4923735234E+002    4.3184699559E+001    3.7288180191E+002    6.4577370434E+001    2.9735444722E+002    5.1462487616E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    9.9498171339E+002    5.1172363435E+002    6.8276834684E+002    3.5026351535E+002    1.4915172302E+003    7.6907731313E+002    7.4233985089E+002    3.8178877190E+002    9.1513613174E+002    4.6946933028E+002    1.3659384046E+003    7.0250835298E+002    1.0864562884E+003    5.6021403319E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    7.2353998090E+002    2.0239885496E+002    4.9745738021E+002    1.3848019582E+002    1.0827072368E+003    3.0454304072E+002    5.3982154075E+002    1.5100652986E+002    6.6675794908E+002    1.8560941103E+002    9.9329568966E+002    2.7785874385E+002    7.8866945825E+002    2.2183632544E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    4.7011366754E+002    6.7305115757E+001    3.2246142958E+002    4.6022948052E+001    7.0516864282E+002    1.0131716412E+002    3.5074424501E+002    5.0215264183E+001    4.3220531044E+002    6.1686021104E+001    6.4538504014E+002    9.2398323711E+001    5.1366145215E+002    7.3801809223E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.4198164803E+002    1.3658707779E+002    3.7165262837E+002    9.3743163424E+001    8.1348849979E+002    2.0510009515E+002    4.0436378917E+002    1.0190542157E+002    4.9813783878E+002    1.2564694358E+002    7.4404739070E+002    1.8751051664E+002    5.9256418781E+002    1.4939974116E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.4748647275E+002    6.8770912519E+001    3.7591284811E+002    4.7285668922E+001    8.2026467942E+002    1.0288366308E+002    4.0847085035E+002    5.1308871568E+001    5.0384794680E+002    6.3378486048E+001    7.5160456627E+002    9.4410610031E+001    5.9750011669E+002    7.4942883970E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    6.0156966538E+002    1.2916957069E+002    4.0945250728E+002    8.6301383360E+001    9.1047843243E+002    1.9969209107E+002    4.4882145037E+002    9.6371338847E+001    5.4880221876E+002    1.1567248906E+002    8.2585146837E+002    1.7732755783E+002    6.6321393968E+002    1.4546042358E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.5173399862E+002    5.0603073162E+001    3.0851344487E+002    3.3998574328E+001    6.8097340500E+002    7.7709565883E+001    3.3703146969E+002    3.7754138875E+001    4.1351038290E+002    4.5569370547E+001    6.2015292250E+002    6.9469297871E+001    4.9603707091E+002    5.6605478510E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    4.2596411638E+002    5.5163286493E+001    2.9176808510E+002    3.7599323410E+001    6.3998606103E+002    8.3353733351E+001    3.1780497509E+002    4.1156440685E+001    3.9106604458E+002    5.0395569069E+001    5.8477531569E+002    7.5729684809E+001    4.6618092396E+002    6.0716823062E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    2.9323274950E+002    3.1463696834E+001    1.9973905225E+002    2.1162663781E+001    4.4327590894E+002    4.8205287972E+001    2.1877623740E+002    2.3474558077E+001    2.6771660473E+002    2.8364991377E+001    4.0255802558E+002    4.3194232897E+001    3.2289261498E+002    3.5113867403E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    2.4200488547E+002    1.6873054471E+001    1.6513293800E+002    1.1352593690E+001    3.6518992647E+002    2.5886307889E+001    1.8055595211E+002    1.2588714518E+001    2.2133292911E+002    1.5216242409E+001    3.3223099754E+002    2.3163795671E+001    2.6601294576E+002    1.8856196509E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.7191903037E+002    3.0168662782E+001    1.8600969298E+002    2.0824700436E+001    4.0919681887E+002    4.4965250881E+001    2.0287441442E+002    2.2508354003E+001    2.4931470782E+002    2.7912008355E+001    3.7329796270E+002    4.1416374347E+001    2.9806860293E+002    3.2753748056E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    1.8235603405E+002    1.3575326012E+001    1.2478066900E+002    9.3303375913E+000    2.7430375534E+002    2.0320952605E+001    1.3605290359E+002    1.0128332362E+001    1.6724749950E+002    1.2505748239E+001    2.5034340518E+002    1.8636582869E+001    1.9980931758E+002    1.4802260608E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.7935370536E+002    1.8200026293E+001    1.2241481868E+002    1.2465675330E+001    2.7057502797E+002    2.7354214001E+001    1.3381291445E+002    1.3578746848E+001    1.6407647507E+002    1.6708141135E+001    2.4622172535E+002    2.4985499276E+001    1.9709322472E+002    1.9925453902E+001
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.2647828040E+002    8.6480747925E+000    8.6416737427E+001    5.9011623875E+000    1.9055710346E+002    1.3049199359E+001    9.4363410456E+001    6.4521894881E+000    1.1582710179E+002    7.9095156433E+000    1.7363288011E+002    1.1872316170E+001    1.3880628340E+002    9.5053442330E+000
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.1571356794E+002    1.1424294664E+001    7.9245976647E+001    7.8819695720E+000    1.7388991767E+002    1.7026507967E+001    8.6332031649E+001    8.5234824752E+000    1.0621590304E+002    1.0564454515E+001    1.5885478523E+002    1.5683587565E+001    1.2666551261E+002    1.2402509522E+001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    9.7234538518E+001    7.0168915766E+000    6.6347705680E+001    4.7703095968E+000    1.4673635436E+002    1.0633924476E+001    7.2545125055E+001    5.2351899303E+000    8.8927940211E+001    6.3937976795E+000    1.3348626274E+002    9.6329827540E+000    1.0688621741E+002    7.7460011077E+000
