#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 725513
#overflow:lower center upper   -1.9373943791E+000    3.3791554461E-001   -1.3335182527E+000    2.3340242006E-001   -2.8952221466E+000    5.0312820912E-001   -1.4454587810E+000    2.5211335206E-001   -1.7873569287E+000    3.1283668733E-001   -2.6597085673E+000    4.6389980208E-001   -2.1089480187E+000    3.6649044047E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -4.9365779473E+001    4.8437530018E+001   -3.4608654646E+001    3.3241531503E+001   -7.2245794241E+001    7.2626071113E+001   -3.6831013958E+001    3.6138461971E+001   -4.6387080602E+001    4.4554681971E+001   -6.7770706888E+001    6.6496380373E+001   -5.2625538528E+001    5.2902541160E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.0034435015E+002    4.3225415697E+002    7.1201778578E+001    2.9727212609E+002    1.4404703989E+002    6.4610924545E+002    7.4865305492E+001    3.2249787320E+002    9.5434008508E+001    3.9844328579E+002    1.3775549814E+002    5.9341045732E+002    1.0492725739E+002    4.7064119575E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.2996476540E+002    2.3274853543E+002    2.2846917219E+002    1.6075071520E+002    4.8960382747E+002    3.4626235398E+002    2.4618140359E+002    1.7364993825E+002    3.0622449829E+002    2.1545929650E+002    4.5298475256E+002    3.1952362430E+002    3.5663896226E+002    2.5222565606E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002   -2.4870568939E+002    3.9909647751E+002   -1.7159334700E+002    2.7454829755E+002   -3.7001947723E+002    5.9619678681E+002   -1.8555531413E+002    2.9775946193E+002   -2.2999202077E+002    3.6798581562E+002   -3.4143004642E+002    5.4789067824E+002   -2.6953090431E+002    4.3428378501E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -3.1235801712E+001    6.2073968736E+001   -2.0693577585E+001    4.2939580058E+001   -4.8659461578E+001    9.2263235018E+001   -2.3304529192E+001    4.6312389540E+001   -2.7736260227E+001    5.7553284909E+001   -4.2881372173E+001    8.5216860454E+001   -3.5444698157E+001    6.7206713970E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -9.2366480863E+001    8.0269979171E+001   -6.3148535315E+001    5.4983505124E+001   -1.3910067154E+002    1.2066127578E+002   -6.8913145547E+001    5.9888140221E+001   -8.4639990417E+001    7.3696140751E+001   -1.2680325861E+002    1.1019684665E+002   -1.0132420615E+002    8.7892515875E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    4.3214050502E+001    8.3119563185E+001    2.7832114771E+001    5.6122241741E+001    6.9362928164E+001    1.2715520562E+002    3.2241307930E+001    6.2014169015E+001    3.7304268669E+001    7.5222425658E+001    5.9325443278E+001    1.1410883437E+002    5.0525590961E+001    9.2622847360E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.9268303600E+001    1.0273513421E+002    3.6378731059E+001    6.9989435312E+001    6.7409064935E+001    1.5551148164E+002    3.6758288776E+001    7.6649031015E+001    4.8759570319E+001    9.3809066267E+001    6.7636889314E+001    1.4103763258E+002    4.9102350955E+001    1.1327822684E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    3.2220526230E+001    7.7346714499E+001    2.0144474973E+001    5.2770973419E+001    5.3200200300E+001    1.1683954915E+002    2.4039216315E+001    5.7707139474E+001    2.7000280531E+001    7.0730614134E+001    4.4233229218E+001    1.0618370809E+002    3.8752279215E+001    8.5108680164E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -7.0613004628E+001    8.6016124032E+001   -4.8779548821E+001    5.8980582559E+001   -1.0509834654E+002    1.2911558267E+002   -5.2683226859E+001    6.4175246469E+001   -6.5380780791E+001    7.9053550769E+001   -9.6939485008E+001    1.1808531318E+002   -7.6556111578E+001    9.4050832185E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    6.7204594683E+001    8.0426461523E+001    4.4353404810E+001    5.3133259334E+001    1.0532885079E+002    1.2596634204E+002    5.0140267027E+001    6.0004889187E+001    5.9448279194E+001    7.1216197468E+001    9.2260325602E+001    1.1041166995E+002    7.6724016305E+001    9.1756851116E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -1.7688476153E+001    5.6556649805E+001   -9.7261552772E+000    3.7222667387E+001   -3.2646693060E+001    8.8953897715E+001   -1.3197087517E+001    4.2196006639E+001   -1.3036275273E+001    4.9890725022E+001   -2.4283229100E+001    7.7642532487E+001   -2.3780620332E+001    6.4796114716E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    1.2156765682E+002    7.2356467259E+001    8.3659076178E+001    5.0316762868E+001    1.8188302343E+002    1.0695761186E+002    9.0699673191E+001    5.3983996282E+001    1.1213092070E+002    6.7441157672E+001    1.6689144029E+002    9.9332958709E+001    1.3248787916E+002    7.7910444238E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.5007138472E+002    2.6274312880E+002    1.7206202233E+002    1.8111308811E+002    3.7347496227E+002    3.9163435874E+002    1.8657423745E+002    1.9602842186E+002    2.3062020123E+002    2.4275163257E+002    3.4330491073E+002    3.6070103134E+002    2.7204796103E+002    2.8527569322E+002
