#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 836000
#overflow:lower center upper   -3.8456691395E-005    5.9872046983E-007   -2.6487001613E-005    4.1648809422E-007   -5.7434112739E-005    8.8463813996E-007   -2.8691918829E-005    4.4669571141E-007   -3.5501370721E-005    5.5823223971E-007   -5.2794409169E-005    8.2194001395E-007   -4.1836360780E-005    6.4439126189E-007
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -6.2582037186E-011    9.6429758981E-011   -4.3910418717E-011    6.8310660337E-011   -9.1428753433E-011    1.3951371715E-010   -4.6691451238E-011    7.1944691988E-011   -5.8854530843E-011    9.1558950773E-011   -8.5914350869E-011    1.3238143915E-010   -6.6598857925E-011    1.0162507831E-010
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.2685925920E-011    2.2685912352E-011    1.6235952142E-011    1.6235942432E-011    3.2471311921E-011    3.2471292500E-011    1.6925604399E-011    1.6925594276E-011    2.1761563065E-011    2.1761550050E-011    3.1143866306E-011    3.1143847680E-011    2.3652868578E-011    2.3652854432E-011
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -5.2896616925E-010    4.4100863993E-010   -3.7814503891E-010    3.1557817840E-010   -7.5804890620E-010    6.3133078015E-010   -3.9465314983E-010    3.2902945210E-010   -5.0683982313E-010    4.2297946995E-010   -7.2617938160E-010    6.0542885356E-010   -5.5218068177E-010    4.5987621347E-010
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002   -2.1613256729E-008    2.1251079645E-008   -1.5327603950E-008    1.5070309283E-008   -3.1237023427E-008    3.0714567418E-008   -1.6125303171E-008    1.5855088674E-008   -2.0544075091E-008    2.0199214866E-008   -2.9671276385E-008    2.9174069670E-008   -2.2753783762E-008    2.2373214496E-008
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -2.9251887039E-009    2.0987493214E-009   -2.0990019423E-009    1.5056098637E-009   -4.1755137475E-009    2.9966157119E-009   -2.1824362369E-009    1.5658431078E-009   -2.8133590651E-009    2.0180167885E-009   -4.0157799261E-009    2.8812210930E-009   -3.0415425825E-009    2.1828054803E-009
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -3.3405244966E-009    2.1296654626E-009   -2.3898225447E-009    1.5243144946E-009   -4.7835424216E-009    3.0480304946E-009   -2.4923115906E-009    1.5889091435E-009   -3.2031551685E-009    2.0430872003E-009   -4.5859643852E-009    2.9236636264E-009   -3.4844449929E-009    2.2202572193E-009
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -1.8087696405E-008    1.4869412534E-008   -1.2848480067E-008    1.0544928900E-008   -2.6097080130E-008    2.1490657459E-008   -1.3494939325E-008    1.1093829499E-008   -1.7221226500E-008    1.4133703602E-008   -2.4831289699E-008    2.0413140625E-008   -1.9009727975E-008    1.5654301180E-008
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    3.8693737123E-008    4.0877244164E-008    2.7522737563E-008    2.9044201087E-008    5.5769894949E-008    5.8987564303E-008    2.8868774833E-008    3.0497854311E-008    3.6889600557E-008    3.8928866511E-008    5.3119832097E-008    5.6117410931E-008    4.0624105336E-008    4.2967931496E-008
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -3.9422266463E-011    1.1985374887E-009   -2.6524922281E-011    8.5665839407E-010   -6.0712962205E-011    1.7179961646E-009   -2.9412318854E-011    8.9420954044E-010   -3.5552196999E-011    1.1482064929E-009   -5.4119977317E-011    1.6453854008E-009   -4.4224751976E-011    1.2514288797E-009
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -9.9717176307E-009    4.5697302646E-009   -7.1352378490E-009    3.2710680369E-009   -1.4278424411E-008    6.5402135778E-009   -7.4397381173E-009    3.4094022409E-009   -9.5635862359E-009    4.3843165311E-009   -1.3689449654E-008    6.2734520477E-009   -1.0400740719E-008    4.7640456476E-009
