#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 512000
#overflow:lower center upper   -2.9414328850E-001    2.2088017013E-002   -2.0232592387E-001    1.5111674581E-002   -4.3956459484E-001    3.3218335934E-002   -2.1945557590E-001    1.6479514181E-002   -2.7118387104E-001    2.0254658090E-002   -4.0380803870E-001    3.0323040428E-002   -3.2018920636E-001    2.4197018468E-002
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -5.3968552412E+001    1.3503885892E+001   -3.6937758121E+001    9.2971253588E+000   -8.1111150448E+001    2.0165713220E+001   -4.0265068806E+001    1.0075032038E+001   -4.9508852070E+001    1.2461232827E+001   -7.4089520832E+001    1.8538507898E+001   -5.9083272843E+001    1.4689180583E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -7.3182606630E+000    1.2199439848E+001   -4.7808106943E+000    8.3771128559E+000   -1.1560484094E+001    1.8270605445E+001   -5.4600365578E+000    9.1018058281E+000   -6.4078726344E+000    1.1228110807E+001   -1.0046710568E+001    1.6747728304E+001   -8.4209289618E+000    1.3308739434E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    2.0113658073E+001    1.0808864460E+001    1.3992492484E+001    7.4270302975E+000    2.9678061435E+001    1.6173396982E+001    1.5006476736E+001    8.0643199002E+000    1.8754582729E+001    9.9546849356E+000    2.7612585889E+001    1.4838707966E+001    2.1618199119E+001    1.1781083382E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    4.9164374624E+001    1.3364404984E+001    3.3744373984E+001    9.1430533358E+000    7.3646740978E+001    2.0097065349E+001    3.6680749040E+001    9.9709675764E+000    4.5228657741E+001    1.2254725195E+001    6.7494212743E+001    1.8347024651E+001    5.3646021135E+001    1.4639175857E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    2.0496151710E+001    1.3712033324E+001    1.3857877744E+001    9.3669777261E+000    3.1232143990E+001    2.0656333545E+001    1.5291849086E+001    1.0230327488E+001    1.8574154311E+001    1.2554858177E+001    2.8137683729E+001    1.8824258447E+001    2.2750229465E+001    1.5046559987E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -1.9828543185E+001    1.2931949956E+001   -1.3306597896E+001    8.8224931992E+000   -3.0471575861E+001    1.9510915950E+001   -1.4793757105E+001    9.6483198365E+000   -1.7835256396E+001    1.1825068248E+001   -2.7221172289E+001    1.7753338432E+001   -2.2196213721E+001    1.4212210826E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    2.0979095601E+000    8.5647127444E+000    1.2404931820E+000    5.8230113287E+000    3.6576975296E+000    1.2981455798E+001    1.5652165754E+000    6.3899944050E+000    1.6626724676E+000    7.8047672935E+000    2.8800682455E+000    1.1757874446E+001    2.6643530504E+000    9.4559982269E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    8.5876169930E+000    7.8373608065E+000    5.6616023202E+000    5.3503896011E+000    1.3460948178E+001    1.1820203388E+001    6.4070828964E+000    5.8473288244E+000    7.5884256656E+000    7.1712973595E+000    1.1789318032E+001    1.0759345596E+001    9.8052717728E+000    8.6101146138E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    2.5585222112E+000    7.7739180715E+000    1.8230923381E+000    5.2042139503E+000    3.6397293733E+000    1.1984796245E+001    1.9088722649E+000    5.7999952204E+000    2.4435486470E+000    6.9753734854E+000    3.5124100276E+000    1.0672249656E+001    2.6512646221E+000    8.7300079286E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.0117412234E+000    4.4630276210E+000    7.2026001298E-001    3.0350837105E+000    1.4563639716E+000    6.7589008667E+000    7.5484385175E-001    3.3297931149E+000    9.6538740434E-001    4.0680192325E+000    1.3889463234E+000    6.1269677084E+000    1.0608498266E+000    4.9233426208E+000
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001   -1.6377196702E+000    4.7355033433E+000   -1.1814817300E+000    3.1775008686E+000   -2.2932169973E+000    7.2839205082E+000   -1.2218763013E+000    3.5330828683E+000   -1.5835775415E+000    4.2589054793E+000   -2.2483068417E+000    6.5010299133E+000   -1.6704332856E+000    5.3057792964E+000
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -1.5814535078E+000    3.0050317526E+000   -1.0158559858E+000    2.0274984124E+000   -2.5613424000E+000    4.5990983062E+000   -1.1798970226E+000    2.2420058511E+000   -1.3615840886E+000    2.7175206098E+000   -2.1710630984E+000    4.1253906708E+000   -1.8657421456E+000    3.3500915540E+000
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    4.0343596482E+000    2.2264673575E+000    2.7688329136E+000    1.5132690701E+000    6.0467245539E+000    3.3738320788E+000    3.0099708360E+000    1.6611314800E+000    3.7111548210E+000    2.0282826664E+000    5.5384804639E+000    3.0565559440E+000    4.4045766168E+000    2.4575787686E+000
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001   -4.3747443862E-001    1.5576802136E+000   -3.1142436913E-001    1.0640921146E+000   -6.2784749762E-001    2.3469282048E+000   -3.2639264136E-001    1.1621601502E+000   -4.1741198727E-001    1.4262365063E+000   -6.0057700430E-001    2.1384264628E+000   -4.5733890841E-001    1.7095577945E+000
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001   -1.6622714898E-001    1.4857491689E+000   -9.5325076874E-002    1.0091299337E+000   -2.9520302762E-001    2.2527067021E+000   -1.2401940189E-001    1.1084935549E+000   -1.2776723249E-001    1.3525689471E+000   -2.2820122584E-001    2.0396775359E+000   -2.1503283985E-001    1.6409246322E+000
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001   -9.2027073875E-001    9.1531923124E-001   -6.4338025168E-001    6.2666947835E-001   -1.3480298715E+000    1.3753752853E+000   -6.8659919453E-001    6.8290495443E-001   -8.6234301500E-001    8.3994503400E-001   -1.2633731131E+000    1.2565755467E+000   -9.8193671598E-001    1.0018557596E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001   -8.9798887211E-001    7.9596606275E-001   -6.0247723673E-001    5.4314414730E-001   -1.3803574018E+000    1.2005139779E+000   -6.6997505226E-001    5.9385747536E-001   -8.0751940308E-001    7.2799337614E-001   -1.2327839505E+000    1.0927242172E+000   -1.0054848506E+000    8.7448266381E-001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    8.1243833133E-001    6.6128461845E-001    5.4842268289E-001    4.5109615752E-001    1.2396727945E+000    9.9773101091E-001    6.0614716997E-001    4.9337381627E-001    7.3506836529E-001    6.0461852772E-001    1.1153378029E+000    9.0782980689E-001    9.0300686831E-001    7.2677077339E-001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001   -2.9008254860E-001    4.6823216332E-001   -1.9885025677E-001    3.1890393718E-001   -4.3522140481E-001    7.0815619508E-001   -2.1642592319E-001    3.4934048498E-001   -2.6652532388E-001    4.2743709023E-001   -3.9823334270E-001    6.4280205912E-001   -3.1702552442E-001    5.1583765559E-001
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    5.8265817183E-001    3.3357068165E-001    3.9368152137E-001    2.2734311539E-001    8.8848636462E-001    5.0422075282E-001    4.3471188925E-001    2.4887171970E-001    5.2766386472E-001    3.0471520855E-001    7.9988924718E-001    4.5793505407E-001    6.4719439939E-001    3.6728627503E-001
