#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 512000
#overflow:lower center upper    1.1456359551E+001    1.7490905682E-001    7.7243099766E+000    1.1813551122E-001    1.7509516708E+001    2.6699659350E-001    8.5474055718E+000    1.3049683367E-001    1.0353138345E+001    1.5834078316E-001    1.5727607128E+001    2.4011998896E-001    1.2754344468E+001    1.9448660875E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    7.1396876352E+001    1.3421869469E+001    4.8987765287E+001    9.2405219857E+000    1.0700585636E+002    2.0043559877E+001    5.3268060943E+001    1.0013840904E+001    6.5659859943E+001    1.2385365526E+001    9.8015605782E+001    1.8425913484E+001    7.7945586666E+001    1.4600201210E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    6.0412860110E+001    8.2544564955E+000    4.1387499379E+001    5.6432664244E+000    9.0701217466E+001    1.2422050696E+001    4.5073063116E+001    6.1585172085E+000    5.5472981809E+001    7.5638494811E+000    8.2936444608E+001    1.1331946090E+001    6.6068903587E+001    9.0485143719E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    6.4319250279E+001    1.0327704523E+001    4.3864428925E+001    6.8521697562E+000    9.7072555890E+001    1.6085972791E+001    4.7987557982E+001    7.7053342109E+000    5.8792889263E+001    9.1841810678E+000    8.8299245033E+001    1.4178158301E+001    7.0709936594E+001    1.1717401542E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    7.0447346029E+001    8.8082730225E+000    4.8352751201E+001    6.0307822872E+000    1.0554047483E+002    1.3233429294E+001    5.2559631643E+001    6.5717108105E+000    6.4808730366E+001    8.0832493176E+000    9.6712064303E+001    1.2092240730E+001    7.6878168241E+001    9.6395416578E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.0165506999E+002    9.3569525405E+000    6.9664698889E+001    6.3978207030E+000    1.5255129249E+002    1.4079136105E+001    7.5843212476E+001    6.9810717727E+000    9.3373811711E+001    8.5752025806E+000    1.3955489056E+002    1.2845483141E+001    1.1112195533E+002    1.0255574422E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.1216139897E+002    1.2405509098E+001    7.6727147640E+001    8.4687958004E+000    1.6867988187E+002    1.8704639150E+001    8.3681815525E+001    9.2555507805E+000    1.0283983640E+002    1.1350996374E+001    1.5397826946E+002    1.7030625867E+001    1.2287039980E+002    1.3624899810E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    8.7495131744E+001    6.5199684072E+000    6.0032877196E+001    4.4658654207E+000    1.3112645000E+002    9.7916934533E+000    6.5278710331E+001    4.8644435472E+000    8.0463974742E+001    5.9857414670E+000    1.2011573586E+002    8.9507928885E+000    9.5515595325E+001    7.1325001890E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    8.2171958009E+001    7.0440456291E+000    5.6338508849E+001    4.8276883718E+000    1.2325841555E+002    1.0573604656E+001    6.1307176037E+001    5.2554491320E+000    7.5512295341E+001    6.4707042767E+000    1.1280793578E+002    9.6702605880E+000    8.9784333670E+001    7.7020627300E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    8.4087777261E+001    6.5731010823E+000    5.7340227359E+001    4.3982885870E+000    1.2694557059E+002    1.0150121918E+001    6.2736537962E+001    4.9040849813E+000    7.6854930521E+001    5.8951660874E+000    1.1543802542E+002    9.0237348938E+000    9.2470144264E+001    7.3935879264E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    6.9783141570E+001    4.2479233646E+000    4.7709103040E+001    2.8886322604E+000    1.0501038358E+002    6.4328767635E+000    5.2064079381E+001    3.1693072894E+000    6.3946028264E+001    3.8717256959E+000    9.5800226058E+001    5.8316666382E+000    7.6492037286E+001    4.6858589834E+000
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    6.7144180429E+001    4.4021051561E+000    4.5848524789E+001    2.9708050820E+000    1.0117728060E+002    6.7247410815E+000    5.0095192924E+001    3.2843398439E+000    6.1452236056E+001    3.9818645423E+000    9.2177387244E+001    6.0433316644E+000    7.3699914771E+001    4.8984598286E+000
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    5.2459985992E+001    2.9458000968E+000    3.5762163489E+001    1.9878576275E+000    7.9215877996E+001    4.5091654868E+000    3.9139551667E+001    2.1978140655E+000    4.7933165193E+001    2.6643888049E+000    7.2018519144E+001    4.0440758161E+000    5.7702711740E+001    3.2845823698E+000
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    4.3791897889E+001    3.2408883991E+000    2.9933444869E+001    2.2251686052E+000    6.5915361997E+001    4.8553999774E+000    3.2672430570E+001    2.4179747010E+000    4.0120748236E+001    2.9824642564E+000    6.0118728147E+001    4.4491811959E+000    4.8014302546E+001    3.5367877294E+000
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    4.3009490456E+001    3.7655797051E+000    2.9330627814E+001    2.5188076631E+000    6.4914197381E+001    5.8168347535E+000    3.2088688971E+001    2.8094384442E+000    3.9312773364E+001    3.3760380253E+000    5.9044617592E+001    5.1694919270E+000    4.7285030653E+001    4.2371194703E+000
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    3.3964817643E+001    2.6568154227E+000    2.3189530890E+001    1.8073809766E+000    5.1185985045E+001    4.0192639136E+000    2.5340604079E+001    1.9822072488E+000    3.1081665830E+001    2.4224902094E+000    4.6627840693E+001    3.6473496658E+000    3.7285077371E+001    2.9277265225E+000
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    2.6564783206E+001    1.3955899961E+000    1.8178588002E+001    9.5774506861E-001    3.9930913404E+001    2.0913915044E+000    1.9819557424E+001    1.0412272464E+000    2.4365339696E+001    1.2836961780E+000    3.6468868828E+001    1.9159045308E+000    2.9086618036E+001    1.5234188418E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    2.1681672723E+001    1.2240646579E+000    1.4796237816E+001    8.3358741194E-001    3.2694566205E+001    1.8501957976E+000    1.6176347243E+001    9.1325495075E-001    1.9831868162E+001    1.1172837217E+000    2.9765199752E+001    1.6804298044E+000    2.3815492259E+001    1.3477262068E+000
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.6444429294E+001    8.6442255720E-001    1.1234588487E+001    5.9062241833E-001    2.4766015797E+001    1.3016764309E+000    1.2268924168E+001    6.4493176466E-001    1.5058076282E+001    7.9163001292E-001    2.2575367178E+001    1.1867031854E+000    1.8040149357E+001    9.4817177779E-001
