#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1868388
#overflow:lower center upper    3.5039175050E+002    5.3193562044E+000    2.2941325993E+002    3.5010527305E+000    5.5320585624E+002    8.3542077725E+000    2.6142164858E+002    3.9686860959E+000    3.0748988912E+002    4.6925723310E+000    4.8102748245E+002    7.3025592629E+000    4.0296817838E+002    6.0854017540E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    5.9141704979E+003    8.0483514182E+002    3.9644419802E+003    5.4140732949E+002    9.0936664775E+003    1.2329573534E+003    4.4124674720E+003    6.0047455258E+002    5.3136676811E+003    7.2566546399E+002    8.1191367700E+003    1.1048999342E+003    6.6240408953E+003    8.9811518282E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.5496441340E+004    1.5369660031E+003    1.0375433479E+004    1.0144086243E+003    2.3857175146E+004    2.4055587307E+003    1.1561645605E+004    1.1467056110E+003    1.3906523498E+004    1.3596441439E+003    2.1273943105E+004    2.1099894220E+003    1.7378128415E+004    1.7522656508E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    2.1103870515E+004    2.5688909717E+003    1.4122293114E+004    1.7129316063E+003    3.2507392342E+004    3.9733076347E+003    1.5745258310E+004    1.9166082303E+003    1.8928558641E+004    2.2958967142E+003    2.8971976907E+004    3.5266445487E+003    2.3679150407E+004    2.8942508863E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    2.2898746391E+004    1.5421407549E+003    1.5355343664E+004    1.0295878597E+003    3.5189431350E+004    2.3817198898E+003    1.7084386329E+004    1.1505664100E+003    2.0581255512E+004    1.3799893560E+003    3.1436032132E+004    2.1170934642E+003    2.5632810806E+004    1.7349008775E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.9977166844E+004    1.0033037065E+003    1.3378018977E+004    6.6745632278E+002    3.0747968749E+004    1.5560802770E+003    1.4904642826E+004    7.4854875606E+002    1.7930984343E+004    8.9461293887E+002    2.7425206957E+004    1.3773630668E+003    2.2397544813E+004    1.1334855327E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.1296196650E+004    1.3924677568E+003    1.4252793528E+004    9.1641146585E+002    3.2800069887E+004    2.1867152109E+003    1.5888749746E+004    1.0388977938E+003    1.9103472497E+004    1.2282954355E+003    2.9236007541E+004    1.9116182344E+003    2.3892343626E+004    1.5928548754E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.8846891203E+004    9.1221858193E+002    1.2604448093E+004    6.0432378256E+002    2.9052624768E+004    1.4218903446E+003    1.4061362352E+004    6.8059160986E+002    1.6894142682E+004    8.0999438719E+002    2.5873533307E+004    1.2523188896E+003    2.1162616317E+004    1.0357384246E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.7076497080E+004    6.9553783344E+002    1.1446148174E+004    4.6541112982E+002    2.6255648350E+004    1.0716480125E+003    1.2740499775E+004    5.1892958898E+002    1.5341636460E+004    6.2380534040E+002    2.3443087309E+004    9.5485356744E+002    1.9125232802E+004    7.8061365874E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.4138833345E+004    5.2039097288E+002    9.4697397602E+003    3.4727324335E+002    2.1757845131E+004    8.0434614361E+002    1.0548756119E+004    3.8825533376E+002    1.2692593400E+004    4.6546137361E+002    1.9410181316E+004    7.1440711494E+002    1.5848926975E+004    5.8590468019E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.2438258842E+004    4.3812708740E+002    8.3310111344E+003    2.9222498032E+002    1.9140369483E+004    6.7776797891E+002    9.2799848376E+003    3.2687957211E+002    1.1166319204E+004    3.9167843578E+002    1.7075585621E+004    6.0147297858E+002    1.3942296050E+004    4.9370216303E+002
