#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 768000
#overflow:lower center upper    1.1589348722E+001    1.3815335252E-001    7.8143648244E+000    9.3190976524E-002    1.7712762350E+001    2.1117704169E-001    8.6466266527E+000    1.0307399395E-001    1.0473841722E+001    1.2490682991E-001    1.5910178338E+001    1.8966074189E-001    1.2902393382E+001    1.5382633218E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    5.8736038717E+001    8.4769432285E+000    4.0225736197E+001    5.7283775342E+000    8.8197465007E+001    1.2916644008E+001    4.3822013648E+001    6.3245109811E+000    5.3915833665E+001    7.6779266088E+000    8.0634457840E+001    1.1637382028E+001    6.4245111311E+001    9.4087877918E+000
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    5.1382082714E+001    4.7179937391E+000    3.5276146743E+001    3.2331187825E+000    7.6951612350E+001    7.0810142051E+000    3.8335345371E+001    3.5200192342E+000    4.7281741490E+001    4.3334519383E+000    7.0538743722E+001    6.4769922445E+000    5.6053367300E+001    5.1579775650E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    8.6339067531E+001    1.0730292085E+001    5.9033738401E+001    7.3215867733E+000    1.2988883990E+002    1.6179866343E+001    6.4416189418E+001    8.0056983152E+000    7.9124797236E+001    9.8133556264E+000    1.1852865894E+002    1.4730841637E+001    9.4614090968E+001    1.1785795818E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    9.3745163691E+001    9.8055416277E+000    6.4211358918E+001    6.7075674964E+000    1.4076200340E+002    1.4744870258E+001    6.9941758627E+001    7.3157568746E+000    8.6064526697E+001    8.9903660597E+000    1.2869595251E+002    1.3461318643E+001    1.0253435942E+002    1.0740510863E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    9.6986809250E+001    8.0996108476E+000    6.6434686698E+001    5.4848214758E+000    1.4565315713E+002    1.2334124415E+001    7.2360298233E+001    6.0429893616E+000    8.9044523637E+001    7.3514806770E+000    1.3314617316E+002    1.1119369703E+001    1.0609719102E+002    8.9844667976E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.1027994238E+002    1.0365254055E+001    7.5185504441E+001    6.9076814421E+000    1.6647024584E+002    1.6059157129E+001    8.2278091024E+001    7.7333493127E+000    1.0077352299E+002    9.2585851461E+000    1.5139535383E+002    1.4229707337E+001    1.2126084886E+002    1.1697868382E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.0057313212E+002    8.4666370329E+000    6.8798054877E+001    5.7200709558E+000    1.5124164091E+002    1.2911179173E+001    7.5035996038E+001    6.3168216943E+000    9.2212221178E+001    7.6667930375E+000    1.3806957635E+002    1.1623233398E+001    1.1016797427E+002    9.4048070775E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    8.9767756972E+001    5.4640718472E+000    6.1413303156E+001    3.7296330614E+000    1.3498780534E+002    8.2419795798E+000    6.6974279456E+001    4.0766561091E+000    8.2314203562E+001    4.9989458188E+000    1.2323565860E+002    7.5012288983E+000    9.8328297516E+001    6.0036520946E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    7.4610056147E+001    4.1149888255E+000    5.1026287367E+001    2.7962332324E+000    1.1223368491E+002    6.2374605552E+000    5.5665362700E+001    3.0701269682E+000    6.8392155926E+001    3.7478803399E+000    1.0242674784E+002    5.6491704277E+000    8.1753660148E+001    4.5435132136E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    7.6987194617E+001    4.0347261781E+000    5.2561113268E+001    2.7339103030E+000    1.1603903656E+002    6.1368384389E+000    5.7438907473E+001    3.0102442981E+000    7.0449331898E+001    3.6643469353E+000    1.0569014925E+002    5.5389836464E+000    8.4525567935E+001    4.4702176936E+000
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    6.3893614685E+001    5.6732141105E+000    4.3496439751E+001    3.8328596910E+000    9.6635368412E+001    8.6579415178E+000    4.7669998112E+001    4.2326937875E+000    5.8299661668E+001    5.1373037537E+000    8.7714920722E+001    7.7883451796E+000    7.0391478935E+001    6.3066485697E+000
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    5.8797390449E+001    3.0335570292E+000    4.0188136405E+001    2.0685594396E+000    8.8504792410E+001    4.5789210872E+000    4.3867787188E+001    2.2632881011E+000    5.3865437468E+001    2.7725560105E+000    8.0718683194E+001    4.1645509592E+000    6.4468975831E+001    3.3353939924E+000
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    4.4349885912E+001    2.1862695743E+000    3.0321548078E+001    1.4976622947E+000    6.6740019682E+001    3.2835724948E+000    3.3088736458E+001    1.6311405606E+000    4.0640935312E+001    2.0073644089E+000    6.0884749531E+001    3.0013713159E+000    4.8615002631E+001    2.3918315612E+000
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    4.1765068206E+001    2.7771574618E+000    2.8508920741E+001    1.8857194800E+000    6.2959723845E+001    4.2111865139E+000    3.1160245548E+001    2.0719925084E+000    3.8211413238E+001    2.5274897971E+000    5.7336240322E+001    3.8125585443E+000    4.5861346085E+001    3.0675274659E+000
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    3.1998366393E+001    2.0011838444E+000    2.1815661654E+001    1.3517191945E+000    4.8308094696E+001    3.0542288871E+000    2.3873466434E+001    1.4930510749E+000    2.9240225194E+001    1.8117522298E+000    4.3928242051E+001    2.7472805088E+000    3.5188754243E+001    2.2247722744E+000
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    2.4773049193E+001    1.2253695680E+000    1.6893154093E+001    8.3116387671E-001    3.7389629215E+001    1.8609427110E+000    1.8482773499E+001    9.1422852317E-001    2.2642431742E+001    1.1140353804E+000    3.4009126838E+001    1.6822212211E+000    2.7235486764E+001    1.3555545117E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    2.1625892942E+001    8.7824220621E-001    1.4781246328E+001    5.9903408597E-001    3.2553019616E+001    1.3253319665E+000    1.6134730846E+001    6.5524238248E-001    1.9811774593E+001    8.0290443860E-001    2.9688623727E+001    1.2056751816E+000    2.3712386389E+001    9.6540302722E-001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.7773983321E+001    9.0989409445E-001    1.2159473460E+001    6.2066486025E-001    2.6726396762E+001    1.3722210427E+000    1.3260883040E+001    6.7885734714E-001    1.6297729029E+001    8.3189685338E-001    2.4400615704E+001    1.2491277689E+000    1.9468137035E+001    9.9955813495E-001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    1.4442339256E+001    6.6187998812E-001    9.8713140357E+000    4.5560229445E-001    2.1740838811E+001    9.8899285996E-001    1.0775196997E+001    4.9381801201E-001    1.3230836174E+001    6.1065824637E-001    1.9826842622E+001    9.0864714684E-001    1.5836539172E+001    7.2040569838E-001
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    1.2447175177E+001    5.7591494802E-001    8.4808202415E+000    3.8728846819E-001    1.8805888241E+001    8.8465301506E-001    9.2866371716E+000    4.2968087844E-001    1.1367113115E+001    5.1909505221E-001    1.7087826212E+001    7.9063196309E-001    1.3698652033E+001    6.4440209726E-001
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    9.9560748875E+000    6.5006477741E-001    6.8040466813E+000    4.4787664269E-001    1.4989262647E+001    9.6996202290E-001    7.4280673182E+000    4.8500287336E-001    9.1196801798E+000    6.0030330958E-001    1.3667974863E+001    8.9242689892E-001    1.0918532036E+001    7.0654318832E-001
