#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3629958
#overflow:lower center upper   -5.3412268232E+001    1.5112792370E+000   -3.5781601413E+001    1.0149756306E+000   -8.2175824278E+001    2.3189571744E+000   -3.9850034128E+001    1.1275411280E+000   -4.7959218462E+001    1.3604041205E+000   -7.3325838531E+001    2.0747259192E+000   -5.9858806343E+001    1.6891830370E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.1051302097E+003    8.5740655801E+002   -2.0737493644E+003    5.7355401838E+002   -4.7940178539E+003    1.3214600050E+003   -2.3166876997E+003    6.3969724052E+002   -2.7795122318E+003    7.6875269358E+002   -4.2628086001E+003    1.1770714278E+003   -3.4920755446E+003    9.6258259929E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.0030793095E+003    1.0498080788E+003    2.0188012958E+003    7.0121312871E+002    4.6012730113E+003    1.6204949620E+003    2.2405491647E+003    7.8324492016E+002    2.7058635878E+003    9.3985825954E+002    4.1227103029E+003    1.4412055548E+003    3.3516756605E+003    1.1804067068E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    6.2047557652E+003    1.4659658654E+003    4.1667560825E+003    9.8024447628E+002    9.5202830681E+003    2.2600244518E+003    4.6292684655E+003    1.0937335504E+003    5.5848357073E+003    1.3138528497E+003    8.5180602587E+003    2.0125184699E+003    6.9347984704E+003    1.6462550535E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.2526480422E+003    1.0204920559E+003    2.1870545661E+003    6.8511605516E+002    4.9822629669E+003    1.5663515018E+003    2.4267483816E+003    7.6137270710E+002    2.9313787975E+003    9.1828283987E+002    4.4653251591E+003    1.4009597082E+003    3.6291977197E+003    1.1409673348E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.8913371968E+003    1.3226185406E+003    1.2515187968E+003    8.8368604349E+002    2.9498580665E+003    2.0409477186E+003    1.4110962581E+003    9.8678441727E+002    1.6774504498E+003    1.1844325110E+003    2.5964799940E+003    1.8157272993E+003    2.1487461098E+003    1.4866743999E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    7.3878803384E+002    1.0663249280E+003    5.0401335642E+002    7.1317950826E+002    1.1140912295E+003    1.6437411643E+003    5.5119786777E+002    7.9556787569E+002    6.7554513251E+002    9.5589717866E+002    1.0142286383E+003    1.4638803421E+003    8.1153029791E+002    1.1973397882E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.7313491601E+003    8.4124607573E+002    1.1579189378E+003    5.6279935407E+002    2.6685314531E+003    1.2963075855E+003    1.2917317575E+003    6.2764016466E+002    1.5519955816E+003    7.5433787494E+002    2.3768439940E+003    1.1548858709E+003    1.9438211770E+003    9.4426098432E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.2273617357E+003    8.4789349045E+002    8.1691854635E+002    5.6378236661E+002    1.9013441901E+003    1.3155305723E+003    9.1571484744E+002    6.3259969385E+002    1.0949419110E+003    7.5565543791E+002    1.6849561239E+003    1.1640116256E+003    1.3849839009E+003    9.5826346082E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -1.1184715002E+003    8.2457490720E+002   -7.3527313843E+002    5.4625717203E+002   -1.7564733263E+003    1.2844148000E+003   -8.3447359435E+002    6.1520207399E+002   -9.8550997391E+002    7.3216586221E+002   -1.5354685981E+003    1.1319992298E+003   -1.2794565507E+003    9.3559799919E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    2.0374605036E+002    4.4900535733E+002    1.3166859716E+002    2.9909874663E+002    3.2596295148E+002    6.9526236516E+002    1.5201165068E+002    3.3499567432E+002    1.7647960869E+002    4.0089156339E+002    2.7970821095E+002    6.1640696829E+002    2.3743909305E+002    5.0644548612E+002
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    2.2727016078E+002    3.3660137264E+002    1.5120559169E+002    2.2436200565E+002    3.5262488874E+002    5.2085822790E+002    1.6956261104E+002    2.5113286949E+002    2.0266566387E+002    3.0071953235E+002    3.1200276010E+002    4.6209567045E+002    2.5686027627E+002    3.7940540384E+002
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    2.7454038560E+002    2.5994055691E+002    1.8472052412E+002    1.7364087757E+002    4.2019066291E+002    4.0128699729E+002    2.0483016539E+002    1.9393746806E+002    2.4758679379E+002    2.3273639112E+002    3.7689663164E+002    3.5685358316E+002    3.0607677792E+002    2.9230690254E+002
