#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3736776
#overflow:lower center upper   -5.7093234626E+001    1.5608450678E+000   -3.8203149864E+001    1.0356501192E+000   -8.7958389745E+001    2.4301386432E+000   -4.2596343942E+001    1.1645213971E+000   -5.1204896871E+001    1.3881147952E+000   -7.8379170964E+001    2.1427712622E+000   -6.4070963258E+001    1.7701702382E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.4027824213E+003    1.3584046337E+003   -2.2925690375E+003    9.0946030079E+002   -5.2000634623E+003    2.0922271193E+003   -2.5387612267E+003    1.0134838457E+003   -3.0728031995E+003    1.2189785679E+003   -4.6714337855E+003    1.8648554373E+003   -3.7878487316E+003    1.5240275234E+003
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.1529308854E+003    1.0203751981E+003    2.1093780762E+003    6.8033934144E+002    4.8587218510E+003    1.5784533984E+003    2.3523510149E+003    7.6128552132E+002    2.8272665275E+003    9.1188045855E+002    4.3284306893E+003    1.4007992824E+003    3.5392074604E+003    1.1497826413E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    6.1097654973E+003    9.1097344984E+002    4.0749476387E+003    6.0777403869E+002    9.4462155701E+003    1.4084060585E+003    4.5583977547E+003    6.7966263683E+002    5.4617819300E+003    8.1461887523E+002    8.3876549928E+003    1.2506095378E+003    6.8808459599E+003    1.0259161529E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.3576801915E+003    2.2070984283E+003    3.6100158671E+003    1.4682214715E+003    8.1872614849E+003    3.4218370512E+003    3.9972790062E+003    1.6466806336E+003    4.8386190886E+003    1.9679039373E+003    7.3551714920E+003    3.0299657426E+003    5.9637941451E+003    2.4925467215E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    8.1998995168E+002    1.8431576975E+003    5.5905231686E+002    1.2269020220E+003    1.2376996766E+003    2.8555106519E+003    6.1178131243E+002    1.3751503087E+003    7.4931560179E+002    1.6444558036E+003    1.1257048761E+003    2.5303378453E+003    9.0156960279E+002    2.0800212304E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.6830567943E+003    9.6099226160E+002    1.1262686663E+003    6.4378264859E+002    2.5924882812E+003    1.4786699796E+003    1.2557016002E+003    7.1698086767E+002    1.5095737161E+003    8.6288236038E+002    2.3105468990E+003    1.3192767455E+003    1.8884295391E+003    1.0770980484E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.0118400867E+002    6.9716612296E+002    4.0545244842E+002    4.6719241928E+002    9.1813410545E+002    1.0722955757E+003    4.4853371811E+002    5.2014442959E+002    5.4344081264E+002    6.2619285931E+002    8.2532202817E+002    9.5708892832E+002    6.6879051227E+002    7.8108535902E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    3.2983636006E+002    5.7281191463E+002    2.1072656577E+002    3.8357523390E+002    5.3483319413E+002    8.8211556550E+002    2.4608560243E+002    4.2736575514E+002    2.8244351858E+002    5.1411808619E+002    4.5280847416E+002    7.8637203306E+002    3.8958509847E+002    6.4255375923E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.7313125313E+002    5.1863183139E+002    1.2302996100E+002    3.4654030883E+002    2.4703489619E+002    8.0060682800E+002    1.2917044294E+002    3.8694286659E+002    1.6490096988E+002    4.6447899816E+002    2.3767937090E+002    7.1199211686E+002    1.7994603815E+002    5.8318087461E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.4649105441E+002    3.3852982605E+002    9.8754331666E+001    2.2679048312E+002    2.2405271367E+002    5.2101469901E+002    1.0929461921E+002    2.5257165756E+002    1.3236357176E+002    3.0397449793E+002    2.0110696957E+002    4.6474310462E+002    1.6320527499E+002    3.7951938108E+002
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    8.2481181663E+002    3.2919799506E+002    5.4894074457E+002    2.2045681944E+002    1.2783427782E+003    5.0669213222E+002    6.1537882831E+002    2.4560932857E+002    7.3576273983E+002    2.9548528705E+002    1.1323244656E+003    4.5193210903E+002    9.3117499550E+002    3.6908648601E+002
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -3.5286099126E+002    3.2383293782E+002   -2.3634353592E+002    2.1615453695E+002   -5.4293802582E+002    5.0027343028E+002   -2.6326390939E+002    2.4160654567E+002   -3.1677875845E+002    2.8971880099E+002   -4.8441732444E+002    4.4456681013E+002   -3.9548884881E+002    3.6441095231E+002
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -1.5876249553E+002    1.8075332747E+002   -1.0648455527E+002    1.2088065173E+002   -2.4399707729E+002    2.7869659647E+002   -1.1845014403E+002    1.3485714999E+002   -1.4272463633E+002    1.6202018231E+002   -2.1795354321E+002    2.4814316527E+002   -1.7773321930E+002    2.0300916654E+002
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    1.1729693249E+002    1.3380117346E+002    7.9834533507E+001    8.9522135687E+001    1.7722715531E+002    2.0620933809E+002    8.7513354470E+001    9.9826903171E+001    1.0700476452E+002    1.1998936585E+002    1.6102847186E+002    1.8368595016E+002    1.2909643513E+002    1.5020773985E+002
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001   -1.9779074942E+001    9.2452081117E+001   -1.3194321755E+001    6.2026469813E+001   -3.0545373355E+001    1.4203202627E+002   -1.4756849645E+001    6.8977010520E+001   -1.7684769114E+001    8.3136050336E+001   -2.7153260918E+001    1.2692077300E+002   -2.2249969555E+001    1.0345947399E+002
