#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1971208
#overflow:lower center upper    8.3812889201E+001    5.1764284555E-001    5.6417978926E+001    3.4851469039E-001    1.2841324196E+002    7.9353583418E-001    6.2531448403E+001    3.8620500016E-001    7.5618811613E+001    4.6712532457E-001    1.1506065149E+002    7.1063440977E-001    9.3539230667E+001    5.7803019612E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    8.7856952835E+001    2.1048775622E+001    6.0894600873E+001    1.4592389193E+001    1.3025343150E+002    3.1204601382E+001    6.5548659227E+001    1.5704152897E+001    8.1618970394E+001    1.9558643368E+001    1.2061245385E+002    2.8896341114E+001    9.4879668079E+001    2.2730166780E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.7443325243E+002    3.8356669202E+001    1.8978794343E+002    2.6391566727E+001    4.0788096919E+002    5.7328138966E+001    2.0475023505E+002    2.8617293879E+001    2.5437881706E+002    3.5373456307E+001    3.7674955626E+002    5.2657095937E+001    2.9711010702E+002    4.1759166988E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.7644410533E+002    5.0313359016E+001    3.2834353788E+002    3.4463147847E+001    7.1091146921E+002    7.5596144453E+001    3.5546728282E+002    3.7537987812E+001    4.4008928728E+002    4.6192053211E+001    6.5407564016E+002    6.9071570282E+001    5.1784466218E+002    5.5066012551E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    7.2461598353E+002    1.0641589117E+002    4.9564038425E+002    7.2089535932E+001    1.0903462980E+003    1.6184568657E+002    5.4062432900E+002    7.9395184578E+001    6.6432257159E+002    9.6623897926E+001    9.9477285582E+002    1.4609067751E+002    7.9423393039E+002    1.1789221094E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    6.5973300061E+002    4.9286914721E+001    4.5286084389E+002    3.3597456127E+001    9.8884052998E+002    7.4464631851E+001    4.9221617917E+002    3.6772174235E+001    6.0698379299E+002    4.5031739065E+001    9.0569970303E+002    6.7662439176E+001    7.2029473763E+002    5.4241792115E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    6.3450652349E+002    4.4565790111E+001    4.3548486697E+002    3.0477250121E+001    9.5115202127E+002    6.7083630737E+001    4.7339511038E+002    3.3249819108E+001    5.8369421845E+002    4.0849627711E+001    8.7106809779E+002    6.1181148785E+001    6.9284154000E+002    4.8865297018E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.9536375424E+002    3.2524454802E+001    4.0819436530E+002    2.2137590670E+001    8.9357442808E+002    4.9224263230E+001    4.4419131990E+002    2.4265972533E+001    5.4711589105E+002    2.9671716895E+001    8.1733182198E+002    4.4650470764E+001    6.5090066468E+002    3.5856112986E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.9890008782E+002    3.5061704709E+001    4.0897155346E+002    2.3500429195E+001    9.0299352309E+002    5.4004366459E+001    4.4682972150E+002    2.6158973874E+001    5.4815758106E+002    3.1498372716E+001    8.2218659849E+002    4.8133677584E+001    6.5776175539E+002    3.9338052790E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.7193769813E+002    2.0922879722E+001    3.2310398533E+002    1.4033893461E+001    7.0956353110E+002    3.2246164732E+001    3.5210512490E+002    1.5610223991E+001    4.3306654835E+002    1.8810073775E+001    6.4788911977E+002    2.8723507742E+001    5.1686279230E+002    2.3488866062E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.3672998191E+002    1.9758449744E+001    2.9874199163E+002    1.3389341237E+001    6.5719635114E+002    3.0070270682E+001    3.2583721418E+002    1.4741461516E+001    4.0041339332E+002    1.7946159928E+001    5.9955499355E+002    2.7124946075E+001    4.7871730473E+002    2.1903893575E+001
