#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1971208
#overflow:lower center upper   -1.8991363844E+000    1.0225015404E-001   -1.3046567926E+000    7.0149799946E-002   -2.8439419299E+000    1.5340028458E-001   -1.4169151065E+000    7.6287195116E-002   -1.7486729956E+000    9.4024008087E-002   -2.6071869343E+000    1.4037183840E-001   -2.0715943007E+000    1.1174038117E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -1.1417359497E+002    3.1268255164E+001   -7.8287900547E+001    2.1582231333E+001   -1.7133362069E+002    4.6590026629E+001   -8.5183082591E+001    2.3328742191E+001   -1.0493176317E+002    2.8927351111E+001   -1.5674066776E+002    4.2925925170E+001   -1.2480344567E+002    3.3937272988E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -3.7801336086E+001    5.8319956816E+001   -2.4759006965E+001    3.9991413485E+001   -5.9573355933E+001    8.7509123128E+001   -2.8202968774E+001    4.3511581634E+001   -3.3185284533E+001    5.3601763481E+001   -5.1894719281E+001    8.0063249102E+001   -4.3394635921E+001    6.3743706870E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.0414425865E+002    6.0320203879E+001    7.3330433714E+001    4.1131025785E+001    1.5154073877E+002    9.1115324644E+001    7.7700356094E+001    4.5003933792E+001    9.8287112692E+001    5.5129222094E+001    1.4297211757E+002    8.2809243572E+001    1.1038584419E+002    6.6370549011E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    2.1648371987E+002    1.0256340808E+002    1.4724971491E+002    6.9634218281E+001    3.2765415700E+002    1.5560894376E+002    1.6151502099E+002    7.6520908914E+001    1.9736347640E+002    9.3332957583E+001    2.9719483581E+002    1.4080188221E+002    2.3867100700E+002    1.1334922055E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -5.1290780421E+001    8.1415204445E+001   -3.4132118296E+001    5.5403189221E+001   -7.9395981139E+001    1.2321816277E+002   -3.8267226199E+001    6.0742574376E+001   -4.5748363776E+001    7.4258656695E+001   -7.0413401410E+001    1.1176904357E+002   -5.7833903112E+001    8.9755012597E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.3645910908E+001    6.7668738760E+001    1.7093634902E+001    4.5957160404E+001    3.3366549403E+001    1.0264214743E+002    1.7641833756E+001    5.0486557457E+001    2.2911142547E+001    6.1597843826E+001    3.2461760239E+001    9.2897515423E+001    2.4304980651E+001    7.4766958284E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -3.4049015184E+001    4.9031002055E+001   -2.3263992874E+001    3.3404216539E+001   -5.1320631352E+001    7.4132557724E+001   -2.5403422510E+001    3.6581241911E+001   -3.1181469595E+001    4.4772733899E+001   -4.6743429405E+001    6.7311115192E+001   -3.7383156914E+001    5.3999901498E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.7068606061E+001    3.8960008693E+001    3.0697180145E+001    2.6165498692E+001    7.4542503015E+001    5.9890212344E+001    3.5117129828E+001    2.9067435768E+001    4.1144406919E+001    3.5070450130E+001    6.4617083718E+001    5.3485377071E+001    5.4298515305E+001    4.3625441595E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    3.1070678046E+001    2.9605838930E+001    2.1631574704E+001    1.9742925776E+001    4.5843066347E+001    4.5891018305E+001    2.3181333081E+001    2.2088440181E+001    2.8993487600E+001    2.6462071371E+001    4.2654685839E+001    4.0643714203E+001    3.3393169521E+001    3.3428098857E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    9.2866047784E+000    2.4580333969E+001    6.5577074609E+000    1.6547794634E+001    1.3385083647E+001    3.7704378434E+001    6.9285864391E+000    1.8338991770E+001    8.7895038876E+000    2.2179535475E+001    1.2748907789E+001    3.3744562050E+001    9.7500102610E+000    2.7464757510E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    7.1397487275E+000    1.9055375742E+001    4.7143497515E+000    1.2939866776E+001    1.1184962206E+001    2.8941747787E+001    5.3268516742E+000    1.4216909313E+001    6.3187929189E+000    1.7343715012E+001    9.8016444474E+000    2.6159746647E+001    8.1473899718E+000    2.1081850912E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -6.8854875780E+000    1.3374418108E+001   -4.6784707661E+000    9.0599111310E+000   -1.0432871509E+001    2.0375739160E+001   -5.1371515207E+000    9.9784382068E+000   -6.2707031736E+000    1.2143287053E+001   -9.4525877118E+000    1.8360770944E+001   -7.5995493896E+000    1.4842168426E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -2.3471794012E-001    8.8606281756E+000   -4.2265050911E-002    6.0164178455E+000   -6.7064949843E-001    1.3453885241E+001   -1.7511927941E-001    6.6107721480E+000   -5.6649192040E-002    8.0639961996E+000   -3.2222727750E-001    1.2164115331E+001   -4.8851689415E-001    9.8001269632E+000
