#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 872000
#overflow:lower center upper   -3.6925325692E-005    2.1045154736E-007   -2.5850106787E-005    1.4781340233E-007   -5.4162137739E-005    3.0761184751E-007   -2.7549391511E-005    1.5701451412E-007   -3.4647720328E-005    1.9811900456E-007   -5.0692107993E-005    2.8891370262E-007   -3.9452977108E-005    2.2407171660E-007
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    9.9083985240E-009    3.2146604186E-009    7.0758582156E-009    2.3032836473E-009    1.4218089126E-008    4.5961397950E-009    7.3924967504E-009    2.3984064267E-009    9.4839978247E-009    3.0871643318E-009    1.3602523434E-008    4.4131746991E-009    1.0356791076E-008    3.3479365048E-009
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.6895129628E-008    5.6028038821E-009    1.1932176660E-008    3.9539957373E-009    2.4539438104E-008    8.1447313135E-009    1.2605184437E-008    4.1801618487E-009    1.5993075898E-008    5.2996662495E-009    2.3194101057E-008    7.6916840714E-009    1.7875104827E-008    5.9328141664E-009
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    2.3047239634E-008    8.6205734472E-009    1.6418749839E-008    6.1489460353E-009    3.3152653250E-008    1.2383386172E-008    1.7195174749E-008    6.4316711768E-009    2.2006572633E-008    8.2416279476E-009    3.1639887762E-008    1.1834561563E-008    2.4149173654E-008    9.0203502215E-009
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002   -3.3665646016E-009    2.0927238838E-008   -2.3326658659E-009    1.4844255873E-008   -4.9758543714E-009    3.0239106273E-008   -2.5117396940E-009    1.5613476257E-008   -3.1265462540E-009    1.9896228291E-008   -4.6217129612E-009    2.8729492057E-008   -3.6245295478E-009    2.2026877397E-008
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    6.3591865154E-008    4.0046662918E-008    4.5196135105E-008    2.8415324285E-008    9.1705015222E-008    5.7846569567E-008    4.7444867640E-008    2.9878171005E-008    6.0577817412E-008    3.8085962932E-008    8.7300670622E-008    5.4977166033E-008    6.6800093520E-008    4.2136804051E-008
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.5662699271E-008    5.1259622399E-009    1.1055107592E-008    3.6235190749E-009    2.2765506030E-008    7.4396872300E-009    1.1685687973E-008    3.8243979700E-009    1.4817512329E-008    4.8567178676E-009    2.1502186590E-008    7.0370626816E-009    1.6582930914E-008    5.4192434462E-009
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.8574069350E-008    1.7413445112E-008    1.3194093873E-008    1.2362458928E-008    2.6817865467E-008    2.5140936947E-008    1.3857814356E-008    1.2991891282E-008    1.7684463676E-008    1.6569796908E-008    2.5498995925E-008    2.3905658884E-008    1.9534764995E-008    1.8313250755E-008
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    8.4612820339E-008    4.1261191571E-008    6.0291139360E-008    2.9336989173E-008    1.2171726796E-007    5.9497459200E-008    6.3128264157E-008    3.0784311296E-008    8.0810131735E-008    3.9321299696E-008    1.1615881907E-007    5.6644504546E-008    8.8661725461E-008    4.3339350952E-008
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    3.9679902193E-008    9.1710304187E-009    2.8259705110E-008    6.5516747212E-009    5.7107442473E-008    1.3154414947E-008    2.9604536728E-008    6.8423582684E-009    3.7877381602E-008    8.7814180147E-009    5.4473666770E-008    1.2590244112E-008    4.1598406463E-008    9.5819857456E-009
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    7.5141561897E-008    2.0376679651E-008    5.3649019536E-008    1.4594898737E-008    1.0785241071E-007    2.9145406419E-008    5.6061910590E-008    1.5202712904E-008    7.1907487272E-008    1.9562006990E-008    1.0315641363E-007    2.7973669183E-008    7.8562236801E-008    2.1230200658E-008
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    4.2773850806E-008    3.3559359911E-008    3.0333454220E-008    2.3899082221E-008    6.1834391955E-008    4.8299857734E-008    3.1912882018E-008    2.5038098587E-008    4.0656893492E-008    3.2032700047E-008    5.8721124965E-008    4.6071217109E-008    4.5041627826E-008    3.5182754245E-008
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    1.1710184526E-007    3.8125989480E-008    8.3287394390E-008    2.7194163393E-008    1.6876331097E-007    5.4781245523E-008    8.7367803024E-008    2.8445187449E-008    1.1163274378E-007    3.6449202147E-008    1.6076065071E-007    5.2340412437E-008    1.2293117152E-007    3.9903949803E-008
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    4.6883253070E-008    1.9857387720E-008    3.3338648983E-008    1.4181439882E-008    6.7600905446E-008    2.8492249112E-008    3.4978840942E-008    1.4815277548E-008    4.4684851617E-008    1.9007834936E-008    6.4362626007E-008    2.7260770864E-008    4.9242092103E-008    2.0754425488E-008
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    7.0019782449E-008    2.1916925844E-008    4.9732896834E-008    1.5626650528E-008    1.0105628875E-007    3.1502908077E-008    5.2240633334E-008    1.6351865812E-008    6.6658583456E-008    2.0944896732E-008    9.6125093199E-008    3.0088161741E-008    7.3611781457E-008    2.2947460405E-008
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    1.6264170242E-007    3.0580082967E-008    1.1557056162E-007    2.1722452142E-008    2.3466507164E-007    4.4139362604E-008    1.2134435789E-007    2.2815307985E-008    1.5490289963E-007    2.9115293521E-008    2.2327902567E-007    4.1981183352E-008    1.7093556654E-007    3.2152151578E-008
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.2205721643E-007    2.6531722466E-008    8.6726262026E-008    1.8811237555E-008    1.7610780372E-007    3.8379605493E-008    9.1064925742E-008    1.9794891337E-008    1.1624196745E-007    2.5213300014E-008    1.6756352126E-007    3.6423482130E-008    1.2828107307E-007    2.7956608807E-008
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.6242541331E-007    3.3514174423E-008    1.1581203981E-007    2.3870441682E-008    2.3347449264E-007    4.8228627877E-008    1.2118298806E-007    2.5004386421E-008    1.5522656054E-007    3.1994312221E-008    2.2298209800E-007    4.6009185222E-008    1.7006832075E-007    3.5130868739E-008
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.3431002765E-007    2.2800374506E-008    9.5254520011E-008    1.6265415734E-008    1.9419111150E-007    3.2757540629E-008    1.0020655109E-007    1.7010992648E-008    1.2767266288E-007    2.1801054055E-008    1.8438451926E-007    3.1300984490E-008    1.4145338047E-007    2.3861364313E-008
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    2.0172848432E-007    2.5961393420E-008    1.4347481848E-007    1.8462230381E-008    2.9077377645E-007    3.7427375135E-008    1.5050637711E-007    1.9369378011E-008    1.9230386264E-007    2.4745514598E-008    2.7693844051E-007    3.5640518648E-008    2.1180646896E-007    2.7262981781E-008
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    1.5377780194E-007    3.0326652852E-008    1.0917135502E-007    2.1598083545E-008    2.2211782068E-007    4.3651186703E-008    1.1473114433E-007    2.2626227853E-008    1.4632583950E-007    2.8948598335E-008    2.1111041804E-007    4.1633267484E-008    1.6179585334E-007    3.1796552751E-008
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    3.1766019173E-007    3.3944046100E-008    2.2525907490E-007    2.4010276762E-008    4.5938615209E-007    4.9231229054E-008    2.3700115911E-007    2.5325106765E-008    3.0192190280E-007    3.2181737627E-008    4.3609269363E-007    4.6599324945E-008    3.3462769563E-007    3.5861187056E-008
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    2.8601083047E-007    3.4753300507E-008    2.0298648314E-007    2.4654990745E-008    4.1322013913E-007    5.0237414503E-008    2.1338807979E-007    2.5928878460E-008    2.7206923964E-007    3.3045868284E-008    3.9264357548E-007    4.7710291769E-008    3.0099928419E-007    3.6594116242E-008
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    3.4023069617E-007    3.4370448451E-008    2.4142501579E-007    2.4321201885E-008    4.9164032325E-007    4.9826893863E-008    2.5384064940E-007    2.5643238700E-008    3.2358962755E-007    3.2598480459E-008    4.6707810614E-007    4.7184701881E-008    3.5812239376E-007    3.6295083336E-008
