#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3636532
#overflow:lower center upper   -5.7006409706E+001    1.5499520211E+000   -3.8181356162E+001    1.0376433522E+000   -8.7726265023E+001    2.3866671778E+000   -4.2531565266E+001    1.1563942701E+000   -5.1175686079E+001    1.3907863888E+000   -7.8259975314E+001    2.1278169865E+000   -6.3901878142E+001    1.7385045986E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -2.8510342519E+003    1.0511465950E+003   -1.9025807014E+003    6.9995856105E+002   -4.4065929884E+003    1.6278806516E+003   -2.1271107930E+003    7.8424356557E+002   -2.5500894286E+003    9.3817672261E+002   -3.9139786442E+003    1.4430431069E+003   -3.2098661455E+003    1.1857866171E+003
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.3881074589E+003    1.4756069580E+003    2.2734297022E+003    9.8777824262E+002    5.2035801723E+003    2.2724449676E+003    2.5278124733E+003    1.1009266145E+003    3.0471501397E+003    1.3239505963E+003    4.6512875914E+003    2.0257540284E+003    3.7904103860E+003    1.6553024498E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.7643832975E+003    1.2882304623E+003    3.8716592097E+003    8.6135119746E+002    8.8414585454E+003    1.9861126870E+003    4.3007136513E+003    9.6112802522E+002    5.1893079827E+003    1.1544964065E+003    7.9135047600E+003    1.7685183947E+003    6.4403266959E+003    1.4467312710E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    2.0806345094E+003    1.3227488169E+003    1.4053935453E+003    8.8447943924E+002    3.1693788226E+003    2.0396891389E+003    1.5523279380E+003    9.8688161432E+002    1.8836936694E+003    1.1854959246E+003    2.8563525783E+003    1.8159061462E+003    2.3086502002E+003    1.4857576208E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.6030139489E+003    1.5258815644E+003    3.0700762891E+003    1.0181540112E+003    7.1191408699E+003    2.3586988843E+003    3.4342346623E+003    1.1384356896E+003    4.1149208986E+003    1.3646642052E+003    6.3191448097E+003    2.0947723980E+003    5.1857499259E+003    1.7181318347E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    8.4959186851E+003    7.9436256092E+003    5.6677307472E+003    5.2915426229E+003    1.3133104366E+004    1.2298800261E+004    6.3386682640E+003    5.9266112844E+003    7.5966397912E+003    7.0924228829E+003    1.1663432059E+004    1.0905228856E+004    9.5664626162E+003    8.9587358512E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -6.7897227134E+003    6.2783514069E+003   -4.5217212184E+003    4.1826045496E+003   -1.0516376219E+004    9.7195984231E+003   -5.0657028957E+003    4.6841769899E+003   -6.0606067692E+003    5.6060779118E+003   -9.3211190581E+003    8.6190943904E+003   -7.6603761881E+003    7.0799844705E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    9.3032987890E+002    6.6104299518E+002    6.2656728792E+002    4.4323703299E+002    1.4221062870E+003    1.0165010033E+003    6.9410415719E+002    4.9319354504E+002    8.3980806491E+002    5.9408469314E+002    1.2771825788E+003    9.0749809979E+002    1.0358957221E+003    7.4044327804E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    3.8623872545E+002    5.0404985507E+002    2.5774995121E+002    3.3692830665E+002    5.9733567098E+002    7.7762357456E+002    2.8816649995E+002    3.7606348862E+002    3.4547045773E+002    4.5159572591E+002    5.3023920074E+002    6.9197357662E+002    4.3511337507E+002    5.6643933135E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.3390798569E+002    4.8382221542E+002    2.8494810781E+002    3.2302817480E+002    6.8298130201E+002    7.4736289165E+002    3.2373176820E+002    3.6097197207E+002    3.8192501210E+002    4.3296493708E+002    5.9568087911E+002    6.6420451368E+002    4.9749967040E+002    5.4439673702E+002
