#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3849064
#overflow:lower center upper   -5.5277991115E+001    1.3958775034E+000   -3.7031701587E+001    9.3686601886E-001   -8.5044878409E+001    2.1431994802E+000   -4.1242019959E+001    1.0414417510E+000   -4.9634767485E+001    1.2557113235E+000   -7.5887154487E+001    1.9162992289E+000   -6.1948692963E+001    1.5611569919E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.5001232830E+003    8.3056014053E+002   -2.3440414577E+003    5.5642160055E+002   -5.3872212069E+003    1.2778772039E+003   -2.6113856778E+003    6.1966756030E+002   -3.1417933215E+003    7.4578956904E+002   -4.8050660117E+003    1.1402159236E+003   -3.9241788419E+003    9.3083586016E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.9722824523E+003    1.1065251655E+003    1.3581270233E+003    7.3488151211E+002    2.9364579553E+003    1.7201569966E+003    1.4714882111E+003    8.2556062622E+002    1.8203408466E+003    9.8498506469E+002    2.7076038786E+003    1.5190683396E+003    2.1389851532E+003    1.2530028806E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    9.6846825194E+003    3.2062093315E+003    6.4839730966E+003    2.1395072880E+003    1.4910205920E+004    4.9545510832E+003    7.2255858381E+003    2.3921012066E+003    8.6906753739E+003    2.8676496684E+003    1.3295399917E+004    4.4015728131E+003    1.0860945254E+004    3.6090117308E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.8284222508E+003    1.2014286882E+003    3.9103353948E+003    8.0098726453E+002    8.9516503554E+003    1.8591730598E+003    4.3484920842E+003    8.9636661784E+002    5.2411469037E+003    1.0735887073E+003    8.0014192056E+003    1.6493545193E+003    6.5205930063E+003    1.3542654561E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.0453569988E+003    1.8872823913E+003    3.3367150955E+003    1.2461769761E+003    7.8763181194E+003    2.9529655239E+003    3.7642596962E+003    1.4080710329E+003    4.4723053717E+003    1.6702906377E+003    6.9264055781E+003    2.5909134449E+003    5.7372956724E+003    2.1510096551E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -1.9201224425E+003    2.6543942078E+003   -1.2918829954E+003    1.7697596729E+003   -2.9378298046E+003    4.1059973856E+003   -1.4325724669E+003    1.9804008193E+003   -1.7315518690E+003    2.3720651794E+003   -2.6359971752E+003    3.6440257551E+003   -2.1399844406E+003    2.9909052268E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -5.3142402113E+002    1.3528916939E+003   -3.2907255305E+002    8.8281320428E+002   -8.8966000944E+002    2.1449352414E+003   -3.9648691358E+002    1.0093707300E+003   -4.4106640951E+002    1.1832626169E+003   -7.2955358861E+002    1.8572871211E+003   -6.4804930993E+002    1.5624213613E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -5.6192323430E+001    7.0513235842E+002   -3.9758293716E+001    4.7207696007E+002   -8.0869937237E+001    1.0859425674E+003   -4.1924188591E+001    5.2608790972E+002   -5.3289305640E+001    6.3273976470E+002   -7.7142375167E+001    9.6802519659E+002   -5.8907567458E+001    7.9102614930E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    8.8453049686E+002    4.4368648165E+002    5.9544116912E+002    2.9667123981E+002    1.3538155759E+003    6.8430739369E+002    6.5993397498E+002    3.3102734673E+002    7.9808873788E+002    3.9763789880E+002    1.2143079209E+003    6.0910506871E+002    9.8615115935E+002    4.9846562682E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -9.4379253015E+001    4.6737689683E+002   -5.7973574002E+001    3.1167035896E+002   -1.5883819505E+002    7.2280794237E+002   -7.0414842472E+001    3.4870238441E+002   -7.7703825171E+001    4.1774169526E+002   -1.2956644786E+002    6.4162792564E+002   -1.1570148326E+002    5.2651033349E+002
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    1.3269148901E+002    3.8454603880E+002    8.2018601684E+001    2.5597624235E+002    2.2180317707E+002    5.9589794825E+002    9.8998985447E+001    2.8690361367E+002    1.0993214056E+002    3.4309309933E+002    1.8216254466E+002    5.2791543370E+002    1.6156665953E+002    4.3406610396E+002
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    6.3053904891E+001    2.5691896307E+002    4.0538249044E+001    1.7053787163E+002    1.0160225732E+002    3.9953387347E+002    4.7043504142E+001    1.9168310550E+002    5.4334704574E+001    2.2857733356E+002    8.6562143900E+001    3.5270545560E+002    7.4009477831E+001    2.9102988585E+002
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -8.6412373269E+001    1.6194140366E+002   -5.5726289055E+001    1.0824565931E+002   -1.3845769406E+002    2.4982252819E+002   -6.4470881650E+001    1.2082187625E+002   -7.4691717679E+001    1.4508510009E+002   -1.1862929509E+002    2.2231763617E+002   -1.0085584621E+002    1.8197661497E+002
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    1.2830015729E+002    1.2773974597E+002    8.5456061949E+001    8.5006101359E+001    1.9863864759E+002    1.9817631636E+002    9.5722683490E+001    9.5304569623E+001    1.1453947789E+002    1.1393638140E+002    1.7613400307E+002    1.7536465492E+002    1.4469307053E+002    1.4435629757E+002
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001   -6.9992646326E+001    9.2449396333E+001   -4.6278839464E+001    6.2028511147E+001   -1.0940738398E+002    1.4202790217E+002   -5.2220387509E+001    6.8975007446E+001   -6.2029000502E+001    8.3138786401E+001   -9.6087839979E+001    1.2691708726E+002   -7.9694915965E+001    1.0345646991E+002
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    2.1848190264E+001    7.8657469666E+001    1.5935209922E+001    5.2691694867E+001    3.0179818598E+001    1.2108557500E+002    1.6300583301E+001    5.8685072819E+001    2.1358468702E+001    7.0624354569E+001    2.9993799636E+001    1.0798314902E+002    2.1983690858E+001    8.8201585421E+001
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001   -2.1998991270E+001    6.1144161451E+001   -1.5973920515E+001    4.0918118138E+001   -3.0528790516E+001    9.4232533375E+001   -1.6413093507E+001    4.5618675282E+001   -2.1410353741E+001    5.4843855202E+001   -3.0200823427E+001    8.3940395307E+001   -2.2237890225E+001    6.8641197287E+001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001   -2.7752554137E+001    3.2823637106E+001   -1.8374064595E+001    2.1975497478E+001   -4.3294079684E+001    5.0543170608E+001   -2.0705734209E+001    2.4489187637E+001   -2.4627343191E+001    2.9454458233E+001   -3.8099473600E+001    4.5061196502E+001   -3.1536427586E+001    3.6816836192E+001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001   -2.8863328129E+001    2.9772128668E+001   -1.9631371315E+001    1.9972947357E+001   -4.3649234433E+001    4.5738426118E+001   -2.1534464816E+001    2.2212506279E+001   -2.6312551378E+001    2.6770376613E+001   -3.9624374847E+001    4.0872001352E+001   -3.1795130671E+001    3.3316947113E+001
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000   -1.7992444350E+000    2.2561164246E+001   -1.1696969731E+000    1.5144678599E+001   -2.8588947656E+000    3.4636334674E+001   -1.3423873300E+000    1.6832521721E+001   -1.5677820570E+000    2.0298894425E+001   -2.4700525045E+000    3.0972590031E+001   -2.0824862985E+000    2.5229922157E+001
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    5.7548099353E+000    1.3168598602E+001    3.8228807630E+000    8.8197357359E+000    8.9676422844E+000    2.0273399727E+001    4.2935711197E+000    9.8248795840E+000    5.1239286791E+000    1.1821372332E+001    7.9003621837E+000    1.8078216236E+001    6.5322419041E+000    1.4767621972E+001
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    1.6597320623E+000    1.1741397149E+001    1.2199463542E+000    7.8598367099E+000    2.2392881943E+000    1.8090910223E+001    1.2382993929E+000    8.7600675387E+000    1.6351329007E+000    1.0534789136E+001    2.2785260621E+000    1.6118914624E+001    1.6311502750E+000    1.3177845201E+001
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000   -1.2421936078E+001    8.4719660313E+000   -8.3076274346E+000    5.6727212182E+000   -1.9133241471E+001    1.3048542369E+001   -9.2678066860E+000    6.3207975743E+000   -1.1134977287E+001    7.6033286782E+000   -1.7053177280E+001    1.1630549194E+001   -1.3937103838E+001    9.5048656655E+000
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000   -4.6045680525E+000    4.3859574488E+000   -3.1440057912E+000    2.9338772141E+000   -6.9327115112E+000    6.7605164765E+000   -3.4353941540E+000    3.2722922992E+000   -4.2140109617E+000    3.9323689465E+000   -6.3212783261E+000    6.0211636454E+000   -5.0499503890E+000    4.9245194691E+000
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000    9.4055281501E-001    3.5434093680E+000    6.0370511410E-001    2.3623683078E+000    1.5166240448E+000    5.4817164775E+000    7.0173132537E-001    2.6436807295E+000    8.0916516618E-001    3.1663573816E+000    1.2912169081E+000    4.8644903458E+000    1.1047446836E+000    3.9930114232E+000
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000   -4.4954791722E+000    2.5992252689E+000   -3.0126281477E+000    1.7317228539E+000   -6.9115644949E+000    4.0243701411E+000   -3.3540046952E+000    1.9392401615E+000   -4.0379213275E+000    2.3210832211E+000   -6.1715180951E+000    3.5682883106E+000   -5.0345464041E+000    2.9314460189E+000
    3.9810717055E+000    4.4964720209E+000    5.0118723363E+000    3.0615699248E+000    1.9140214344E+000    2.0258839568E+000    1.2745887179E+000    4.7764419851E+000    2.9657872754E+000    2.2841880719E+000    1.4280206029E+000    2.7153567036E+000    1.7083717988E+000    4.2030078368E+000    2.6276215426E+000    3.4792728677E+000    2.1603493209E+000
    5.0118723363E+000    5.6607228905E+000    6.3095734448E+000   -3.4597345462E+000    1.4671933228E+000   -2.3014220392E+000    9.7649422427E-001   -5.3684016707E+000    2.2747213540E+000   -2.5812522910E+000    1.0946493366E+000   -3.0846691594E+000    1.3088262677E+000   -4.7496192371E+000    2.0142035574E+000   -3.9104702484E+000    1.6569606233E+000
    6.3095734448E+000    7.1264278960E+000    7.9432823472E+000   -2.6670559069E-001    8.7574402198E-001   -1.8068373471E-001    5.8578703239E-001   -4.0448857702E-001    1.3499687080E+000   -1.9898475094E-001    6.5337852741E-001   -2.4217615655E-001    7.8514899135E-001   -3.6614080857E-001    1.2022456053E+000   -2.9463900865E-001    9.8334901016E-001
    7.9432823472E+000    8.9716411736E+000    1.0000000000E+001   -6.2886754443E-001    7.4140778227E-001   -4.3084686351E-001    4.9425827465E-001   -9.4192808589E-001    1.1471715713E+000   -4.6918795882E-001    5.5315241992E-001   -5.7747775490E-001    6.6247008614E-001   -8.6332675145E-001    1.0178251014E+000   -6.8612260817E-001    8.3562679820E-001
    1.0000000000E+001    1.1294627059E+001    1.2589254118E+001   -1.0799309001E+000    5.2628887116E-001   -7.2097425127E-001    3.5069801762E-001   -1.6683817680E+000    8.1474389964E-001   -8.0571907258E-001    3.9265566079E-001   -9.6634472065E-001    4.7005170749E-001   -1.4825589967E+000    7.2250391276E-001   -1.2152885844E+000    5.9347865064E-001
    1.2589254118E+001    1.4219093021E+001    1.5848931925E+001   -9.9690367270E-001    2.9652156633E-001   -6.7021148250E-001    1.9773567201E-001   -1.5274861826E+000    4.5867379754E-001   -7.4377379382E-001    2.2122997074E-001   -8.9830576708E-001    2.6503141048E-001   -1.3685769235E+000    4.0707300426E-001   -1.1126569207E+000    3.3410879979E-001
