#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 4060078
#overflow:lower center upper   -5.8050611398E+001    1.6584164363E+000   -3.8838088106E+001    1.1031251328E+000   -8.9446543039E+001    2.5736082469E+000   -4.3310627351E+001    1.2373178255E+000   -5.2055924792E+001    1.4785537021E+000   -7.9693484266E+001    2.2767199343E+000   -6.5154969175E+001    1.8746768774E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.3284110590E+003    8.4153224073E+002   -2.2361203604E+003    5.6339283448E+002   -5.1059090278E+003    1.2957102759E+003   -2.4832739497E+003    6.2785366776E+002   -2.9971432422E+003    7.5513333562E+002   -4.5693347232E+003    1.1552787261E+003   -3.7192644234E+003    9.4382588998E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    3.8182839408E+003    1.2728708060E+003    2.5695704031E+003    8.5311559789E+002    5.8441655124E+003    1.9575251702E+003    2.8487602266E+003    9.4966843268E+002    3.4440769403E+003    1.1434579705E+003    5.2418457590E+003    1.7474322338E+003    4.2570278390E+003    1.4259074503E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.0983603431E+003    1.2559714092E+003    3.4224531808E+003    8.3326743824E+002    7.8261992363E+003    1.9541073502E+003    3.8038046388E+003    9.3706006463E+002    4.5872228545E+003    1.1168548508E+003    6.9991700346E+003    1.7242322747E+003    5.7007878972E+003    1.4234178297E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.4011896294E+003    1.0851383976E+003    3.6165363151E+003    7.2304233765E+002    8.3142006929E+003    1.6798348988E+003    4.0297406979E+003    8.0960430271E+002    4.8473586525E+003    9.6911664260E+002    7.4149024512E+003    1.4897079933E+003    6.0562596547E+003    1.2236313147E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.2649188076E+003    1.1581220190E+003    8.6070407222E+002    7.7509372206E+002    1.9122906179E+003    1.7838967235E+003    9.4373557466E+002    8.6405620858E+002    1.1536290440E+003    1.0388827687E+003    1.7365155106E+003    1.5899019265E+003    1.3929575368E+003    1.2994323993E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    9.4304956750E+002    8.9952530151E+002    6.2759201190E+002    6.0372187228E+002    1.4619913139E+003    1.3812224540E+003    7.0359411224E+002    6.7112135752E+002    8.4118153505E+002    8.0918762769E+002    1.2946445190E+003    1.2348932033E+003    1.0649489153E+003    1.0061149751E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.1886354370E+003    8.3550538562E+002    7.9661914437E+002    5.6063260965E+002    1.8275264230E+003    1.2832662538E+003    8.8682177892E+002    6.2335712811E+002    1.0677339769E+003    7.5143371848E+002    1.6317915904E+003    1.1470048928E+003    1.3312133003E+003    9.3476137107E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.0975175527E+002    7.3247125207E+002    3.4184181669E+002    4.9162535939E+002    7.8270795767E+002    1.1247115205E+003    3.8031758465E+002    5.4648501850E+002    4.5818145971E+002    6.5894110608E+002    6.9980130287E+002    1.0055567856E+003    5.7014291579E+002    8.1926636805E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    2.5339426810E+002    5.7559663187E+002    1.6226304849E+002    3.8365821939E+002    4.0908652895E+002    8.9058753358E+002    1.8905338728E+002    4.2944338788E+002    2.1748632491E+002    5.1422931427E+002    3.4786665690E+002    7.9019496989E+002    2.9798826515E+002    6.4872494036E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -1.5574746814E+002    4.3352744540E+002   -9.8831679972E+001    2.8864215289E+002   -2.5373311824E+002    6.7169376897E+002   -1.1620068060E+002    3.2344785320E+002   -1.3246724416E+002    3.8687625821E+002   -2.1381443025E+002    5.9515846287E+002   -1.8482518090E+002    4.8927756542E+002
