#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1438892
#overflow:lower center upper   -1.9757342388E+000    3.3118804929E-001   -1.3552277194E+000    2.2627318766E-001   -2.9629649246E+000    4.9858437918E-001   -1.4740635336E+000    2.4709407602E-001   -1.8164548174E+000    3.0328115038E-001   -2.7123425867E+000    4.5466411049E-001   -2.1582934541E+000    3.6318060769E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -4.2717584432E+002    2.9373875789E+002   -2.8935611575E+002    1.9869551103E+002   -6.4997831046E+002    4.4739146014E+002   -3.1870902582E+002    2.1915376212E+002   -3.8783320535E+002    2.6631791325E+002   -5.8643880931E+002    4.0325268789E+002   -4.7345951385E+002    3.2589047944E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -5.8850508129E+001    1.5193700673E+002   -3.9257972722E+001    1.0384238628E+002   -9.1071890299E+001    2.2877250426E+002   -4.3907417435E+001    1.1335775664E+002   -5.2618709498E+001    1.3918325319E+002   -8.0791604614E+001    2.0858332348E+002   -6.6338910410E+001    1.6664328164E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.4540722541E+002    1.6458442984E+002    9.9619393896E+001    1.1114054661E+002    2.1834707743E+002    2.5123602969E+002    1.0848599183E+002    1.2279379556E+002    1.3352304218E+002    1.4896520961E+002    1.9961905916E+002    2.2594605558E+002    1.5904915513E+002    1.8300624277E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.1032136342E+002    1.6060327134E+002    2.1369067730E+002    1.1033091524E+002    4.6335024056E+002    2.4047210103E+002    2.3152577736E+002    1.1982351726E+002    2.8641641154E+002    1.4788003493E+002    4.2601774723E+002    2.2048061114E+002    3.3751523106E+002    1.7516554355E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.4403697106E+002    3.9968096253E+002    2.9839584781E+002    2.6939800146E+002    6.8155730994E+002    6.1146089137E+002    3.3128884124E+002    2.9819553680E+002    3.9994944574E+002    3.6108270996E+002    6.0958623027E+002    5.4869307543E+002    4.9646240103E+002    4.4540251837E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    5.3974401033E+001    1.1751166934E+002    3.8888557100E+001    8.0436417318E+001    7.6426832510E+001    1.7674938826E+002    4.0269432368E+001    8.7673566176E+001    5.2123569990E+001    1.0781148853E+002    7.4097549981E+001    1.6132326854E+002    5.5671105302E+001    1.2874841836E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -2.9234964993E+002    1.7398847592E+002   -2.0319504140E+002    1.2000128505E+002   -4.3213387767E+002    2.5946807674E+002   -2.1811737102E+002    1.2981000307E+002   -2.7234877691E+002    1.6084153917E+002   -4.0134568209E+002    2.3885619005E+002   -3.1477649692E+002    1.8900265978E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -1.6319794671E+002    2.4183653241E+002   -1.0734904667E+002    1.6264221752E+002   -2.5607531014E+002    3.7079831896E+002   -1.2175936281E+002    1.8043034660E+002   -1.4388334164E+002    2.1799453722E+002   -2.2404265322E+002    3.3199987781E+002   -1.8653128865E+002    2.7009823098E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    6.5021173649E+001    1.0952495470E+002    4.3547087567E+001    7.4874814756E+001    1.0010423583E+002    1.6493838057E+002    4.8511251717E+001    8.1714806865E+001    5.8367546546E+001    1.0035709572E+002    8.9262864842E+001    1.5035888588E+002    7.2918283682E+001    1.2014500211E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    3.7284666883E+001    6.2727203585E+001    2.5885213258E+001    4.2983388549E+001    5.5032360216E+001    9.4222161081E+001    2.7817490193E+001    4.6799757553E+001    3.4694774648E+001    5.7612002823E+001    5.1185421514E+001    8.6113639315E+001    4.0086867661E+001    6.8633641864E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001   -3.3616316354E+001    5.2081747015E+001   -2.2480517441E+001    3.5549559284E+001   -5.1740243064E+001    7.8602004800E+001   -2.5080592873E+001    3.8857353651E+001   -3.0131352553E+001    4.7648205016E+001   -4.6149408488E+001    7.1499262218E+001   -3.7688811970E+001    5.7255552042E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    5.2938184538E+001    3.5863711319E+001    3.5298219731E+001    2.4304213107E+001    8.1846337267E+001    5.4549708534E+001    3.9496327910E+001    2.6757338105E+001    4.7311326618E+001    3.2575709859E+001    7.2675003328E+001    4.9234694431E+001    5.9618800242E+001    3.9735292805E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -7.6401708378E+000    1.9894505381E+001   -5.1753350249E+000    1.3476518955E+001   -1.1576236187E+001    3.0288972615E+001   -5.7002085608E+000    1.4842970438E+001   -6.9366661432E+000    1.8063006997E+001   -1.0488637756E+001    2.7311727016E+001   -8.4324031571E+000    2.2063201215E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001   -2.7115208933E+001    7.2101054431E+001   -1.9461341887E+001    5.0001936596E+001   -3.8540260514E+001    1.0683301003E+002   -2.0230221205E+001    5.3793436879E+001   -2.6084655528E+001    6.7019186007E+001   -3.7224508484E+001    9.8982320917E+001   -2.8073633709E+001    7.7819681333E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    4.2781083927E+001    5.7526675394E+001    2.9860550436E+001    3.9896319496E+001    6.2914527797E+001    8.5232167740E+001    3.1918278533E+001    4.2919727127E+001    4.0023045509E+001    5.3474305982E+001    5.8731054794E+001    7.8974210435E+001    4.5828424219E+001    6.2085118923E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001   -3.5390051312E+000    9.8954198558E+000   -2.3289468402E+000    6.6856744189E+000   -5.5650655242E+000    1.5116244556E+001   -2.6403947993E+000    7.3828135748E+000   -3.1215615256E+000    8.9610220716E+000   -4.8584440878E+000    1.3584705959E+001   -4.0537248324E+000    1.1011028650E+001
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.3094795576E+001    1.9257480605E+001    8.8658291351E+000    1.3035024303E+001    1.9931798553E+001    2.9318899886E+001    9.7698163342E+000    1.4367696500E+001    1.1883152781E+001    1.7471257671E+001    1.7976897402E+001    2.6437201790E+001    1.4518791629E+001    2.1356577386E+001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001   -1.1897702644E+001    1.5121152468E+001   -8.1053135125E+000    1.0262713337E+001   -1.7981408625E+001    2.2951267900E+001   -8.8766845542E+000    1.1281648615E+001   -1.0863809502E+001    1.3755441106E+001   -1.6333495129E+001    2.0758736166E+001   -1.3098081658E+001    1.6718244236E+001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001   -2.2844757973E+000    3.9289236776E+000   -1.4405931084E+000    2.6844015202E+000   -3.7419449645E+000    5.9282699481E+000   -1.7044106438E+000    2.9313067544E+000   -1.9308727634E+000    3.5979887390E+000   -3.1361915339E+000    5.3937350484E+000   -2.7257208667E+000    4.3182914913E+000
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    1.3434719590E+000    2.5566662749E+000    9.0841442097E-001    1.7615884045E+000    2.0474249723E+000    3.8180170736E+000    1.0023428173E+000    1.9074875807E+000    1.2175767419E+000    2.3611129686E+000    1.8443554486E+000    3.5098621469E+000    1.4913925841E+000    2.7811335831E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000   -1.2207580559E+000    2.0744666098E+000   -8.7254743540E-001    1.4239804056E+000   -1.7433298725E+000    3.1102597051E+000   -9.1078794814E-001    1.5477261673E+000   -1.1695030804E+000    1.9086062294E+000   -1.6758904097E+000    2.8478851152E+000   -1.2698825494E+000    2.2655864423E+000
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    7.4624188093E-001    1.4433432371E+000    5.3092410974E-001    9.8737519265E-001    1.0692474611E+000    2.1725687106E+000    5.5675906317E-001    1.0768551713E+000    7.1161447112E-001    1.3234103757E+000    1.0244614857E+000    1.9814615003E+000    7.7886504051E-001    1.5825502313E+000
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000   -1.6922662235E+000    1.2863286986E+000   -1.1570481270E+000    8.8121736209E-001   -2.5452422730E+000    1.9330849761E+000   -1.2625726072E+000    9.5970914988E-001   -1.5508284063E+000    1.1811236589E+000   -2.3231898581E+000    1.7659076008E+000   -1.8540144338E+000    1.4081046372E+000
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000    4.8267092818E-001    9.8317627271E-001    3.4180574658E-001    6.7380670670E-001    6.9649082126E-001    1.4770578428E+000    3.6011301518E-001    7.3353200151E-001    4.5813311379E-001    9.0312456042E-001    6.6262399472E-001    1.3497315693E+000    5.0734032248E-001    1.0759237300E+000
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000    2.5533136680E-001    8.3165427357E-001    1.6529655884E-001    5.6882810158E-001    4.0775041396E-001    1.2520855553E+000    1.9049862546E-001    6.2048387536E-001    2.2155223531E-001    7.6241839698E-001    3.5052595955E-001    1.1417179797E+000    2.9701500752E-001    9.1204861571E-001
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000    8.7976375966E-001    5.5624930737E-001    6.0713654449E-001    3.8053461785E-001    1.3107218858E+000    8.3743100417E-001    6.5637758904E-001    4.1500866030E-001    8.1376442147E-001    5.1004265179E-001    1.2077640123E+000    7.6363442792E-001    9.5476070026E-001    6.1000447206E-001
    3.9810717055E+000    4.4964720209E+000    5.0118723363E+000   -3.7417291681E-001    4.1039908756E-001   -2.5877047844E-001    2.8128788635E-001   -5.5617224508E-001    6.1641725077E-001   -2.7916439422E-001    3.0619215747E-001   -3.4683830284E-001    3.7701910086E-001   -5.1367492505E-001    5.6340721381E-001   -4.0512896590E-001    4.4901284732E-001
