#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3707102
#overflow:lower center upper   -1.8375112862E+000    2.0164624327E-001   -1.2608217992E+000    1.3843208712E-001   -2.7553229738E+000    3.0223666823E-001   -1.3709376121E+000    1.5044501838E-001   -1.6899195598E+000    1.8554492940E-001   -2.5225862958E+000    2.7682553772E-001   -2.0070421654E+000    2.2015630938E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -1.4742337655E+002    4.7570789899E+001   -1.0083847520E+002    3.2778526829E+001   -2.2181871671E+002    7.0983758419E+001   -1.0999020976E+002    3.5491801111E+001   -1.3515701563E+002    4.3934102080E+001   -2.0238688717E+002    6.5306495574E+001   -1.6157797896E+002    5.1706241903E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.1107755060E+002    1.5572281962E+002    1.4772552515E+002    1.0851554945E+002    3.0962287651E+002    2.2955383596E+002    1.5748156507E+002    1.1618229073E+002    1.9800121999E+002    1.4544684242E+002    2.8977309718E+002    2.1378059207E+002    2.2553659750E+002    1.6721242205E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.1255912169E+001    1.0272931235E+002    9.1360385745E+000    7.1171746995E+001    1.3352417334E+001    1.5246557905E+002    8.3978550047E+000    7.6644687421E+001    1.2245323087E+001    9.5393756222E+001    1.5452427421E+001    1.4102964018E+002    9.7262153489E+000    1.1105951964E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.9896324972E+001    1.7497434369E+002    2.6746590468E+001    1.2197142245E+002    6.1171277232E+001    2.5782785200E+002    2.9766006282E+001    1.3054554315E+002    3.5849305920E+001    1.6348217700E+002    5.4770777945E+001    2.4020961657E+002    4.4558599439E+001    1.8780788143E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    9.3302430462E+001    1.2870541975E+002    6.3782392512E+001    8.9573960712E+001    1.4052140604E+002    1.8996831471E+002    6.9611442487E+001    9.6025043299E+001    8.5489569379E+001    1.2005882858E+002    1.2808815609E+002    1.7669035859E+002    1.0235910263E+002    1.3837739581E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.4609423103E+002    1.0138829922E+002    1.0102707629E+002    6.9641372143E+001    2.1708489605E+002    1.5186540779E+002    1.0899855567E+002    7.5644179099E+001    1.3540980367E+002    9.3342546132E+001    2.0056219945E+002    1.3918866028E+002    1.5812975248E+002    1.1062234075E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -3.8723501901E+001    9.4307478996E+001   -2.7906850298E+001    6.4081263315E+001   -5.4510258671E+001    1.4320135598E+002   -2.8890981855E+001    7.0361293031E+001   -3.7404439074E+001    8.5890155422E+001   -5.3160694008E+001    1.2946791451E+002   -3.9706556595E+001    1.0431124130E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -1.5287460856E+002    7.8305756237E+001   -1.0426025002E+002    5.2418006593E+001   -2.3091896287E+002    1.2088527325E+002   -1.1405728628E+002    5.8422665087E+001   -1.3974332925E+002    7.0257521470E+001   -2.0987048920E+002    1.0750030710E+002   -1.6820681266E+002    8.8055680908E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.0247419119E+002    5.6451552156E+001    6.9967169939E+001    3.8041696222E+001    1.5445538004E+002    8.6460056412E+001    7.6454345628E+001    4.2117594973E+001    9.3779223280E+001    5.0988495420E+001    1.4067940279E+002    7.7498251529E+001    1.1250893756E+002    6.2979541959E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    6.9952115303E+001    6.8662527649E+001    4.6545716310E+001    4.5987660283E+001    1.0843022651E+002    1.0574497723E+002    5.2190147964E+001    5.1228007361E+001    6.2386704026E+001    6.1638723784E+001    9.6032197870E+001    9.4261816286E+001    7.8983131442E+001    7.7027132606E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001   -7.4760874371E+001    5.8335777608E+001   -5.0548785478E+001    3.9076901792E+001   -1.1384384472E+002    8.9836430366E+001   -5.5777885751E+001    4.3523385273E+001   -6.7752144956E+001    5.2376014371E+001   -1.0263379527E+002    8.0084968323E+001   -8.2926538482E+001    6.5438972289E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    1.5186305388E+001    2.5028006412E+001    1.0349063143E+001    1.7057941933E+001    2.2921626474E+001    3.7840793133E+001    1.1330258160E+001    1.8672992979E+001    1.3871178497E+001    2.2863302126E+001    2.0848179896E+001    3.4359139158E+001    1.6696652723E+001    2.7564125190E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -1.1577980639E+000    1.1631704856E+001   -5.1939439665E-001    7.9231987099E+000   -2.4327264702E+000    1.7594251043E+001   -8.6381451091E-001    8.6782278833E+000   -6.9616082994E-001    1.0619715240E+001   -1.5894571920E+000    1.5968326011E+001   -1.7720552722E+000    1.2816066954E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    1.6952089227E+001    1.3599806695E+001    1.1525749842E+001    9.1705670392E+000    2.5665683186E+001    2.0813241082E+001    1.2647681078E+001    1.0146597006E+001    1.5448329107E+001    1.2291602686E+001    2.3272296769E+001    1.8670190627E+001    1.8695488277E+001    1.5160855132E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    2.9370192998E+000    1.4994040146E+001    1.7883689888E+000    1.0169940200E+001    4.9883328715E+000    2.2802591878E+001    2.1912628541E+000    1.1186812156E+001    2.3970078374E+000    1.3631094321E+001    4.0320212952E+000    2.0584232856E+001    3.6336191812E+000    1.6609945119E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001   -1.3928792440E+000    1.1547919921E+001   -7.1813352536E-001    7.8558105538E+000   -2.6856645251E+000    1.7496491774E+001   -1.0392047979E+000    8.6157172913E+000   -9.6253720535E-001    1.0529392751E+001   -1.9121831355E+000    1.5853303736E+001   -1.9563013103E+000    1.2744856799E+001
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001   -3.3749632944E+000    4.2921543026E+000   -2.4130889679E+000    2.9215429276E+000   -4.8102374372E+000    6.4984001896E+000   -2.5180058236E+000    3.2023072808E+000   -3.2343398955E+000    3.9158369099E+000   -4.6332429189E+000    5.8923880928E+000   -3.5038902712E+000    4.7335877907E+000
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    2.1269952470E+000    3.0994934801E+000    1.4836859512E+000    2.1117033485E+000    3.1326358758E+000    4.6896098527E+000    1.5869169385E+000    2.3124822265E+000    1.9886314712E+000    2.8303831639E+000    2.9199978806E+000    4.2550703419E+000    2.2818857721E+000    3.4160222969E+000
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001   -2.9510487775E+000    2.6824369641E+000   -1.9904546012E+000    1.8321005603E+000   -4.5156339628E+000    4.0443581908E+000   -2.2017300218E+000    2.0013230687E+000   -2.6678696114E+000    2.4556226537E+000   -4.0512813501E+000    3.6825236262E+000   -3.2892941600E+000    2.9460057852E+000
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    2.4668487238E-001    1.9686826673E+000    1.6940897167E-001    1.3453819558E+000    3.7060294914E-001    2.9656964142E+000    1.8404761507E-001    1.4688024695E+000    2.2706423304E-001    1.8032582272E+000    3.3865581296E-001    2.7026619944E+000    2.6995591900E-001    2.1602831355E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000   -1.2343028287E+000    1.6691409046E+000   -8.3331829486E-001    1.1405270561E+000   -1.8890327812E+000    2.5165366717E+000   -9.2089348528E-001    1.2453191788E+000   -1.1169230155E+000    1.5286846894E+000   -1.6944850483E+000    2.2914427810E+000   -1.3760159806E+000    1.8331045975E+000
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    2.8022830633E-001    1.3458733932E+000    2.2509998081E-001    9.1010864291E-001    3.3502807667E-001    2.0542098608E+000    2.0907383155E-001    1.0041344887E+000    3.0170866393E-001    1.2198475615E+000    3.8470516646E-001    1.8476522038E+000    2.4404234381E-001    1.4963348567E+000
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    1.1264656960E+000    9.0764763102E-001    7.3263351013E-001    6.1015395656E-001    1.7924166420E+000    1.3947844211E+000    8.4043793526E-001    6.7718129691E-001    9.8197199614E-001    8.1780875485E-001    1.5464432512E+000    1.2460437618E+000    1.3056385086E+000    1.0159938314E+000
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000   -7.8371769810E-001    6.5099574056E-001   -5.3242973392E-001    4.4370473489E-001   -1.1874824663E+000    9.8368910932E-001   -5.8471916752E-001    4.8569744999E-001   -7.1363250710E-001    5.9471156887E-001   -1.0759093236E+000    8.9370495087E-001   -8.6499020378E-001    7.1654232147E-001
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000    4.3078359766E-001    4.6664304432E-001    2.8898808589E-001    3.1798013610E-001    6.6254368327E-001    7.0546060478E-001    3.2140071255E-001    3.4815486885E-001    3.8733992322E-001    4.2619889026E-001    5.9139163285E-001    6.4062047263E-001    4.8261242742E-001    5.1387412412E-001
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000   -5.2999102063E-001    5.8080470016E-001   -3.5740583368E-001    3.9180457514E-001   -8.1043303504E-001    8.8739996018E-001   -3.9541777496E-001    4.3332904385E-001   -4.7904240672E-001    5.2514813399E-001   -7.2758632591E-001    7.9734475002E-001   -5.9033851531E-001    6.4640303681E-001
