#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3707102
#overflow:lower center upper    8.4996801429E+001    1.2250877119E+000    5.7202245245E+001    8.1763746720E-001    1.3025829663E+002    1.8950486635E+000    6.3414746271E+001    9.1401823487E-001    7.6669988706E+001    1.0959055035E+000    1.1668595893E+002    1.6818342812E+000    9.4883211955E+001    1.3803980910E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    8.0901349523E+001    3.5925722404E+001    5.6013799292E+001    2.4896071595E+001    1.2005042795E+002    5.3249224452E+001    6.0359195484E+001    2.6803603578E+001    7.5077076794E+001    3.3368996616E+001    1.1106360932E+002    4.9319824963E+001    8.7447559928E+001    3.8787989562E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    4.4159990445E+002    1.4964921450E+002    3.0650519441E+002    1.0437142268E+002    6.5380274626E+002    2.2039272762E+002    3.2947058505E+002    1.1165087165E+002    4.1081866093E+002    1.3989233751E+002    6.0624055784E+002    2.0544257905E+002    4.7624532299E+002    1.6053925492E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.7702502691E+002    8.3460598255E+001    2.6047452792E+002    5.7969905164E+001    5.6105538992E+002    1.2349642042E+002    2.8129230768E+002    6.2268609795E+001    3.4912229455E+002    7.7698907712E+001    5.1759038065E+002    1.1457701674E+002    4.0868596364E+002    8.9957702024E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.6507241500E+002    1.0234399533E+002    3.8903498614E+002    7.1021611473E+001    8.4406139059E+002    1.5156107597E+002    4.2159143897E+002    7.6357208592E+001    5.2143596577E+002    9.5192524806E+001    7.7574703400E+002    1.4050066632E+002    6.1483420173E+002    1.1040065829E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.9124565114E+002    7.9330229187E+001    4.0755878187E+002    5.4956330971E+001    8.8205285634E+002    1.1770278211E+002    4.4111886943E+002    5.9187007875E+001    5.4626399836E+002    7.3659718370E+001    8.1167837619E+002    1.0890673189E+002    6.4250808040E+002    8.5737479392E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    7.3525093171E+002    9.4069893720E+001    5.0531144161E+002    6.4482453113E+001    1.1005607661E+003    1.4124427916E+002    5.4855889277E+002    7.0184034478E+001    6.7728499738E+002    8.6427882868E+001    1.0093728067E+003    1.2914175087E+002    8.0167438959E+002    1.0288566045E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.3920258051E+002    6.8528575887E+001    3.6877500222E+002    4.6034688302E+001    8.1178355416E+002    1.0544627926E+002    4.0229037160E+002    5.1128068106E+001    4.9428086492E+002    6.1701756933E+001    7.4023220998E+002    9.4077923603E+001    5.9132226525E+002    7.6809553972E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.5558554976E+002    4.3853290378E+001    3.1115509943E+002    2.9061941013E+001    6.8679605367E+002    6.8405941861E+001    3.3990505004E+002    3.2718234519E+001    4.1705107653E+002    3.8952643898E+001    6.2544043839E+002    6.0203009453E+001    5.0027842538E+002    4.9828499592E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.1201148316E+002    4.3915268749E+001    3.5040140485E+002    2.9794501367E+001    7.7005033035E+002    6.6705820607E+001    3.8200353127E+002    3.2764475584E+001    4.6965414796E+002    3.9934517841E+001    7.0290351978E+002    6.0288095075E+001    5.6092280185E+002    4.8590091219E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    5.3083291204E+002    7.3832981756E+001    3.6275384532E+002    4.9685607034E+001    7.9961158616E+002    1.1314085360E+002    3.9604589660E+002    5.5085599997E+001    4.8621051681E+002    6.6595199434E+001    7.2874209771E+002    1.0135995863E+002    5.8245591701E+002    8.2414463194E+001
