#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1885140
#overflow:lower center upper    8.3885407608E+001    1.2502989213E+000    5.6497785964E+001    8.4431582140E-001    1.2844713136E+002    1.9097968782E+000    6.2585553219E+001    9.3282791264E-001    7.5725779524E+001    1.1316633502E+000    1.1516020676E+002    1.7164449265E+000    9.3563916505E+001    1.3911410380E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.3062870382E+002    2.4601223218E+001    8.9999517225E+001    1.6978901445E+001    1.9496200763E+002    3.6647539591E+001    9.7459974600E+001    1.8354576903E+001    1.2062921551E+002    2.2757361646E+001    1.7933069612E+002    3.3773239390E+001    1.4201491937E+002    2.6694931199E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.7143893715E+002    4.6151175670E+001    1.8657706896E+002    3.1707373279E+001    4.0616508160E+002    6.9092764444E+001    2.0251622459E+002    3.4432649771E+001    2.5007517990E+002    4.2498400907E+001    3.7263887745E+002    6.3357609913E+001    2.9586021407E+002    5.0328797343E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    2.6419095428E+002    4.8044242020E+001    1.8083394811E+002    3.2902270473E+001    3.9712928594E+002    7.2168836984E+001    1.9710862116E+002    3.5845036122E+001    2.4237749234E+002    4.4099959621E+001    3.6268864618E+002    6.5956463735E+001    2.8927832765E+002    5.2569481049E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.0941564201E+002    1.9481422389E+002    3.5038143502E+002    1.3386890844E+002    7.6187441120E+002    2.9169203236E+002    3.8006681595E+002    1.4534775862E+002    4.6962738177E+002    1.7942875589E+002    6.9933987729E+002    2.6744635263E+002    5.5496726974E+002    2.1247534820E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    7.3670755757E+002    2.1131379789E+002    5.0680463556E+002    1.4458714039E+002    1.1016339888E+003    3.1793554942E+002    5.4964565789E+002    1.5765782537E+002    6.7928637272E+002    1.9379474308E+002    1.0113725030E+003    2.9009742399E+002    8.0245615031E+002    2.3159174428E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    4.7200662413E+002    6.9891299517E+001    3.2366217875E+002    4.7784101122E+001    7.0824547656E+002    1.0522770370E+002    3.5215654948E+002    5.2144774285E+001    4.3381471275E+002    6.4046550579E+001    6.4798374329E+002    9.5948708278E+001    5.1590269033E+002    7.6650338385E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.5700761987E+002    1.4262954756E+002    3.8190407610E+002    9.7889790566E+001    8.3617550920E+002    2.1417492128E+002    4.1557442505E+002    1.0641361107E+002    5.1187818023E+002    1.3120479983E+002    7.6467546027E+002    1.9580578620E+002    6.0908993994E+002    1.5601005830E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.6617055749E+002    7.1816870072E+001    3.8872790477E+002    4.9379958200E+001    8.4829212321E+002    1.0744065461E+002    4.2241074541E+002    5.3581411501E+001    5.2102437484E+002    6.6185528579E+001    7.7725459437E+002    9.8592184773E+001    6.1791596704E+002    7.8262303962E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    6.2216568828E+002    1.3491726418E+002    4.2341393874E+002    9.0141187594E+001    9.4179129722E+002    2.0857875160E+002    4.6418781175E+002    1.0065960050E+002    5.6751516941E+002    1.2081910081E+002    8.5412625802E+002    1.8521815036E+002    6.8602296808E+002    1.5193367647E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.5314835406E+002    5.2133726731E+001    3.0951601864E+002    3.5021291942E+001    6.8303536558E+002    8.0077468366E+001    3.3808669753E+002    3.8896134881E+001    4.1485416441E+002    4.6940151494E+001    6.2209458875E+002    7.1570621410E+001    4.9753905157E+002    5.8330314462E+001
