#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3893794
#overflow:lower center upper   -1.8831317768E+000    9.7496668556E-002   -1.2939924093E+000    6.6931728693E-002   -2.8191737598E+000    1.4614560631E-001   -1.4049743263E+000    7.2740696060E-002   -1.7343791836E+000    8.9710724832E-002   -2.5852153666E+000    1.3384612211E-001   -2.0535525822E+000    1.0645590260E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -1.5730428470E+002    3.0442788468E+001   -1.0762803298E+002    2.0917529913E+001   -2.3660869484E+002    4.5591103677E+001   -1.1736219639E+002    2.2712874767E+001   -1.4425727588E+002    2.8036430656E+001   -2.1595167106E+002    4.1792701667E+001   -1.7235134746E+002    3.3209633976E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -6.0839588143E+001    4.2854300892E+001   -4.0977470355E+001    2.9306958852E+001   -9.3093832754E+001    6.4500996515E+001   -4.5391438036E+001    3.1972904533E+001   -5.4923406867E+001    3.9281049101E+001   -8.3522268648E+001    5.8831569068E+001   -6.7811740929E+001    4.6984045408E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.5594980668E+002    8.0032624963E+001    1.0872650301E+002    5.4625306254E+001    2.2963726163E+002    1.2072776929E+002    1.1635164212E+002    5.9711054065E+001    1.4572959019E+002    7.3216035412E+001    2.1409220619E+002    1.0987100023E+002    1.6727319128E+002    8.7940951317E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.1062236650E+002    7.8221781799E+001    7.7057613910E+001    5.3308363721E+001    1.6294314956E+002    1.1817990882E+002    8.2533568156E+001    5.8360013109E+001    1.0328277086E+002    7.1450895448E+001    1.5186544314E+002    1.0738502467E+002    1.1869162883E+002    8.6085029728E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    9.6381648881E+001    1.0278406573E+002    6.3786971961E+001    6.9797916953E+001    1.5026571595E+002    1.5592808054E+002    7.1908797817E+001    7.6685538040E+001    8.5495707360E+001    9.3552368120E+001    1.3231539227E+002    1.4110480714E+002    1.0945708753E+002    1.1358168730E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -1.2702415229E+002    7.9417356916E+001   -8.5643262161E+001    5.3729464457E+001   -1.9420373661E+002    1.2099313450E+002   -9.4770676687E+001    5.9252012472E+001   -1.1479038829E+002    7.2015310159E+001   -1.7438226813E+002    1.0902634324E+002   -1.4146257689E+002    8.8134249589E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.1242802071E+002    4.8847748028E+001    7.6973309049E+001    3.3113788127E+001    1.6897019394E+002    7.4264995704E+001    8.3880737717E+001    3.6444519030E+001    1.0316977437E+002    4.4383463460E+001    1.5434429516E+002    6.7059538998E+001    1.2308186995E+002    5.4096372442E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.4315296797E+001    3.2255886838E+001    3.5971737840E+001    2.1596333638E+001    8.4772169997E+001    4.9758965843E+001    4.0523769214E+001    2.4065598296E+001    4.8214064362E+001    2.8946252879E+001    7.4565541110E+001    4.4281773238E+001    6.1750045731E+001    3.6245602967E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -2.4713501202E+001    2.6179930125E+001   -1.6504615505E+001    1.7465360899E+001   -3.8244432061E+001    4.0571581679E+001   -1.8438345701E+001    1.9532424731E+001   -2.2121661116E+001    2.3409378725E+001   -3.3927377710E+001    3.5940531878E+001   -2.7858145295E+001    2.9553295900E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    2.0339327729E+001    1.9161483125E+001    1.3981738418E+001    1.2805652562E+001    3.0436807956E+001    2.9642828327E+001    1.5174845236E+001    1.4296074324E+001    1.8740168711E+001    1.7163823432E+001    2.7922391433E+001    2.6305413796E+001    2.2170887960E+001    2.1592534494E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001   -3.9171103359E+000    1.4779298759E+001   -2.3599898962E+000    9.8992033832E+000   -6.6752065652E+000    2.2802517235E+001   -2.9224930103E+000    1.1026597061E+001   -3.1631695210E+000    1.3268217154E+001   -5.3775173664E+000    2.0289429942E+001   -4.8623777199E+000    1.6609890747E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -5.1150188913E+000    1.7368182474E+001   -3.4419228092E+000    1.1242837583E+001   -7.8955283397E+000    2.7828129612E+001   -3.8162333136E+000    1.2958121556E+001   -4.6133186167E+000    1.5069132808E+001   -7.0220393501E+000    2.3843521082E+001   -5.7512888494E+000    2.0270665199E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001   -1.2866068021E+000    1.2919856119E+001   -1.2051476609E+000    8.3538734920E+000   -1.0731429769E+000    2.0721137532E+001   -9.5991663847E-001    9.6392968188E+000   -1.6152977415E+000    1.1196962349E+001   -1.7662893891E+000    1.7736735678E+001   -7.8170262601E-001    1.5093764737E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001   -2.9193547180E+000    5.6702551685E+000   -1.9064312818E+000    3.8288831623E+000   -4.6364276213E+000    8.6736793553E+000   -2.1780835938E+000    4.2304861684E+000   -2.5552504839E+000    5.1319738858E+000   -4.0077708689E+000    7.7842830622E+000   -3.3772831066E+000    6.3181123812E+000
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    2.3773816710E+000    4.3952915041E+000    1.5637174374E+000    2.9984949108E+000    3.7472639803E+000    6.6371893823E+000    1.7737262217E+000    3.2792562877E+000    2.0959002177E+000    4.0189781006E+000    3.2637352859E+000    6.0339776945E+000    2.7295953632E+000    4.8346851083E+000
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    4.3147076717E+000    3.2317932914E+000    3.0071968675E+000    2.1971341399E+000    6.3396272576E+000    4.9023694999E+000    3.2191339866E+000    2.4111889875E+000    4.0306416100E+000    2.9448887709E+000    5.9233499814E+000    4.4366951806E+000    4.6179338465E+000    3.5710014362E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001   -3.6235996855E+000    2.5329833786E+000   -2.4127703522E+000    1.7205846145E+000   -5.6132873487E+000    3.8471568181E+000   -2.7035094355E+000    1.8898181528E+000   -3.2339128448E+000    2.3061542845E+000   -4.9745778308E+000    3.4773496122E+000   -4.0888507454E+000    2.8023596595E+000
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.9300557448E+000    1.7625433128E+000    1.2980831612E+000    1.1990739318E+000    2.9593034759E+000    2.6711711885E+000    1.4399835439E+000    1.3150052130E+000    1.7398621485E+000    1.6071569291E+000    2.6496338872E+000    2.4196681892E+000    2.1556263686E+000    1.9457440225E+000
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    1.1178187840E+000    1.5477612447E+000    7.3841814136E-001    1.0529677183E+000    1.7511054048E+000    2.3447361262E+000    8.3398661329E-001    1.1547597671E+000    9.8972532136E-001    1.4113261240E+000    1.5345725313E+000    2.1248094281E+000    1.2755464303E+000    1.7079610328E+000
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000   -1.4676656365E-001    1.2622310826E+000   -1.0467428770E-001    8.5509269499E-001   -2.1048460479E-001    1.9213243945E+000   -1.0950017223E-001    9.4173030626E-001   -1.4029827713E-001    1.1461079366E+000   -2.0148519627E-001    1.7328257274E+000   -1.5332194483E-001    1.3995379524E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000   -1.3771099883E+000    8.1362521189E-001   -9.5140477299E-001    5.5040972676E-001   -2.0470495937E+000    1.2407593521E+000   -1.0274396098E+000    6.0703268246E-001   -1.2751980781E+000    7.3773166338E-001   -1.8905346652E+000    1.1169671854E+000   -1.4911191494E+000    9.0379834250E-001
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    7.5787891495E-001    7.4561065036E-001    5.1944247840E-001    5.0892927261E-001    1.1370253733E+000    1.1252440072E+000    5.6544126706E-001    5.5628811220E-001    6.9622527545E-001    6.8213409134E-001    1.0404371277E+000    1.0235949149E+000    8.2823606852E-001    8.1965424394E-001
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    6.7388772527E-001    5.9918587185E-001    4.6492544925E-001    4.0957300208E-001    1.0037553821E+000    9.0243859299E-001    5.0277679154E-001    4.4704294037E-001    6.2315436729E-001    5.4896372177E-001    9.2513170038E-001    8.2257893071E-001    7.3115906731E-001    6.5735753123E-001
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000   -4.5845568385E-001    3.3287843594E-001   -3.1806954971E-001    2.2678564604E-001   -6.7866691250E-001    5.0329572945E-001   -3.4204641092E-001    2.4835524631E-001   -4.2631873415E-001    3.0396801465E-001   -6.2938063782E-001    4.5698472003E-001   -4.9435696743E-001    3.6661246623E-001
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000    1.2498952264E-001    2.5202129240E-001    9.0159767282E-002    1.7228300429E-001    1.7639425406E-001    3.7958215177E-001    9.3252672240E-002    1.8802903220E-001    1.2084400376E-001    2.3091639037E-001    1.7158907230E-001    3.4598179790E-001    1.2848973024E-001    2.7649658174E-001
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000   -9.0381693177E-002    2.0496561971E-001   -6.1019839368E-002    1.4022116589E-001   -1.3787803334E-001    3.0847724013E-001   -6.7432327383E-002    1.5292155175E-001   -8.1786831533E-002    1.8794288859E-001   -1.2407848720E-001    2.8138246947E-001   -1.0043360768E-001    2.2470208897E-001
    3.9810717055E+000    4.4964720209E+000    5.0118723363E+000    4.6944861831E-003    1.3494069494E-001    5.4422268933E-003    9.1758727592E-002    1.1833883039E-003    2.0459605036E-001    3.5024806248E-003    1.0067708181E-001    7.2943898033E-003    1.2298714112E-001    6.4447204217E-003    1.8525031675E-001    8.6200791939E-004    1.4903258305E-001
    5.0118723363E+000    5.6607228905E+000    6.3095734448E+000   -2.0444081945E-002    9.7024855792E-002   -1.7282659945E-002    6.5854313433E-002   -2.2669880932E-002    1.4737199346E-001   -1.5253000672E-002    7.2388684146E-002   -2.3164498826E-002    8.8266630890E-002   -2.8066200917E-002    1.3319840450E-001   -1.6513275339E-002    1.0734923190E-001
    6.3095734448E+000    7.1264278960E+000    7.9432823472E+000    7.0226288337E-003    7.0033768044E-002    4.7419682621E-003    4.7708946064E-002    1.1000349306E-002    1.0595750649E-001    5.2394704055E-003    5.2251067761E-002    6.3558108872E-003    6.3945817865E-002    9.6408590192E-003    9.6144293011E-002    8.0129135863E-003    7.7181943930E-002
    7.9432823472E+000    8.9716411736E+000    1.0000000000E+001   -2.3911981792E-002    5.3357834519E-002   -1.7002370646E-002    3.6271288368E-002   -3.4436781104E-002    8.0920926358E-002   -1.7840344962E-002    3.9809422010E-002   -2.2788818163E-002    4.8615561463E-002   -3.2827029704E-002    7.3251110424E-002   -2.5084562635E-002    5.8944709134E-002
    1.0000000000E+001    1.1294627059E+001    1.2589254118E+001    1.1159393029E-003    3.8455222481E-002    1.3076477421E-003    2.6035675513E-002    3.6528292902E-004    5.8582918311E-002    8.3258436270E-004    2.8690822895E-002    1.7526818604E-003    3.4896443994E-002    1.5319923277E-003    5.2792392602E-002    2.6608069102E-004    4.2673177823E-002
