#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1971208
#overflow:lower center upper   -1.7642584951E+000    9.4078463799E-002   -1.2119569500E+000    6.4480062957E-002   -2.6420174637E+000    1.4132112802E-001   -1.3162848830E+000    7.0190428476E-002   -1.6244244482E+000    8.6424679266E-002   -2.4220228390E+000    1.2915351611E-001   -1.9245077625E+000    1.0294163896E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -1.9556732976E+002    4.4173790758E+001   -1.3374050021E+002    3.0189547420E+001   -2.9427070429E+002    6.6539132603E+001   -1.4590963880E+002    3.2957354696E+001   -1.7925664625E+002    4.0464010631E+001   -2.6848023719E+002    6.0643001235E+001   -2.1435371358E+002    4.8468671750E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.3639224109E+001    4.8032264519E+001    1.6847067237E+001    3.2934801690E+001    3.3866789557E+001    7.2077968185E+001    1.7636844843E+001    3.5836099901E+001    2.2580660064E+001    4.4143562246E+001    3.2452580416E+001    6.5940020691E+001    2.4669367364E+001    5.2503290075E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.5931682282E+002    8.2049999284E+001    1.1037431601E+002    5.6373427411E+001    2.3620160191E+002    1.2286112550E+002    1.1886371870E+002    6.1216184594E+001    1.4793820637E+002    7.5559097800E+001    2.1871453904E+002    1.1264050747E+002    1.7205481139E+002    8.9494938237E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.1614914226E+000    6.4145369009E+001    1.8556263268E+000    4.3976146756E+001   -8.6619802275E-001    9.6287800978E+001    8.6657006643E-001    4.7857827963E+001    2.4871549869E+000    5.8942628225E+001    1.5945275370E+000    8.8060536017E+001   -6.3095904609E-001    7.0138302629E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    7.2620321329E+001    9.5993808995E+001    4.9043106669E+001    6.5212675627E+001    1.1085471890E+002    1.4555538097E+002    5.4180853559E+001    7.1619436717E+001    6.5734035758E+001    8.7406623330E+001    9.9695184871E+001    1.3178295495E+002    8.0749188820E+001    1.0602596856E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    4.9097228688E+001    6.8657336431E+001    3.3443882500E+001    4.6516473518E+001    7.4211808346E+001    1.0444597215E+002    3.6630652537E+001    5.1224134276E+001    4.4825899448E+001    6.2347508983E+001    6.7402032945E+001    9.4254689637E+001    5.4057629518E+001    7.6080906704E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -2.3200281890E+001    6.9249529782E+001   -1.6326509237E+001    4.6754493218E+001   -3.3837331875E+001    1.0575524878E+002   -1.7309357114E+001    5.1665960209E+001   -2.1882939620E+001    6.2666534357E+001   -3.1849988403E+001    9.5067669042E+001   -2.4647909695E+001    7.7034614643E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    7.6519588374E+001    3.8234756773E+001    5.2408144058E+001    2.5882447876E+001    1.1496890866E+002    5.8231654055E+001    5.7090033977E+001    2.8526336977E+001    7.0244302401E+001    3.4691068119E+001    1.0504820647E+002    5.2489731184E+001    8.3746061561E+001    4.2417308664E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -2.1042641930E+001    3.2131943814E+001   -1.3993187511E+001    2.1633390791E+001   -3.2641898434E+001    4.9222897370E+001   -1.5699576648E+001    2.3973126399E+001   -1.8755514295E+001    2.8995921760E+001   -2.8887920612E+001    4.4111620828E+001   -2.3777127814E+001    3.5855118062E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.0416435825E+001    2.4110150120E+001    7.6537936135E+000    1.6301474277E+001    1.4378150088E+001    3.6768936345E+001    7.7715352082E+000    1.7988195164E+001    1.0258623021E+001    2.1849384467E+001    1.4299971086E+001    3.3099080664E+001    1.0473383252E+001    2.6783359455E+001
