#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1971208
#overflow:lower center upper    8.6567299117E+001    5.6441095103E-001    5.8299372135E+001    3.7983991889E-001    1.3256439126E+002    8.6555454413E-001    6.4586469333E+001    4.2109793134E-001    7.8140502772E+001    5.0911152467E-001    1.1884198157E+002    7.7483895797E-001    9.6563025610E+001    6.3049032111E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    3.0460678474E+002    3.8071527798E+001    2.0919924022E+002    2.5946790350E+001    4.5623050849E+002    5.7519382805E+001    2.2726222213E+002    2.8404554464E+001    2.8039639557E+002    3.4777308383E+001    4.1817261563E+002    5.2265645934E+001    3.3232905049E+002    4.1898473506E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.6436094535E+002    2.8620485441E+001    1.8172336139E+002    1.9537279036E+001    3.9558226271E+002    4.3177349643E+001    1.9723544877E+002    2.1353283793E+001    2.4356960125E+002    2.6186436504E+001    3.6292201463E+002    3.9290993691E+001    2.8815143948E+002    3.1451398673E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.0898141392E+002    4.3762138418E+001    2.8127189714E+002    3.0176856556E+001    6.1169994575E+002    6.5273568989E+001    3.0513445398E+002    3.2650227508E+001    3.7699767001E+002    4.0447000663E+001    5.6146099224E+002    6.0077873523E+001    4.4557665121E+002    4.7546805398E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.6810624807E+002    6.8788908571E+001    3.8900193352E+002    4.6646030193E+001    8.5387678696E+002    1.0456921224E+002    4.2385493302E+002    5.1322298133E+001    5.2139166429E+002    6.2521157914E+001    7.7991196391E+002    9.4435315509E+001    6.2198396768E+002    7.6170677689E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.9937860852E+002    6.5409831538E+001    4.1145314852E+002    4.4554774702E+001    8.9825966248E+002    9.8879337911E+001    4.4718673810E+002    4.8801223115E+001    5.5148374185E+002    5.9718181664E+001    8.2284352494E+002    8.9796425136E+001    6.5431349980E+002    7.2026039183E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    5.5454754752E+002    4.6707584490E+001    3.8051891308E+002    3.1863658209E+001    8.3155896256E+002    7.0515898791E+001    4.1373900465E+002    3.4847777441E+001    5.1002160218E+002    4.2707874569E+001    7.6129820494E+002    6.4121463323E+001    6.0572713861E+002    5.1365441928E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.7312801308E+002    6.0218395294E+001    4.6060103313E+002    4.0689642292E+001    1.0125422225E+003    9.1879280019E+001    5.0220998249E+002    4.4927976044E+001    6.1735821482E+002    5.4537621759E+001    9.2408874648E+002    8.2669477931E+001    7.3755960887E+002    6.6927032104E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.4298140061E+002    3.2531946337E+001    3.7123346676E+002    2.1923440125E+001    8.1754120625E+002    4.9793608543E+001    4.0510968849E+002    2.4271561847E+001    4.9757602313E+002    2.9384684108E+001    7.4541987869E+002    4.4660755349E+001    5.9551627467E+002    3.6270837525E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.9253341803E+002    2.7910262559E+001    3.3642273076E+002    1.8833901106E+001    7.4233086574E+002    4.2643392623E+001    3.6747126021E+002    2.0823397925E+001    4.5091808647E+002    2.5243676692E+001    6.7616349346E+002    3.8315980082E+001    5.4073129080E+002    3.1062451801E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.2012925275E+002    1.9736867132E+001    2.8722018127E+002    1.3351042081E+001    6.3256982896E+002    3.0082732229E+001    3.1345167720E+002    1.4725359076E+001    3.8497034443E+002    1.7894826351E+001    5.7676505358E+002    2.7095316868E+001    4.6077876581E+002    2.1912970860E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.7037843417E+002    1.9362528492E+001    2.5285347791E+002    1.3028651404E+001    5.5861177169E+002    2.9699606322E+001    2.7633339176E+002    1.4446071038E+001    3.3890755883E+002    1.7462715872E+001    5.0846575437E+002    2.6581414434E+001    4.0690597455E+002    2.1633892923E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.3598842070E+002    1.6167818417E+001    2.3002992308E+002    1.1082263584E+001    5.0512867194E+002    2.4289962122E+001    2.5067555591E+002    1.2062549243E+001    3.0831642235E+002    1.4853910369E+001    4.6125419308E+002    2.2195628119E+001    3.6794762471E+002    1.7693380644E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    3.3196779834E+002    2.3977244923E+001    2.2673149105E+002    1.6251251351E+001    5.0040526251E+002    3.6469195171E+001    2.4767583424E+002    1.7889036735E+001    3.0389542900E+002    2.1782069081E+001    4.5573457155E+002    3.2916624735E+001    3.6450698201E+002    2.6565020922E+001
