#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1971208
#overflow:lower center upper    8.4803040622E+001    5.5685474366E-001    5.7087415185E+001    3.7455851397E-001    1.2992237379E+002    8.5445312515E-001    6.3270184450E+001    4.1546036657E-001    7.6516078324E+001    5.0203268967E-001    1.1641995873E+002    7.6446558759E-001    9.4638517847E+001    6.2240378599E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.0903945498E+002    2.3233426326E+001    7.5458740009E+001    1.6019716276E+001    1.6195980420E+002    3.4655850872E+001    8.1352583329E+001    1.7334085644E+001    1.0113974931E+002    2.1471735255E+001    1.4969237843E+002    3.1895490000E+001    1.1797533691E+002    2.5244138215E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.8800016946E+002    3.9932938535E+001    1.9857042863E+002    2.7474578705E+001    4.2944905226E+002    5.9685857429E+001    2.1487229361E+002    2.9793323072E+001    2.6615026132E+002    3.6825051709E+001    3.9537459504E+002    5.4821042056E+001    3.1282080684E+002    4.3476584660E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.6829823674E+002    7.3468240590E+001    3.9164621315E+002    5.0441951437E+001    8.4790154766E+002    1.1008764069E+002    4.2399817268E+002    5.4813472480E+001    5.2493587638E+002    6.7608951893E+001    7.8017553127E+002    1.0085923188E+002    6.1763146260E+002    8.0190430975E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.6926773949E+002    5.5305204807E+001    3.9085755985E+002    3.7330915683E+001    8.5301058894E+002    8.4526378953E+001    4.2472150308E+002    4.1262323656E+001    5.2387881928E+002    5.0035813656E+001    7.8150649145E+002    7.5924514194E+001    6.2135300863E+002    6.1571005744E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    6.7199892985E+002    7.2872129483E+001    4.6049625519E+002    4.9405565541E+001    1.0091143814E+003    1.1074965806E+002    5.0136759166E+002    5.4368723572E+001    6.1721777761E+002    6.6219850913E+001    9.2253870981E+002    1.0004087407E+002    7.3506268862E+002    8.0672660025E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    6.0364477621E+002    5.2741732843E+001    4.1396279558E+002    3.5560505657E+001    9.0577077091E+002    8.0656367071E+001    4.5036965718E+002    3.9349758460E+001    5.5484750163E+002    4.7662876788E+001    8.2870023789E+002    7.2405309009E+001    6.5978476813E+002    5.8751997918E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.4992773119E+002    4.1488801737E+001    4.4427452390E+002    2.8045297270E+001    9.7870489067E+002    6.3279115905E+001    4.8490062538E+002    3.0954127579E+001    5.9547527520E+002    3.7590003954E+001    8.9223875808E+002    5.6956974076E+001    7.1291169918E+002    4.6093998786E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    6.1950098898E+002    3.3048291505E+001    4.2364161082E+002    2.2402595766E+001    9.3251011490E+002    5.0252094049E+001    4.6219972247E+002    2.4656798671E+001    5.6782032553E+002    3.0026911653E+001    8.5046808517E+002    4.5369608272E+001    6.7926233623E+002    3.6604809169E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.7149077610E+002    2.2371404480E+001    3.2242954325E+002    1.5092689409E+001    7.0968896731E+002    3.4200412940E+001    3.5177168356E+002    1.6690945012E+001    4.3216257218E+002    2.0229211661E+001    6.4727557284E+002    3.0712082578E+001    5.1695416299E+002    2.4912386496E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.3054568857E+002    2.0657172494E+001    2.9487397489E+002    1.4009523363E+001    6.4694797904E+002    3.1393501901E+001    3.2122321240E+002    1.5411984103E+001    3.9522896745E+002    1.8777409758E+001    5.9106502467E+002    2.8358737513E+001    4.7125214906E+002    2.2867766368E+001
