#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper    5.1209257108E+000    8.9275809999E-001    3.4854868088E+000    6.0702623863E-001    7.7567030894E+000    1.3550184203E+000    3.8206402966E+000    6.6607245733E-001    4.6717088310E+000    8.1361657502E-001    7.0301483952E+000    1.2256030020E+000    5.6501652666E+000    9.8702733954E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    3.2889404621E-004    2.4056074507E-004    2.1443446723E-004    1.5498171983E-004    5.2225229441E-004    3.8751369284E-004    2.4538255722E-004    1.7947850219E-004    2.8741333684E-004    2.0772692851E-004    4.5151483964E-004    3.3024844167E-004    3.8042087472E-004    2.8227410311E-004
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    5.9789719123E+001    5.9640057514E+001    4.2921004605E+001    4.2813567629E+001    8.5370741013E+001    8.5157046708E+001    4.4608147649E+001    4.4496487530E+001    5.7528387639E+001    5.7384386442E+001    8.2080979432E+001    8.1875519837E+001    6.2186058960E+001    6.2030398994E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    3.7706669865E+000    3.7612285061E+000    2.7377913544E+000    2.7309382989E+000    5.3163049527E+000    5.3029975352E+000    2.8132339829E+000    2.8061920846E+000    3.6695488318E+000    3.6603634636E+000    5.1764758875E+000    5.1635184808E+000    3.8725217717E+000    3.8628283353E+000
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    2.7016626106E+001    2.1247364089E+001    1.9050801155E+001    1.5052176179E+001    3.9347363670E+001    3.0788827800E+001    2.0156670143E+001    1.5852316558E+001    2.5534394728E+001    2.0174910490E+001    3.7089171253E+001    2.9168968852E+001    2.8661546662E+001    2.2427307508E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    9.3732540666E-002    9.3099002967E-002    6.7613380568E-002    6.7158447742E-002    1.3313126103E-001    1.3222701243E-001    6.9932340791E-002    6.9459668505E-002    9.0624364520E-002    9.0014603583E-002    1.2867862327E-001    1.2780888520E-001    9.6975946908E-002    9.6317270923E-002
