#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 200
#overflow:lower center upper   -3.0561747092E-001    3.3335809654E-001   -2.0805547236E-001    2.2677679835E-001   -4.6238598677E-001    5.0476698340E-001   -2.2801627883E-001    2.4871311336E-001   -2.7886336712E-001    3.0395615581E-001   -4.1956011355E-001    4.5764321135E-001   -3.3681284588E-001    3.6768416226E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.2889404621E-004    2.4056074507E-004   -2.1443446723E-004    1.5498171983E-004   -5.2225229441E-004    3.8751369284E-004   -2.4538255722E-004    1.7947850219E-004   -2.8741333684E-004    2.0772692851E-004   -4.5151483964E-004    3.3024844167E-004   -3.8042087472E-004    2.8227410311E-004
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -1.8859595694E+001    1.8812387620E+001   -1.3538661922E+001    1.3504772853E+001   -2.6928670734E+001    2.6861264694E+001   -1.4070840968E+001    1.4035619784E+001   -1.8146299191E+001    1.8100876594E+001   -2.5890974384E+001    2.5826165836E+001   -1.9615478162E+001    1.9566378014E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.1899600417E+001    1.1869814136E+001    8.5423181740E+000    8.5209356168E+000    1.6990842577E+001    1.6948312241E+001    8.8781004517E+000    8.8558773869E+000    1.1449540750E+001    1.1420881028E+001    1.6336100443E+001    1.6295209014E+001    1.2376530012E+001    1.2345549913E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -3.7706669865E+000    3.7612285061E+000   -2.7377913544E+000    2.7309382989E+000   -5.3163049527E+000    5.3029975352E+000   -2.8132339829E+000    2.8061920846E+000   -3.6695488318E+000    3.6603634636E+000   -5.1764758875E+000    5.1635184808E+000   -3.8725217717E+000    3.8628283353E+000
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    2.2346060970E+001    2.0577282382E+001    1.5905629188E+001    1.4623381918E+001    3.2208302068E+001    2.9710156119E+001    1.6672036627E+001    1.5352379375E+001    2.1318820704E+001    1.9600183903E+001    3.0677290306E+001    2.8249062159E+001    2.3461286006E+001    2.1641577644E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -2.6055840962E+001    2.1275068625E+001   -1.8353197981E+001    1.5072661466E+001   -3.7992742105E+001    3.0827110630E+001   -1.9439843803E+001    1.5872986466E+001   -2.4599375005E+001    2.0202367571E+001   -3.5770178845E+001    2.9207002405E+001   -2.7674808401E+001    2.2455193623E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    3.0902363815E+000    3.0825011093E+000    2.1957542688E+000    2.1902580042E+000    4.4625206188E+000    4.4513503369E+000    2.3055756541E+000    2.2998044920E+000    2.9430392857E+000    2.9356724674E+000    4.2423619410E+000    4.2317427455E+000    3.2506051490E+000    3.2424684525E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    2.1265317515E+000    2.2171319749E+000    1.4623594836E+000    1.5279586395E+000    3.1820470810E+000    3.3101892580E+000    1.5865711320E+000    1.6541665012E+000    1.9600469285E+000    2.0479715635E+000    2.9193615812E+000    3.0437400727E+000    2.3178780580E+000    2.4112198386E+000
