#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1885140
#overflow:lower center upper   -1.8732706955E+000    2.3539603350E-001   -1.2846422251E+000    1.6196575620E-001   -2.8107284904E+000    3.5193199633E-001   -1.3976171321E+000    1.7562519397E-001   -1.7218468343E+000    2.1708785460E-001   -2.5716778015E+000    3.2315818283E-001   -2.0474008489E+000    2.5635555711E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -2.1710701805E+002    6.6366869789E+001   -1.4892207211E+002    4.5356012640E+001   -3.2564480565E+002    9.9912091893E+001   -1.6198005374E+002    4.9515253959E+001   -1.9960498994E+002    6.0792106358E+001   -2.9805051679E+002    9.1110273706E+001   -2.3720734813E+002    7.2778321513E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -4.1765715502E+001    1.2834741164E+002   -2.8988950752E+001    8.8598328903E+001   -6.1933209198E+001    1.9118114074E+002   -3.1160728485E+001    9.5757939203E+001   -3.8854812730E+001    1.1875115823E+002   -5.7337128948E+001    1.7619887515E+002   -4.5113608633E+001    1.3926084686E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -1.5929998195E+002    1.8253866079E+002   -1.0605272532E+002    1.2440017360E+002   -2.4644499642E+002    2.7550052101E+002   -1.1885115400E+002    1.3618915846E+002   -1.4214584091E+002    1.6673750942E+002   -2.1869141942E+002    2.5059412022E+002   -1.7951634127E+002    2.0068106988E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002   -9.4332263743E+001    4.2298570533E+002   -5.9853029849E+001    2.8709805302E+002   -1.5324330610E+002    6.4190518379E+002   -7.0379784532E+001    3.1558283052E+002   -8.0222919622E+001    3.8480665205E+002   -1.2950193969E+002    5.8068647066E+002   -1.1162603435E+002    4.6757885819E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    3.1447415648E+002    3.0361725254E+002    2.1275007387E+002    2.0568223386E+002    4.7858278467E+002    4.6166283939E+002    2.3462410946E+002    2.2652394808E+002    2.8515569084E+002    2.7568244007E+002    4.3171881635E+002    4.1681415846E+002    3.4861097505E+002    3.3628608829E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.0294409479E+001    1.5527258523E+002    1.2984902624E+001    1.0587909316E+002    3.2599350521E+001    2.3452011182E+002    1.5141332452E+001    1.1584637810E+002    1.7404077991E+001    1.4191311621E+002    2.7860726417E+001    2.1316249786E+002    2.3746134911E+001    1.7082997439E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.2700221088E+002    1.7344327998E+002    8.6327180077E+001    1.1751180714E+002    1.9241838236E+002    2.6378006065E+002    9.4754306557E+001    1.2940324115E+002    1.1570706522E+002    1.5750481274E+002    1.7435214636E+002    2.3810772998E+002    1.4016208280E+002    1.9214361044E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -6.3566826637E+002    5.2179262857E+002   -4.1464599075E+002    3.3949774798E+002   -1.0078522319E+003    8.2987135141E+002   -4.7426186806E+002    3.8930108652E+002   -5.5576320984E+002    4.5503962985E+002   -8.7266297054E+002    7.1633134663E+002   -7.3414330918E+002    6.0449784289E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.2851412768E+002    4.0412045347E+002    2.7775143198E+002    2.6240703944E+002    6.8411922398E+002    6.4405263906E+002    3.1970749750E+002    3.0150776957E+002    3.7227907858E+002    3.5171250122E+002    5.8827604170E+002    5.5478773133E+002    4.9832855956E+002    4.6914311520E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    8.3545101914E+001    4.0607470571E+001    5.6638517900E+001    2.7966407629E+001    1.2699515307E+002    6.0692422131E+001    6.2331656615E+001    3.0296580574E+001    7.5914407014E+001    3.7484265659E+001    1.1469302570E+002    5.5747058284E+001    9.2506261309E+001    4.4209790102E+001
