#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3849064
#overflow:lower center upper    4.1708555756E+002    3.9276681634E+000    2.7389668268E+002    2.5937362773E+000    6.5633068819E+002    6.1457071439E+000    3.1118082518E+002    2.9303700355E+000    3.6711243550E+002    3.4764672301E+000    5.7258658468E+002    5.3920114439E+000    4.7808673544E+002    4.4766778672E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    9.1523655808E+003    6.0384787682E+002    6.1425891608E+003    4.0672686994E+002    1.4052362687E+004    9.2356509787E+002    6.8284327331E+003    4.5052118728E+002    8.2331076264E+003    5.4514896034E+002    1.2564620507E+004    8.2897906002E+002    1.0236072034E+004    6.7274657510E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.2180601454E+004    1.0559990270E+003    8.1671248498E+003    7.0809168319E+002    1.8721546816E+004    1.6230983805E+003    9.0877508057E+003    7.8786388706E+002    1.0946657204E+004    9.4907780489E+002    1.6721866437E+004    1.4497046597E+003    1.3637215753E+004    1.1823030981E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.2719068395E+004    5.7797831368E+002    8.5238925646E+003    3.8736011426E+002    1.9560331261E+004    8.8913917383E+002    9.4894923284E+003    4.3122032237E+002    1.1424844320E+004    5.1919108171E+002    1.7461088740E+004    7.9346460852E+002    1.4248206102E+004    6.4766992100E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.7193592290E+004    9.6415484734E+002    1.1517085704E+004    6.3682007836E+002    2.6455966073E+004    1.5080478161E+003    1.2827862628E+004    7.1934042202E+002    1.5436716288E+004    8.5355020604E+002    2.3603838850E+004    1.3236184306E+003    1.9271148951E+004    1.0984975566E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.8774848181E+004    9.2557179655E+002    1.2590762542E+004    6.2137082804E+002    2.8850671702E+004    1.4206992559E+003    1.4007612212E+004    6.9055422848E+002    1.6875799504E+004    8.3284308445E+002    2.5774630655E+004    1.2706505518E+003    2.1015508946E+004    1.0348708076E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.0576687725E+004    1.3263046242E+003    1.3770690285E+004    8.8594233817E+002    3.1693553693E+004    2.0475761939E+003    1.5351935711E+004    9.8953454492E+002    1.8457294186E+004    1.1874566946E+003    2.8248245798E+004    1.8207876567E+003    2.3086331162E+004    1.4915027374E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.6266580795E+004    5.1451666568E+002    1.0897146100E+004    3.4385835352E+002    2.5025955912E+004    7.9383219526E+002    1.2136234264E+004    3.8387260765E+002    1.4605791518E+004    4.6088428815E+002    2.2331211841E+004    7.0634270360E+002    1.8229495860E+004    5.7824607252E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.5635868881E+004    5.6343898936E+002    1.0475017689E+004    3.7710560378E+002    2.4055274646E+004    8.6814357570E+002    1.1665670250E+004    4.2037276638E+002    1.4039999382E+004    5.0544663516E+002    2.1465353088E+004    7.7350462213E+002    1.7522428758E+004    6.3237623269E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.4278778095E+004    5.9195356116E+002    9.5665339613E+003    3.9741786661E+002    2.1965634067E+004    9.0866155613E+002    1.0653166646E+004    4.4164702971E+002    1.2822329746E+004    5.3267180709E+002    1.9602301338E+004    8.1265021464E+002    1.6000285331E+004    6.6189048419E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.2652032664E+004    5.1432927697E+002    8.4710798971E+003    3.4336009387E+002    1.9477959183E+004    7.9482563036E+002    9.4394780474E+003    3.8373279995E+002    1.1354057821E+004    4.6021645489E+002    1.7369060234E+004    7.0608545121E+002    1.4188204340E+004    5.7896971405E+002
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    1.0100645475E+004    2.7530851466E+002    6.7699572286E+003    1.8481949331E+002    1.5531128045E+004    4.2262346403E+002    7.5359291077E+003    2.0540325413E+002    9.0739890021E+003    2.4771944534E+002    1.3866445363E+004    3.7795114045E+002    1.1313239558E+004    3.0784888757E+002
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    8.4480189783E+003    2.4623811562E+002    5.6565269362E+003    1.6512129980E+002    1.3005217651E+004    3.7847010772E+002    6.3029310632E+003    1.8371429703E+002    7.5816229670E+003    2.2131733005E+002    1.1597674018E+004    3.3804249293E+002    9.4733069207E+003    2.7568654265E+002
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    7.4427851853E+003    2.2139165621E+002    4.9809441175E+003    1.4692613319E+002    1.1464088270E+004    3.4438919240E+002    5.5529423007E+003    1.6517675335E+002    6.6761178271E+003    1.9692976952E+002    1.0217661275E+004    3.0393258651E+002    8.3507119725E+003    2.5086120104E+002
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    5.9521033573E+003    1.3711273740E+002    3.9856062094E+003    9.1753095988E+001    9.1620020619E+003    2.1124274587E+002    4.4407685682E+003    1.0229760775E+002    5.3420347707E+003    1.2297959290E+002    8.1712120481E+003    1.8823215669E+002    6.6738181448E+003    1.5387419265E+002
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    5.1510906446E+003    1.3257311400E+002    3.4474551093E+003    8.8495887344E+001    7.9338532482E+003    2.0484765189E+002    3.8431458685E+003    9.8910667757E+001    4.6207337345E+003    1.1861385255E+002    7.0715596503E+003    1.8200003617E+002    5.7792056157E+003    1.4921585554E+002
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    3.8418235210E+003    9.9732304195E+001    2.5713566386E+003    6.6503543944E+001    5.9166457481E+003    1.5423207204E+002    2.8663227287E+003    7.4408667847E+001    3.4464710886E+003    8.9136815194E+001    5.2741615455E+003    1.3691526452E+002    4.3098241502E+003    1.1234627475E+002
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    3.3170578629E+003    1.0087608344E+002    2.2203273389E+003    6.7588999740E+001    5.1080845923E+003    1.5518113416E+002    2.4748035127E+003    7.5262023144E+001    2.9759753532E+003    9.0591686121E+001    4.5537487417E+003    1.3848547629E+002    3.7208491559E+003    1.1303759395E+002
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    2.7234038986E+003    8.2421362054E+001    1.8216464905E+003    5.4600348121E+001    4.1975333884E+003    1.2849159931E+002    2.0318878396E+003    6.1493252383E+001    2.4416107314E+003    7.3182583232E+001    3.7387641666E+003    1.1315032455E+002    3.0575822077E+003    9.3596308007E+001
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    2.0067418313E+003    3.7504809546E+001    1.3436478707E+003    2.5162559838E+001    3.0892476864E+003    5.7611704249E+001    1.4971977995E+003    2.7981735093E+001    1.8009339779E+003    3.3726179283E+001    2.7549106669E+003    5.1487639449E+001    2.2502807928E+003    4.1965722620E+001
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    1.6720961282E+003    5.3278330076E+001    1.1192468371E+003    3.5687021757E+001    2.5748766060E+003    8.1983416262E+001    1.2475240236E+003    3.9750105024E+001    1.5001621351E+003    4.7832450341E+001    2.2954997937E+003    7.3141964527E+001    1.8756007801E+003    5.9718651811E+001
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    1.5011593068E+003    1.4708145518E+002    1.0030312915E+003    9.7869796536E+001    2.3163789604E+003    2.2800320950E+002    1.1199908108E+003    1.0973510773E+002    1.3443947429E+003    1.3117800119E+002    2.0608329992E+003    2.0191748807E+002    1.6873050052E+003    1.6608290921E+002
