#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3170438
#overflow:lower center upper    8.3484225888E+001    1.2401812111E+000    5.6193000967E+001    8.3443353393E-001    1.2792040742E+002    1.9019249992E+000    6.2286237992E+001    9.2527925180E-001    7.5317266499E+001    1.1184178059E+000    1.1460945341E+002    1.7025550542E+000    9.3180238375E+001    1.3854069759E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    9.7572230833E+001    4.1017041392E+001    6.7500923258E+001    2.8448523901E+001    1.4495535839E+002    6.0783464384E+001    7.2797071859E+001    3.0602154775E+001    9.0473634411E+001    3.8130461432E+001    1.3394985609E+002    5.6309328431E+001    1.0558889798E+002    4.4276107424E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.6259141954E+002    3.1497028907E+001    1.1235274778E+002    2.1815569228E+001    2.4187135768E+002    4.6739088123E+001    1.2130684264E+002    2.3499426600E+001    1.5058996139E+002    2.9240101313E+001    2.2320999595E+002    4.3239992089E+001    1.7618479506E+002    3.4045852892E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.9620647393E+002    1.2470669644E+002    4.0900246886E+002    8.4968299066E+001    8.9423404722E+002    1.8855403432E+002    4.4482005951E+002    9.3041660159E+001    5.4819901796E+002    1.1388571378E+002    8.1848873088E+002    1.7120080067E+002    6.5138114680E+002    1.3734720065E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.1591271000E+002    6.2595017797E+001    3.5561807185E+002    4.3114566096E+001    7.6970788949E+002    9.3508707044E+001    3.8491417386E+002    4.6701135863E+001    4.7664621267E+002    5.7787824262E+001    7.0825923184E+002    8.5932171011E+001    5.6067335986E+002    6.8113945136E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    7.4760574078E+002    1.8921895438E+002    5.0422209587E+002    1.2299082848E+002    1.1433582885E+003    3.0132791818E+002    5.5777661707E+002    1.4117321805E+002    6.7582491263E+002    1.6484851932E+002    1.0263338302E+003    2.5976501195E+002    8.3284911312E+002    2.1949435443E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    6.1653627686E+002    1.0082459031E+002    4.2173270235E+002    6.8313560329E+001    9.2763807973E+002    1.5335003220E+002    4.5998779844E+002    7.5223604945E+001    5.6526175480E+002    9.1562837725E+001    8.4639804639E+002    1.3841478510E+002    6.7571343104E+002    1.1170377615E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    7.4358442115E+002    7.8775487786E+001    5.0864192424E+002    5.3514024236E+001    1.1187738303E+003    1.1947930677E+002    5.5477637518E+002    5.8773124239E+001    6.8174894918E+002    7.1726548778E+001    1.0208132514E+003    1.0814516756E+002    8.1494121461E+002    8.7031541805E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.1778124729E+002    6.6786795961E+001    3.5132430779E+002    4.2808804808E+001    7.8696347137E+002    1.0836608891E+002    3.8630825948E+002    4.9828554121E+001    4.7089114413E+002    5.7378002683E+001    7.1082441150E+002    9.1686759965E+001    5.7324273222E+002    7.8936412102E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.0974515856E+002    3.1036688798E+001    2.8066891919E+002    2.1205201030E+001    6.1562564894E+002    4.6770047453E+001    3.0570427157E+002    2.3155974250E+001    3.7618947948E+002    2.8422005404E+001    5.6250948200E+002    4.2608024461E+001    4.4843622590E+002    3.4068404397E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    3.9709108750E+002    2.5764919947E+001    2.7237489782E+002    1.7692312769E+001    5.9577934492E+002    3.8645536124E+001    2.9626327270E+002    1.9222792313E+001    3.6507273884E+002    2.3713569535E+001    5.4513762338E+002    3.5370794432E+001    4.3397971051E+002    2.8150318943E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.9777491964E+002    7.3430305173E+001    2.7181867880E+002    4.9951538298E+001    5.9925630995E+002    1.1117453511E+002    2.9677346886E+002    5.4785169476E+001    3.6432722080E+002    6.6951635564E+001    5.4607640705E+002    1.0080715309E+002    4.3651241374E+002    8.0982150479E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.1113223373E+002    2.8347682838E+001    2.1226435479E+002    1.8901256920E+001    4.6965528763E+002    4.3950312128E+001    2.3213075465E+002    2.1149750160E+001    2.8450466611E+002    2.5333955833E+001    4.2713093241E+002    3.8916482736E+001    3.4210797588E+002    3.2014442757E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    3.1235770285E+002    2.8692265229E+001    2.1319740115E+002    1.9647591048E+001    4.7119721980E+002    4.3155771443E+001    2.3304505745E+002    2.1406837538E+001    2.8575525782E+002    2.6334291203E+001    4.2881329029E+002    3.9389534968E+001    3.4323115560E+002    3.1435680604E+001
